orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Stutzman Farms,Crop Production,,600002,1250000,0,A,,
"",Indiana PERF 100% Consolidated,Unknown,Insurance policies & Annuities,100001,250000,0,A,,
"",Ave Laurenne LLC,Retail Sales,,100001,250000,0,A,,
"",Fidelity VIP Mid Cap Fund,Unknown,Mutual Fund,2002,30000,0,A,,
"",Thrift Savings Plans Fund,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,A,,
"",Small Cap Value Fund,Unknown,Mutual Fund,1001,15000,0,A,,
"",Select Bond,Unknown,Mutual Fund,1001,15000,0,A,,
"",Russell Global Real Estate Securities,Real Estate,,1001,15000,0,A,,
"",Research International Core,Unknown,Mutual Fund,1001,15000,0,A,,
"",Northwestern Mutual CSV Life,Unknown,Mutual Fund,1001,15000,0,A,,
"",Northwestern Mutual CSV Life,Unknown,Insurance policies & Annuities,1001,15000,0,A,,
"",International Equity Fund,Unknown,Mutual Fund,1001,15000,0,A,,
"",Gold Investment,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,A,,
"",Focused Appreciation Fund,Unknown,Mutual Fund,1001,15000,0,A,,
"",Fidelity VIP Contrafund,Unknown,Mutual Fund,1001,15000,0,A,,
"",College Choice Indiana 529 Plan,Unknown,Mutual Fund,1001,15000,0,A,,
"",Steel Dynamics Inc,Steel Production,,1,1000,0,A,,
"",High Yield Bond,Unknown,Government Bond,1,1000,0,A,,
D000000182,Ford Motor Co,Automotive,,1,1000,0,A,Y,
