orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"","Property/120 Acres/Prairie County, AR",Real Estate,,100001,250000,0,Y,,
"",Grand Acres LLC,Crop Production,,100001,250000,0,Y,,
"",Bank of America American Balanced Fund,Unknown,Mutual Fund,100001,250000,0,Y,,
"",Bank of America Amer Balanced Retire Fd,Unknown,Mutual Fund,100001,250000,0,Y,,
"",Sandy Slough Hunting Club Real Property,Real Estate,,50001,100000,0,Y,,
"",Genetics & IVF Institute Profit Sharing,Unknown,"Brokerage, IRA, 401k",50001,100000,0,Y,,
"",Bank of America/Checking,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,Y,,
"",University of Tennessee Retirement A/C,Unknown,"Brokerage, IRA, 401k",15001,50000,0,Y,,
"",Smith Barney Shearson Tax Free Bond Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Helena National Bank/Checking,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Franklin Templeton Growth Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",First National Bank of Phillips IRA,Unknown,"Brokerage, IRA, 401k",15001,50000,0,Y,,
D000021757,Berkshire Hathaway,Securities/Invest,,15001,50000,0,Y,Y,
"",Bank of America Focused Equity Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Bank of America College America 529,Unknown,"Brokerage, IRA, 401k",15001,50000,0,Y,,
"",Bank of America Tech Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
