orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Russell Growth Seati Fund,Unknown,Mutual Fund,50001,100000,0,N,,
"",Russell Balanced Strategy Fund,Unknown,Mutual Fund,50001,100000,0,N,,
"",Washington Mutual Investors Fund,Unknown,Mutual Fund,16002,65000,0,N,,
"",Income Fund of America,Unknown,Mutual Fund,16002,65000,0,N,,
"",Growth Fund of America Fund,Unknown,Mutual Fund,16002,65000,0,N,,
"",New Perspectives Fund,Unknown,Mutual Fund,15001,50000,0,N,,
"",MFS Total Return Fund,Unknown,Mutual Fund,15001,50000,0,N,,
"",Legg Mason Large Cap Growth Fund,Unknown,Mutual Fund,15001,50000,0,N,,
"",Dodge & Cox Stock Fund,Unknown,Mutual Fund,15001,50000,0,N,,
"",State of Michigan Legislative Retirement,Unknown,Mutual Fund,1001,15000,0,N,,
"",SSgA Russell 2000 Index,Unknown,Mutual Fund,1001,15000,0,N,,
"",SSgA Emaging Markets,Unknown,Mutual Fund,1001,15000,0,N,,
"",Small Cap World Fund,Unknown,Mutual Fund,1001,15000,0,N,,
"",Lord Abbett Mid Cap Value Fund,Unknown,Mutual Fund,1001,15000,0,N,,
D000026978,Kellogg Co,Food Process/Sales,,1001,15000,0,N,Y,Y
"",EuroPacific Growth Fund,Unknown,Mutual Fund,1001,15000,0,N,,
"",Bank Fund of America,Unknown,Mutual Fund,1001,15000,0,N,,
"",American Funds EuroPacific Fund,Unknown,Mutual Fund,1001,15000,0,N,,
"",AllianceBernstein Intl Value Fund,Unknown,Mutual Fund,1001,15000,0,N,,
"",America High Income Trust,Unknown,Mutual Fund,1,1000,0,N,,
