orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Residence,Real Estate,,350000,350000,0,Y,,
"","Condominium/Chicago, IL",Real Estate,,310000,310000,0,Y,,
"",Federal Thrift Savings Plan/I Fund,Unknown,Mutual Fund,123794,123794,0,Y,,
"",Federal Thrift Savings Plan/C Fund,Unknown,Mutual Fund,122251,122251,0,Y,,
"",National Financial Services,Securities/Invest,,50001,100000,0,Y,,
"",AIM European Small Company Fund,Unknown,Mutual Fund,65857,65857,0,Y,,
"",Federal Thrift Savings Plan/S Fund,Unknown,Mutual Fund,60465,60465,0,Y,,
"",Home Furniture,Misc Mfg/Distrib,"""Account"" or Combination of other types (I.e.Stocks & Bonds)",50000,50000,0,Y,,
"",Columbia Acorn Fund,Unknown,Mutual Fund,42553,42553,0,Y,,
D000046726,Allscripts Healthcare Solutions,Electronics Mfg/Eqp,,41834,41834,0,Y,,
"",Legg Mason Value Trust Fund,Unknown,Mutual Fund,38925,38925,0,Y,,
"",T Rowe Price Latin America,Unknown,Mutual Fund,27109,27109,0,Y,,
"",LSV Value Equity Fund,Unknown,Mutual Fund,24858,24858,0,Y,,
"",Price International Fund,Unknown,Mutual Fund,24641,24641,0,Y,,
"",AllianceBernstein International,Unknown,Mutual Fund,22359,22359,0,Y,,
"",Congressional Federal Credit Union,Credit Unions,Cash/Money Market/Savings/Checking,18420,18420,0,Y,,
"",Eaton Vance Asian Small Companies Fund,Unknown,Mutual Fund,17144,17144,0,Y,,
"",Calamos Convertible & High Income Fund,Unknown,Mutual Fund,16608,16608,0,Y,,
"",ING Clarion,Real Estate,Mutual Fund,16045,16045,0,Y,,
"",Fidelity Leveraged Company Stock Fund,Unknown,Mutual Fund,15532,15532,0,Y,,
"",Manulife Financial Life Insurance,Unknown,Insurance policies & Annuities,1001,15000,0,Y,,
"",Credit Union One Springfield,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Riversource Global Fund,Unknown,Mutual Fund,14283,14283,0,Y,,
"",Eaton Vance Tax Managed,Unknown,Mutual Fund,13817,13817,0,Y,,
"",Vanguard Global Equity,Unknown,Mutual Fund,10980,10980,0,Y,,
"",Fidelity Select Brokerage & Investment,Unknown,Mutual Fund,10471,10471,0,Y,,
"",US Global Invest World Precious Minerals,Unknown,Mutual Fund,10398,10398,0,Y,,
"",Midas Fund,Unknown,Mutual Fund,9944,9944,0,Y,,
"",Allianz SE,Insurance,Mutual Fund,8067,8067,0,Y,,
"",PetMed Express,Unknown,,7062,7062,0,Y,,
"",ING Real Estate Fund,Real Estate,,6445,6445,0,Y,,
"",MFS High Yield Fund,Unknown,Mutual Fund,4452,4452,0,Y,,
"",Royce Value Fund,Unknown,Mutual Fund,4361,4361,0,Y,,
"",Advantage Primary Liquidity Fund,Unknown,Cash/Money Market/Savings/Checking,4360,4360,0,Y,,
"",Oppenheimer Global Fund,Unknown,Mutual Fund,4260,4260,0,Y,,
"",2001 Ford Truck,Unknown,"""Account"" or Combination of other types (I.e.Stocks & Bonds)",4000,4000,0,Y,,
"",MFS/F&L,Unknown,Unknown,3097,3097,0,Y,,
"",Fidelity Muncipal Money Market,Unknown,Cash/Money Market/Savings/Checking,2605,2605,0,Y,,
"",Nanobac Pharmaceuticals,Pharm/Health Prod,,1800,1800,0,Y,,
"",US Senate Federal Credit Union,Unknown,Cash/Money Market/Savings/Checking,0,1000,0,Y,,
"",Metawave Communications,Unknown,,0,1000,0,Y,,
"",Federal Thrift Savings Plan/G Fund,Unknown,Mutual Fund,372,372,0,Y,,
"",Fidelity Cash Reserves,Unknown,Cash/Money Market/Savings/Checking,8,8,0,Y,,
