orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Congressional Federal Credit Union,Unknown,Cash/Money Market/Savings/Checking,1002,16000,0,Y,,
"",Triddos,Unknown,,1001,15000,0,Y,,
"",Third Federal Savings & Loan,Savings & Loans,,1001,15000,0,Y,,
D000021791,HSBC Holdings,Finance/Credit,,1001,15000,0,Y,Y,
D000062018,Key Bank,Commercial Banks,,1,1000,0,Y,,
"",American Croatian Lodge,Unknown,,1,1000,0,Y,,
