orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"","3426 S 9th Ave/Tucson, AZ",Real Estate,,50001,100000,0,Y,,
"",Allianz Value Mark IV Annuity,Unknown,Insurance policies & Annuities,15001,50000,0,Y,,
"",Washington Mutual Investors Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
D000029382,Terex Corp,Building Materials,,1001,15000,0,Y,Y,
D000046082,TEPPCO Partners,Oil & Gas,,1001,15000,0,Y,,
"",Precision Drilling,Unknown,,1001,15000,0,Y,,
"",Oppenheimer International Bond Fund,Unknown,Government Bond,1001,15000,0,Y,,
D000027367,Manitowoc Co,Building Materials,,1001,15000,0,Y,Y,
"",John Hancock Regional Bank Fund,Commercial Banks,,1001,15000,0,Y,,
"",Garmin Ltd,Unknown,,1001,15000,0,Y,,
D000050907,First Industrial Realty Trust,Real Estate,,1001,15000,0,Y,,
"",Fidelity Mid Cap Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",EMC Corp,Electronics Mfg/Eqp,,1001,15000,0,Y,,
"",Arizona State Retirement System,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",Amerigas Partners,Oil & Gas,,1001,15000,0,Y,,
D000031323,Adobe Systems,Electronics Mfg/Eqp,,1001,15000,0,Y,Y,
