orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",RiverSource Retirement Advisor Advantage,Unknown,,100001,250000,0,Y,,
"",Residential Rental Property/Henderson,Real Estate,,100001,250000,0,Y,,
"",RiverSource Retirement Advisor Variable,Unknown,,50001,100000,0,Y,,
"",Columbia Income Opportunities Fund,Unknown,Mutual Fund,16002,65000,0,Y,,
"",Capital One Bank Money market,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Wells Fargo High Income Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",John Hancock Large Cap Equity Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Invesco Energy Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Ameriprise/Cash,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Ameriprise Insured Money Market,Unknown,Cash/Money Market/Savings/Checking,1,1000,0,Y,,
