orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",McKinley & Assoc,Construction Svcs,,1000001,5000000,0,N,,
"",McKinley & Assoc T Rowe Price PSP,Unknown,Unknown,500001,1000000,0,N,,
"",McKinley & Assoc ESOP Note Receivable,Unknown,"Brokerage, IRA, 401k",500001,1000000,0,N,,
"",DEAB LLC II,Unknown,,500001,1000000,0,N,,
"",DEAB LLC,Real Estate,,500001,1000000,0,N,,
"",Fidelity Tax Free Money Market,Unknown,Cash/Money Market/Savings/Checking,250002,501000,0,N,,
"",Vanguard Limited Tax Exempt Fund,Unknown,Mutual Fund,250001,500000,0,N,,
"",Vanguard Intermediate Term Tax Exempt,Unknown,Mutual Fund,250001,500000,0,N,,
"",American Europacific Growth Fund,Unknown,Mutual Fund,250001,500000,0,N,,
"",T Rowe Price Blue Chip Growth Fund,Unknown,Mutual Fund,115002,300000,0,N,,
"",Perkins Small Cap Value Fund,Unknown,Mutual Fund,101002,265000,0,N,,
"",Russell Life Points Growth,Unknown,Mutual Fund,100001,250000,0,N,,
"",Ohio Valley Health Serv Prudential,Unknown,"Brokerage, IRA, 401k",100001,250000,0,N,,
"",Leuthold Asset Allocation Fund,Unknown,Mutual Fund,51002,115000,0,N,,
"",IVA Worldwide Fund,Unknown,Mutual Fund,51002,115000,0,N,,
"",Wells Fargo Zero CD,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,N,,
"",Vanguard Hi Yield Tax Exempt Fund,Unknown,Mutual Fund,50001,100000,0,N,,
"",Hussman Strategic Total Return Fund,Unknown,Mutual Fund,50001,100000,0,N,,
"",Florin Mining Investment,Mining,,50001,100000,0,N,,
"",Blackrock Global Allocation Fund,Securities/Invest,Mutual Fund,50001,100000,0,N,,
"",Artisan International Value Fund,Unknown,Mutual Fund,50001,100000,0,N,,
"",Fidelity Select Money Market,Unknown,Cash/Money Market/Savings/Checking,16002,65000,0,N,,
"",Wisdom Tree Dividend & Financials,Unknown,Mutual Fund,15001,50000,0,N,,
D000029689,Visa Inc,Finance/Credit,,15001,50000,0,N,Y,
"",Vanguard Windsor II Fund,Unknown,Mutual Fund,15001,50000,0,N,,
"",Vanguard Sector Ind Fund Utilities,Unknown,Mutual Fund,15001,50000,0,N,,
"",Vanguard Sector Ind Fund Financials,Unknown,Mutual Fund,15001,50000,0,N,,
"",Vanguard Inflation Protected Securities,Unknown,Mutual Fund,15001,50000,0,N,,
"",Unit Corp,Unknown,,15001,50000,0,N,,
D000036869,Public Storage Inc,Misc Business,,15001,50000,0,N,,
D000000485,Procter & Gamble,Misc Mfg/Distrib,,15001,50000,0,N,Y,
D000055403,Philip Morris International,Tobacco,,15001,50000,0,N,Y,
D000000138,Pfizer Inc,Pharm/Health Prod,,15001,50000,0,N,Y,Y
D000000200,PepsiCo Inc,Food & Beverage,,15001,50000,0,N,Y,
D000020856,Peabody Energy,Mining,,15001,50000,0,N,Y,
D000028057,Nucor Corp,Steel Production,,15001,50000,0,N,Y,
D000000373,McDonald's Corp,Food & Beverage,,15001,50000,0,N,Y,
D000000103,JPMorgan Chase & Co,Commercial Banks,,15001,50000,0,N,Y,Y
D000000386,Johnson & Johnson,Pharm/Health Prod,,15001,50000,0,N,Y,
D000000800,ITT Corp,Electronics Mfg/Eqp,,15001,50000,0,N,,
D000000125,General Electric,Misc Mfg/Distrib,,15001,50000,0,N,Y,
"",First Trust Exchange Biotech Index,Unknown,,15001,50000,0,N,,
D000000374,Cisco Systems,Electronics Mfg/Eqp,,15001,50000,0,N,Y,
D000024328,Best Buy,Retail Sales,,15001,50000,0,N,Y,
D000024095,Apache Corp,Oil & Gas,,15001,50000,0,N,Y,
"",Amdocs Ltd,Unknown,,15001,50000,0,N,,
D000021800,3M Co,Misc Mfg/Distrib,,15001,50000,0,N,Y,
"",Wells Fargo/CD Ind Zero,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,N,,
"",PIMCO Total Return Fund,Unknown,Mutual Fund,1001,15000,0,N,,
"",Morgan Stanley Mid Cap Growth Port,Unknown,Mutual Fund,1001,15000,0,N,,
"",Mainstay Float Rate Fund,Unknown,Mutual Fund,1001,15000,0,N,,
"",Hussman Select Total Return,Unknown,Mutual Fund,1001,15000,0,N,,
"",Fidelity Cash Reserve Fund,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,N,,
D000021754,Apple Inc,Electronics Mfg/Eqp,,1001,15000,0,N,Y,
