orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
D000062216,"Lowey, Dannenberg et al",Lawyers/Law Firms,,2000002,10000000,0,Y,,Y
D000034073,Glickenhaus & Co,Securities/Invest,,1001002,5015000,0,Y,,Y
"",Oppenheimer Investment Pp,Unknown,Mutual Fund,1000001,5000000,0,Y,,
"",MMI Investments/Millcap Advisors,Securities/Invest,,1000001,5000000,0,Y,,
"",Lowey Family Investment LLC,Misc Finance,,1000001,5000000,0,Y,,
"",Ingalls & Snyder Value Fund,Unknown,Mutual Fund,1000001,5000000,0,Y,,
D000033613,Federated Kaufmann Fund,Unknown,Mutual Fund,1000001,5000000,0,Y,,
"",Citibank/Checking & Savings,Unknown,Cash/Money Market/Savings/Checking,1000001,5000000,0,Y,,
"",Brownstone Catalyst Fund,Unknown,"Brokerage, IRA, 401k",1000001,5000000,0,Y,,
"",Arbiter Partners,Securities/Invest,,1000001,5000000,0,Y,,
"",Oppenheimer & Spence Investment Pp,Unknown,Mutual Fund,500001,1000000,0,Y,,
"",Oppenheimer & Close,Securities/Invest,Mutual Fund,500001,1000000,0,Y,,
"",MD Sass/Macquarie Financial Strategies,Securities/Invest,,500001,1000000,0,Y,,
"",Fidelity Money Market,Unknown,Cash/Money Market/Savings/Checking,500001,1000000,0,Y,,
"",Schelcher-Prince,Unknown,,250001,500000,0,Y,,
"",Santa Monica Partners,Securities/Invest,Mutual Fund,250001,500000,0,Y,,
"",Pequot Partners Fund,Unknown,Mutual Fund,250001,500000,0,Y,,
"",Diker Micro Value Fund,Unknown,Mutual Fund,250001,500000,0,Y,,
"",Cadigan Partners,Unknown,,250001,500000,0,Y,,
"",US Treasury Bills,Unknown,Government Bond,100001,250000,0,Y,,
"",New York Muni Cash Fund,Unknown,Cash/Money Market/Savings/Checking,100001,250000,0,Y,,
"",New Silk Route Fund,Securities/Invest,,100001,250000,0,Y,,
"",Oppenheimer Close Investment Partnership,Unknown,,163704,163704,0,Y,,
D000043716,Seacor Holdings,Sea Transport,,50001,100000,0,Y,Y,
"",NYS Def Compensation Plan/401K,Unknown,"Brokerage, IRA, 401k",50001,100000,0,Y,,
D000027988,Newmont Mining,Mining,,50001,100000,0,Y,Y,
"",Market Vectors Gold Miners ETF,Mining,,50001,100000,0,Y,,
D000000386,Johnson & Johnson,Pharm/Health Prod,,15001,50000,0,Y,Y,
D000051754,Helmerich & Payne,Oil & Gas,,15001,50000,0,Y,,
D000021800,3M Co,Misc Mfg/Distrib,,15001,50000,0,Y,Y,
"",Superior Industries,Unknown,,1001,15000,0,Y,,
D000000138,Pfizer Inc,Pharm/Health Prod,,1001,15000,0,Y,Y,Y
"",Chase Bank/Checking,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Avatar Holdings,Unknown,,1001,15000,0,Y,,
"",Dreyfus Govt Prime Inv Sh,Unknown,Mutual Fund,40,40,0,Y,,
