orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",EGR Industries,Real Estate,,250001,500000,0,Y,,
"",10 Acres Real Estate,Real Estate,,250001,500000,0,Y,,
D000000367,Wal-Mart Stores,Retail Sales,,157380,157380,0,O,Y,Y
D000000391,Amgen Inc,Pharm/Health Prod,,154008,154008,0,O,Y,
D000000373,McDonald's Corp,Food & Beverage,,97030,97030,0,O,Y,
"",Kanawha Putname County Huntington Charleston WF SF,Unknown,Government Bond,73344,73344,0,O,,
"",Amf Large Cap Equity Fund,Unknown,Mutual Fund,17660,17660,0,O,,
"",Wells Fargo/Checking,Commercial Banks,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",SNI Development Co,Real Estate,,1001,15000,0,Y,,
"",Hilton Head SC Timeshare Property,Real Estate,,1001,15000,0,Y,,
D000051182,Gannett Co,Publishing,,11092,11092,0,O,,
"",Canadian Natural Resources,Oil & Gas,,10152,10152,0,O,,
"",Alliancebernstein Funds Small Cap Growth Fund,Unknown,Mutual Fund,8891,8891,0,O,,
D000000716,Hewlett-Packard,Electronics Mfg/Eqp,,8394,8394,0,O,Y,
"",Aston Montag & Caldwell Growth Fund,Unknown,Mutual Fund,7851,7851,0,O,,
D000000085,Goldman Sachs,Securities/Invest,,7735,7735,0,O,Y,
"",anese Corporation,Unknown,,7467,7467,0,O,,
D000020693,Union Carbide,Chemicals,Note/Note Receivable,5976,5976,0,O,,
D000067140,Otter Tail Corp,Electric Utilities,,5854,5854,0,O,,
D000035672,Mastec Inc,Telecom Svcs,,5726,5726,0,O,Y,
D000000125,General Electric,Misc Mfg/Distrib,,5606,5606,0,O,Y,Y
"",John Hancock II Lifestyle Growth Fund,Unknown,Mutual Fund,5156,5156,0,O,,
"",Beam Inc,Securities/Invest,,5104,5104,0,O,,
"",Franklin Templeton Fund Allocator Ser Corefolio Al,Unknown,Mutual Fund,4820,4820,0,O,,
"",SPDR S&P Midcap 400 ETF,Unknown,Mutual Fund,3663,3663,0,O,,
D000000091,BP,Oil & Gas,,3500,3500,0,O,Y,Y
D000019743,Wells Fargo,Commercial Banks,,3405,3405,0,O,Y,
"",Vanguard FTSE Europe ETF,Unknown,Mutual Fund,3175,3175,0,O,,
D000025815,First Data Corp,Finance/Credit,,3007,3007,0,O,,
D000000071,Citigroup Inc,Commercial Banks,,2345,2345,0,O,Y,
"",SPDR S&P 600 Small Cap Growth ETF,Unknown,Mutual Fund,2259,2259,0,O,,
"",Metropolitan West Total Return Bond Fund,Unknown,Mutual Fund,2213,2213,0,O,,
"",Goldman Sachs Strategic Income Fund,Unknown,Mutual Fund,2124,2124,0,O,,
"",Western Asset Core Plus Bond Fund,Unknown,Mutual Fund,2123,2123,0,O,,
"",Oppenheimer Developing Markets Fund,Unknown,Mutual Fund,2037,2037,0,O,,
"",JP Morgan Strategic Income Opportunities Fund,Unknown,Mutual Fund,1990,1990,0,O,,
"",Vanguard Emerging Markets Fund,Unknown,Mutual Fund,1934,1934,0,O,,
"",Blackrock Strategic Income Fund,Unknown,Mutual Fund,1821,1821,0,O,,
"",Wells Fargo Advantage Growth Fund,Unknown,Mutual Fund,1731,1731,0,O,,
"",iShares S&P 500 Growth Index,Unknown,Mutual Fund,1679,1679,0,O,,
"",Aberdeen Global High Income Fund,Unknown,Mutual Fund,1651,1651,0,O,,
"",Diamond Hill Long-Short Fund,Unknown,Mutual Fund,1503,1503,0,O,,
"",Templeton Global Bond Fund,Unknown,Mutual Fund,1454,1454,0,O,,
"",Virtus Premium Alpha Sector Fund,Unknown,Mutual Fund,1365,1365,0,O,,
"",Mainstay Marketfield Fund,Unknown,Mutual Fund,1334,1334,0,O,,
"",Gateway Fund,Unknown,Mutual Fund,1326,1326,0,O,,
"",Merger Fund SBI,Unknown,Mutual Fund,1289,1289,0,O,,
"",iShares S&P 500 Value Index,Unknown,Mutual Fund,1282,1282,0,O,,
"",Gabelli Equity Income Fund,Unknown,Mutual Fund,1260,1260,0,O,,
D000053560,Media General Inc,TV/Movies/Music,,1130,1130,0,O,Y,
"",SB Partners LP,Real Estate,,1,1000,0,Y,,
"",Interest Cambridge Heights Apts Partnership,Real Estate,,1,1000,0,Y,,
"",First Eagle Overseas Fund,Unknown,Mutual Fund,916,916,0,O,,
"",Federated Floating Rate Strategic Income Fund,Unknown,Mutual Fund,905,905,0,O,,
"",Pimco Senior Floating Rate Fund,Unknown,Mutual Fund,892,892,0,O,,
"",Goldman Sachs Growth Opportunity Fund,Unknown,Mutual Fund,698,698,0,O,,
"",Alliance Bernstein Large Cap Growth Fund,Unknown,Mutual Fund,628,628,0,O,,
"",ING Global Real Estate Fund,Real Estate,,545,545,0,O,,
"",Vanguard REIT Index,Real Estate,Mutual Fund,516,516,0,O,,
"",Cambiar Small Cap Fund Investor Class,Unknown,Mutual Fund,357,357,0,O,,
"",JPMorgan Mid Cap Value Fund,Unknown,Mutual Fund,351,351,0,O,,
"",Thornburg International Value Fund,Unknown,Mutual Fund,280,280,0,O,,
"",Aberdeen International Equity Fund,Unknown,Mutual Fund,258,258,0,O,,
