orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",IRA: NSD,Unknown,"Brokerage, IRA, 401k",100001,250000,0,Y,,
"","Farm/Fort Morgan, CO",Crop Production,,100001,250000,0,Y,,
"",T Rowe Price 401k/NDS,Unknown,"Brokerage, IRA, 401k",50001,100000,0,Y,,
"","Real Estate/Galeton, CO",Real Estate,,50001,100000,0,Y,,
"",Colorado Farm Bureau 401k,Unknown,"Brokerage, IRA, 401k",50001,100000,0,Y,,
"",Precious Metals,Mining,"""Account"" or Combination of other types (I.e.Stocks & Bonds)",15001,50000,0,Y,,
"",IRA NSD,Unknown,"Brokerage, IRA, 401k",15001,50000,0,Y,,
"",American General Financial Besten Mal 40,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Pera of Colo 403b,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",Fort Morgan State Bank/Checking,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Farmers State Bank of Ft Morgan/Checking,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
