orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Undeveloped land,Real Estate,,1500002,6000000,0,Y,,
"",Sound Investments LLC,Unknown,,250001,500000,0,Y,,
"",PNC Bank,Commercial Banks,Cash/Money Market/Savings/Checking,100001,250000,0,Y,,
"",Edward Jones SEP account,Unknown,,100001,250000,0,Y,,
D000022330,Yahoo! Inc,Internet,,15001,50000,0,Y,Y,
D000000175,Raytheon Co,Defense Electronics,,15001,50000,0,Y,Y,
D000000422,Oracle Corp,Electronics Mfg/Eqp,,15001,50000,0,Y,Y,
D000000804,Intel Corp,Electronics Mfg/Eqp,,15001,50000,0,Y,Y,
D000000125,General Electric,Misc Mfg/Distrib,,15001,50000,0,Y,Y,Y
"",Entegra Bank,,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Congressional Federal Credit Union,Credit Unions,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
D000000090,Bank of America,Commercial Banks,,15001,50000,0,Y,Y,
D000030541,Trimble Navigation,Defense Electronics,,1001,15000,0,Y,Y,
"",Mary Kay 401k Account,,"Brokerage, IRA, 401k",1001,15000,0,Y,,
D000059199,First Citizens Bank & Trust,,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
D000033280,Ascena Retail Group,Retail Sales,,1001,15000,0,Y,,
"",Wells Fargo Brokerage Account,,"Brokerage, IRA, 401k",1,1000,0,Y,,
"",ModusLink Global Solutions Inc,Unknown,,1,1000,0,Y,,
D000043037,Capital One Bank,Commercial Banks,Cash/Money Market/Savings/Checking,1,1000,0,Y,,
