orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Riversource Small Cap Value Fund,Unknown,Mutual Fund,17003,80000,0,Y,,
"",Riversource Diversified Equity Income Fd,Unknown,Mutual Fund,16002,65000,0,Y,,
"",Riversource Variable Life Insurance,Unknown,Insurance policies & Annuities,15001,50000,0,Y,,
"",Riversource Dividend Opportunity Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",AE High Yield Savings Account/Savings,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Riversource Fundamental Value Fund,Unknown,Mutual Fund,3003,45000,0,Y,,
"",Riversource Large Cap Equity Fund,Unknown,Mutual Fund,1002,16000,0,Y,,
"",Riversource Flexible Annuity,Unknown,Insurance policies & Annuities,1001,15000,0,Y,,
"",Congressional FCU/Checking,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",AE One Account/Checking,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Congressional FCU/Savings,Unknown,Cash/Money Market/Savings/Checking,1,1000,0,Y,,
