orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Dream Catcher Family/Resid Real Estate,Real Estate,,1000002,2000000,0,Y,,
D000034429,Hensley & Co,"Beer, Wine & Liquor",,1350003,1750001,1,Y,,Y
"",Sedona Property/Two Parcels,Real Estate,,1000001,1000001,1,Y,,
"","Residential Property/La Jolla, CA",Real Estate,,1000001,1000001,1,Y,,
"",King Aviation,Air Transport,,1000001,1000001,1,Y,,
"",Sedona Hidden Valley/Land,Real Estate,,500001,1000000,0,Y,,
"",Sedona Hidden Valley/Guest House & Land,Real Estate,,500001,1000000,0,Y,,
"",Fielder's Choice LLC,Recreation,,500001,1000000,0,Y,,
"",American Funds World Growth/Income Fund,Unknown,Mutual Fund,500001,1000000,0,Y,,
"",American Funds American Mutual Fund,Unknown,Mutual Fund,500001,1000000,0,Y,,
"",701/801 LLC,Real Estate,,500001,1000000,0,Y,,
"",American Funds Washington Mutual Invest,Unknown,Mutual Fund,265002,550000,0,Y,,
"",American Funds New Perspective Fund,Unknown,Mutual Fund,265002,550000,0,Y,,
"",American Funds Investment Co of America,Unknown,Mutual Fund,265002,550000,0,Y,,
"",American Funds AmCap Fund,Unknown,Mutual Fund,250001,500000,0,Y,,
"",JPMorgan Tax Free Money Market,Unknown,Cash/Money Market/Savings/Checking,116003,315000,0,Y,,
"",JPMorgan Arizona Municipal Bond Fund,Unknown,Mutual Fund,115002,300000,0,Y,,
"",JPMorgan Chase Bank/Checking & Savings,Unknown,Cash/Money Market/Savings/Checking,100001,251000,0,Y,,
"",American Funds Money Market,Unknown,Cash/Money Market/Savings/Checking,100001,251000,0,Y,,
"",Unimproved Land Adjacent to Residential,Real Estate,,100001,250000,0,Y,,
"",New York Life whole life policy,Unknown,Insurance policies & Annuities,100001,250000,0,Y,,
"",American Funds Tax Exempt Bond Fund,Unknown,Government Bond,100001,250000,0,Y,,
"","Maricopa County, AZ Bond",Unknown,Government Bond,49007,210000,0,Y,,
"","Real Estate for Investment/Phoenix, AZ",Real Estate,,100002,200000,0,Y,,
"",Wachovia Bank/Checking,Unknown,Cash/Money Market/Savings/Checking,51002,115000,0,Y,,
"","Phoenix, AZ Revenue Bond",Unknown,Government Bond,51002,115000,0,Y,,
"",Washington Rev Motor Vehicle Fuel Tax Bd,Unknown,Government Bond,50001,100000,0,Y,,
"",Washington Motor Vehicle,Unknown,Government Bond,50001,100000,0,Y,,
