orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",El Rancho Home,Real Estate,,100001,250000,0,Y,,
"",Wells Fargo/Savings,,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Wells Fargo/Checking,Commercial Banks,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",NM Public Employees Pension Plan,,"Brokerage, IRA, 401k",15001,50000,0,Y,,
"",Congressional Federal Credit Union Account,Credit Unions,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
