orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Westwood Dividend Growth Fund,Unknown,Mutual Fund,1200003,5500000,0,Y,,
"",Westwood Dividend Growth Institutional Fund,Unknown,Mutual Fund,600002,1250000,0,Y,,
"",Loomis Sayles Bond Fund,Unknown,Mutual Fund,400004,1000000,0,Y,,
"",Westwood Global Equity Fund Fund,Unknown,Mutual Fund,350002,750000,0,Y,,
"",Westwood Income Opportunity Fund,Unknown,Mutual Fund,150002,350000,0,Y,,
"",William Blair Growth Fund,Unknown,Mutual Fund,100001,250000,0,Y,,
"",Westwood Income Opportunity Institutional Fund,Unknown,Mutual Fund,100001,250000,0,Y,,
"",First National Bank of Omaha/Checking Account,Unknown,Cash/Money Market/Savings/Checking,100001,250000,0,Y,,
"",Westwood Short Duration High Yield Fund,Unknown,Mutual Fund,66003,165000,0,Y,,
"",Westwood Small Mid Cap Value Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
"",TIAA CREF T-C Lifecycle 2010 Institutional,Unknown,Mutual Fund,50001,100000,0,Y,,
