orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",ABMH Investments,Misc Finance,,1050002,5100000,0,A,,
"",R Morgan Properties Ltd,Real Estate,,352004,780000,0,A,,
"",Presidio Short-Term Tax Exempt Fund LP,,Mutual Fund,540261,540261,0,A,,
"",Presidio Short Term Bond Fund LP,,Mutual Fund,250001,500000,0,A,,
"",TTC-CTF Large Cap Core Equity Fund,,Mutual Fund,100001,250000,0,A,,
"",TTC CTF-TTC Bond Fund,,Mutual Fund,100001,250000,0,A,,
"",Farmland/.5 int in 15.545 acres,Misc Agriculture,,100001,250000,0,A,,
"",Miscellaneous receivables,,"""Account"" or Combination of other types (I.e.Stocks & Bonds)",46004,165000,0,A,,
"",TTC-CTF International Equity Fund,,Mutual Fund,50001,100000,0,A,,
"",Majesty I LP,Misc Finance,,50001,100000,0,A,,
"",Improvements to real estate held by life estate,,,50001,100000,0,A,,
"",Federated Prime Value Obligation Fund,,Cash/Money Market/Savings/Checking,50001,100000,0,A,,
D000000128,Walt Disney Co,TV/Movies/Music,,15001,50000,0,A,Y,
"",Touchstone Mid Cap Institutional Fund,,Mutual Fund,15001,50000,0,A,,
"",Note Receivable - Blake,,Note/Note Receivable,15001,50000,0,A,,
"",Morgan R Properties Well,Unknown,,15001,50000,0,A,,
"",Kyle Investments Ltd,Securities/Invest,,15001,50000,0,A,,
"",Condominium,Real Estate,,15001,50000,0,A,,
"",ABMH Investments,,,15001,50000,0,A,,
"",American Bank/Checking account,,Cash/Money Market/Savings/Checking,3006,48000,0,A,,
"",Equinox HHEP III LP,Oil & Gas,,2002,30000,0,A,,
"",Equinox HHEP II LP,Oil & Gas,,2002,30000,0,A,,
"",Herndon Plant Oakley/Checking Account,,Cash/Money Market/Savings/Checking,1003,17000,0,A,,
"",Wagner Oil,Oil & Gas,,1001,15000,0,A,,
"",TTC-CTF Small Cap Value Equity,,Mutual Fund,1001,15000,0,A,,
"",Small Mineral Interests,Mining,,1001,15000,0,A,,
"",Resource Land Fund II LLC,Real Estate,Mutual Fund,1001,15000,0,A,,
"",Oppenheimer Developing Markets Fund,,Mutual Fund,1001,15000,0,A,,
"",Firstrike Oil Co,Oil & Gas,,1001,15000,0,A,,
"",Federated Automated Cash managment Trust Class R,,Cash/Money Market/Savings/Checking,1001,15000,0,A,,
"",Cash Account,,Cash/Money Market/Savings/Checking,1001,15000,0,A,,
"",Bank of America/Checking,Commercial Banks,Cash/Money Market/Savings/Checking,1001,15000,0,A,,
"","Minerals, Non Producing",Mining,,2,2000,0,A,,
"",Farenthold Consulting,Electronics Mfg/Eqp,,2,2000,0,A,,
D000053134,Live Nation Entertainment,TV/Movies/Music,,39,39,0,A,Y,
