orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Pwm Centrally Managed Muni,Unknown,Government Bond,1140576,1140576,0,Y,,
"",iShares MSCI Eage Index,Unknown,Mutual Fund,462161,462161,0,Y,,
"",Goldman Sachs Real Estate Securities Fnd,Real Estate,,290724,290724,0,Y,,
D000042525,Royal Dutch Petroleum,Oil & Gas,,286900,286900,0,Y,Y,
D000000125,General Electric,Misc Mfg/Distrib,,275977,275977,0,Y,Y,Y
D000000129,Exxon Mobil,Oil & Gas,,225903,225903,0,Y,Y,Y
D000000149,Bristol-Myers Squibb,Pharm/Health Prod,,192150,192150,0,Y,Y,
D000035910,Milliken & Co,Textiles,,158903,158903,0,Y,Y,
D000024214,Avon Products,Misc Mfg/Distrib,,154800,154800,0,Y,Y,
D000021757,Berkshire Hathaway,Securities/Invest,,140928,140928,0,Y,Y,Y
D000000015,Chevron Corp,Oil & Gas,,132850,132850,0,Y,Y,
D000000720,IBM Corp,Electronics Mfg/Eqp,,132787,132787,0,Y,Y,
D000000303,ConocoPhillips,Oil & Gas,,121041,121041,0,Y,Y,
D000000374,Cisco Systems,Electronics Mfg/Eqp,,120344,120344,0,Y,Y,
"",Community Bank & Trust Accounts,Unknown,Cash/Money Market/Savings/Checking,51002,115000,0,Y,,
"",Goldman Sachs Trust 143,Unknown,"Brokerage, IRA, 401k",50001,100000,0,Y,,
D000000090,Bank of America,Commercial Banks,,82326,82326,0,Y,Y,
D000058827,Zimmer Holdings,Pharm/Health Prod,,70506,70506,0,Y,,
D000019828,Emerson Electric,Misc Mfg/Distrib,,56080,56080,0,Y,Y,
"",Goldman Sachs FSQ Prime,Unknown,Cash/Money Market/Savings/Checking,53913,53913,0,Y,,
"",New Hampshire Muni Bond Bank,Unknown,Government Bond,51979,51979,0,Y,,
D000032790,Community Bank & Trust,Commercial Banks,,15001,50000,0,Y,,Y
D000000335,Dominion Resources,Electric Utilities,,49179,49179,0,Y,Y,
"",UTS-b-Swisscanto Bond Invest-Eur-Cap,Unknown,Government Bond,37625,37625,0,Y,,
D000000129,Imperial Oil,Oil & Gas,,35628,35628,0,Y,Y,Y
D000000138,Pfizer Inc,Pharm/Health Prod,,35307,35307,0,Y,Y,
D000031719,Automatic Data Processing Inc,Business Services,,34504,34504,0,Y,,
D000000123,American International Group,Insurance,,33426,33426,0,Y,Y,
"",Fidelity European Growth Fund,Unknown,Mutual Fund,30009,30009,0,Y,,
"",3.75% Deutsche Bank 1997-2007,Unknown,Government Bond,27887,27887,0,Y,,
"",3.125% Italien 1999-2010,Unknown,Government Bond,27834,27834,0,Y,,
"",3.125% Bayerische Landesbank 1999-2009,Unknown,Government Bond,27755,27755,0,Y,,
"",2% Compagnie de Financement Foncier 2009,Unknown,Government Bond,26528,26528,0,Y,,
"",Zurcher Kantonal Bank,Unknown,Government Bond,26502,26502,0,Y,,
"",3.875% Schweden 2002-2009 Emtn,Unknown,Government Bond,25075,25075,0,Y,,
"",2.25% Grossbritannien 2003-2008 Nts Reg,Unknown,Government Bond,24069,24069,0,Y,,
"",Base Nordea 1 North America Value,Unknown,,23147,23147,0,Y,,
"",Ant.Zkb Fonds Aktein Schweiz,Unknown,,23043,23043,0,Y,,
"",Wilmington Large Cap Growth Inst,Unknown,Mutual Fund,22149,22149,0,Y,,
"",5.25% Weltbank 1999-2009 Emtn,Unknown,Government Bond,21227,21227,0,Y,,
"",5% BNG 2002-2007 Emtn,Unknown,Government Bond,20662,20662,0,Y,,
"",3.25% Reseau Ferre de France 1998-2008,Unknown,Government Bond,18565,18565,0,Y,,
"",2.5% Nederlandse Waterschapsbk 2007 Emtn,Unknown,Government Bond,18046,18046,0,Y,,
"",3.25% Oesterreich 1998-2006,Unknown,Government Bond,17997,17997,0,Y,,
D000000386,Johnson & Johnson,Pharm/Health Prod,,15411,15411,0,Y,Y,Y
"",Mermil Ltd,Unknown,,1001,15000,0,Y,,
"",Goldman Sachs Money Market,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Goldman Sachs High Yield Municipal Fund,Unknown,Government Bond,10185,10185,0,Y,,
"",JPMorgan Fleming Pacific Equity,Unknown,Mutual Fund,9844,9844,0,Y,,
D000000603,Winn-Dixie Stores,Food Process/Sales,,8645,8645,0,Y,,
D000000368,Exelon Corp,Electric Utilities,,7712,7712,0,Y,Y,
"",Private Account/Portfolio Management,Unknown,Cash/Money Market/Savings/Checking,1776,1776,0,Y,,
"",Private Account/Separate,Unknown,Cash/Money Market/Savings/Checking,-3450,-3450,0,Y,,
