orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Vaguard See Index,,Mutual Fund,100001,250000,0,Y,,
"",JP Morgan Core Bond,,Government Bond,100001,250000,0,A,,
"",Fidelity Intermediate Municipal Income Fund,,Mutual Fund,100001,250000,0,A,,
"",Fidelity Contrafund,,Mutual Fund,100001,250000,0,Y,,
D000033211,Dodge & Cox,Securities/Invest,,100001,250000,0,A,,
"",Commod Max Restraint PC,,Mutual Fund,100001,250000,0,A,,
"",American Beacon Large Cap,,Mutual Fund,100001,250000,0,Y,,
"",271 Canton Steet MA,Real Estate,,100001,250000,0,Y,,
"",T Rowe Price Mid-Cap Growth Fund,,Mutual Fund,65002,150000,0,Y,,
"",Wammugan Small Cap Value,,Mutual Fund,50001,100000,0,Y,,
"",Vanguard Prime Cap Fund,,Mutual Fund,50001,100000,0,Y,,
"",Vanguard Intermediate-Term Tax-Exempt Fund,,Mutual Fund,50001,100000,0,A,,
"",Loomis-Sayles Bond,,Government Bond,50001,100000,0,A,,
"",John Hancock Global,,,50001,100000,0,Y,,
"",Goldman Sachs Strat Inc,,Mutual Fund,50001,100000,0,A,,
"",Fidelity Real Est Risk,,Mutual Fund,50001,100000,0,Y,,
"",Dodge & Cox Stock Fund,,Mutual Fund,50001,100000,0,Y,,
"",Brown Capital Management Small Co,,Mutual Fund,50001,100000,0,Y,,
"",Boston Partners Global,,,50001,100000,0,Y,,
"",Baird Aggregate Bond Fund,,Mutual Fund,50001,100000,0,A,,
"",Weastch Emerging Market Small Cap Fund,,Mutual Fund,15001,50000,0,Y,,
"",Tweedy Brown Global Value Fund,,Mutual Fund,15001,50000,0,Y,,
"",Stoneridge Reinsurance,,Insurance policies & Annuities,15001,50000,0,Y,,
"",PearTree Palanse For Val,,Mutual Fund,15001,50000,0,Y,,
"",Metthews Asian,,Unknown,15001,50000,0,Y,,
"",Lazard Global Listed Infr,,Mutual Fund,15001,50000,0,A,,
"",iShares Barclay 5-7 Treys,,Mutual Fund,15001,50000,0,A,,
"",Goldman Sachs Mid Cap Fund,,Mutual Fund,15001,50000,0,Y,,
"",Brandes Small Cap,,Mutual Fund,15001,50000,0,Y,,
"",Artisan Int,Unknown,,15001,50000,0,Y,,
D000000566,US Airways,Air Transport,Cash/Money Market/Savings/Checking,1001,15000,0,A,,
"",iShares MSCI Emerging Markets Index,,Mutual Fund,1001,15000,0,Y,,
"",Fidelity Tax Free Money Market Fund,,Mutual Fund,1001,15000,0,A,,
"",Fidelity Cash Reserves,,Cash/Money Market/Savings/Checking,1,1000,0,A,,
