orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Putnam Groves,Crop Production,,1000001,5000000,0,Y,,
"",Community National Bank Accounts,Unknown,Cash/Money Market/Savings/Checking,500001,1000000,0,Y,,
"",Vanguard Value Index,Unknown,Mutual Fund,250001,500000,0,Y,,
"",Vanguard Tax Exempt Money Market,Unknown,Cash/Money Market/Savings/Checking,250001,500000,0,Y,,
"",Vanguard Growth Index,Unknown,Mutual Fund,250001,500000,0,Y,,
"",Vanguard Total International Stock Fund,Unknown,Mutual Fund,100001,250000,0,Y,,
"",Vanguard Mid Cap Index,Unknown,Mutual Fund,100001,250000,0,Y,,
"",Vanguard Ltd Term Tax Exempt Fund,Unknown,Mutual Fund,100001,250000,0,Y,,
"",Vanguard Intermediate Tax Exempt Fund,Unknown,Mutual Fund,100001,250000,0,Y,,
"",Vanguard Small Cap Value Index,Unknown,Mutual Fund,50001,100000,0,Y,,
"",Vanguard Short Term Tax Exempt Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
"",Vanguard Prime Money Market,Securities/Invest,Cash/Money Market/Savings/Checking,50001,100000,0,Y,,
"",Vanguard Long Term Tax Exempt Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
D000022305,Vanguard Group,Securities/Invest,Mutual Fund,50001,100000,0,Y,Y,
"",Vanguard 529 Plans,Unknown,Mutual Fund,50001,100000,0,Y,,
"",T Rowe Price Equity Income Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
"",T Rowe Price Blue Chip Growth Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
"",SunTrust Bank Account,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,Y,,
"",Vanguard Small Cap Index,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Vanguard Large Cap Index,Unknown,Mutual Fund,15001,50000,0,Y,,
"","Office & Shop/Bartow, FL",Real Estate,,15001,50000,0,Y,,
"","House/Lake Wales, FL",Real Estate,,15001,50000,0,Y,,
"",Florida Prepaid College Plan,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Dudley Putnam Inc,Crop Production,,15001,50000,0,Y,,
"",US Savings Bonds,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",BB&T Bank Accounts,Unknown,Cash/Money Market/Savings/Checking,1,1000,0,Y,,
