orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"","1471 Girard St NW/Washington, DC",Real Estate,,500001,1000000,0,Y,,
"",Loomis Strategic Income Fund,Unknown,Mutual Fund,22883,22883,0,Y,,
"",PIMCO Total Return Fund,Unknown,Mutual Fund,10774,10774,0,Y,,
"",Pimco Investment Grade Corp Bond Fund,Unknown,,10393,10393,0,Y,,
"",First Eagle Global Fund,Unknown,Mutual Fund,9268,9268,0,Y,,
"",Mutual Global Discovery Fund,Unknown,Mutual Fund,8839,8839,0,Y,,
"",Eaton Vance Classic Open End Tax Free,Unknown,Mutual Fund,8471,8471,0,Y,,
"",Eaton Vance Risk Managed Equity Fund,Unknown,Mutual Fund,6756,6756,0,Y,,
"",Evergreen Precious Metals Fund,Mining,,5930,5930,0,Y,,
"",PIMCO Total Return Bond Fund,Unknown,Mutual Fund,4638,4638,0,Y,,
"",Advantage Bank Deposit,Unknown,Cash/Money Market/Savings/Checking,3876,3876,0,Y,,
"",PIMCO RealReturn Bond Fund,Unknown,Mutual Fund,668,668,0,Y,,
"",Tocqueville Gold Fund,Mining,Mutual Fund,567,567,0,Y,,
"",Permanent Portfolio Fund,Unknown,Mutual Fund,528,528,0,Y,,
"",Ivy Funds Global Natural Resources Fund,Unknown,Mutual Fund,293,293,0,Y,,
"",Oppenheimer International Bond Fund,Unknown,Government Bond,5,5,0,Y,,
