orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",TIAA-CREF Traditional IRA,Unknown,"Brokerage, IRA, 401k",100001,250000,0,H,,
"",Vanguard Prime Cap Fund,Unknown,Mutual Fund,50001,100000,0,H,,
"",Vanguard Healthcare Fund,Misc Health,,50001,100000,0,H,,
"",Vanguard Total International Stock Fund,Unknown,Mutual Fund,15001,50000,0,H,,
"",Vanguard Total Bond,Unknown,Mutual Fund,15001,50000,0,H,,
"",Vanguard Energy Fund,Unknown,,15001,50000,0,H,,
"",TIAA-CREF International Equity Index Fund,Unknown,Mutual Fund,15001,50000,0,H,,
"",TIAA Real Estate Fund,Real Estate,,15001,50000,0,H,,
"",T Rowe Price Health,Unknown,,15001,50000,0,H,,
"",Oppenheimer Developing Markets Fund,Unknown,Mutual Fund,15001,50000,0,H,,
"",American Funds Investment Co of America,Unknown,Mutual Fund,15001,50000,0,H,,
"",Allianz NFJ International,Unknown,Mutual Fund,15001,50000,0,H,,
"",New Perspective Fund,Unknown,Mutual Fund,1001,15000,0,H,,
"",Income Fund of America Fund,Unknown,Mutual Fund,1001,15000,0,H,,
