orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Arbiter Partners,Securities/Invest,,2000002,10000000,0,O,,
"",Oppenheimer Investment Partnership,Unknown,Mutual Fund,1100002,5250000,0,O,,
"",Santa Monica Partners,Securities/Invest,,1000001,5000000,0,O,,
"",Oppenheimer & Spence Investment Pp,Unknown,Mutual Fund,1000001,5000000,0,O,,
"",Ingalls & Snyder Value Fund,Unknown,Mutual Fund,1000001,5000000,0,O,,
"",Fidelity Institutional Money Market Fund Portfolio,Unknown,Cash/Money Market/Savings/Checking,1000001,5000000,0,O,,
"",Federated Kaufmann Small Cap Fund,Unknown,Mutual Fund,1000001,5000000,0,O,,
"",Federated Kaufmann Mid Cap Fund,Unknown,Mutual Fund,1000001,5000000,0,O,,
"",Brownstone Investment Opportunities,Misc Finance,,1000001,5000000,0,O,,
"",57 West 70th Development LLC,Unknown,,1000001,5000000,0,O,,
"",MD Sass-Macquarie Financial Strategies,Securities/Invest,,500001,1000000,0,O,,
"",Parkstone Capital III LP,Unknown,,250001,500000,0,O,,
"",New Silk Route Fund,Unknown,Mutual Fund,250001,500000,0,O,,
"",Diker Micro Value Fund,Unknown,Mutual Fund,250001,500000,0,O,,
"",Citibank/Checking & Savings,Unknown,Cash/Money Market/Savings/Checking,250001,500000,0,O,,
"",649 C Street SE Apt 209,Real Estate,,250001,500000,0,O,,
D000062216,"Lowey, Dannenberg et al",Lawyers/Law Firms,Note/Note Receivable,100001,250000,0,O,,Y
"",Vanguard Institutional Index Plus,Unknown,Mutual Fund,50001,100000,0,O,,
"",Stable Income Fund NYS Deferred Compensation Plan,Unknown,Mutual Fund,15001,50000,0,O,,
"",Chase Bank/Checking,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,O,,
"",Fidelity Institutional Money Market Fund Portfolio,Unknown,Mutual Fund,1001,15000,0,O,,
