orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Fixed Account Fund 180,Unknown,Mutual Fund,250001,500000,0,Y,,
"",Wells Fargo/Money Market Account,Unknown,Cash/Money Market/Savings/Checking,115002,300000,0,Y,,
"",13131 NW 13th Street,Real Estate,,100001,250000,0,Y,,
"",Riversource Life Insurance Co Annuity,Unknown,Insurance policies & Annuities,50001,100000,0,Y,,
"",Wells Fargo/Checking,Commercial Banks,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",US Savings Bond,Unknown,Government Bond,15001,50000,0,Y,,
"",1386 NW 38th Street,Real Estate,,15001,50000,0,Y,,
"",Wells Fargo Advanced Core Equity Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",South Florida Education Fed Credit Union,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",401(a) Bencor Transamerica Financial Life Insuranc,Unknown,,1001,15000,0,Y,,
