orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",American Funds Growth Fund of America,Unknown,Mutual Fund,53004,145000,0,Y,,
"",LMG/408-410 Stevens St/Green Bay,Real Estate,,50001,100000,0,Y,,
"",LMG/1825-27 Frank St/Green Bay,Unknown,,50001,100000,0,Y,,
"",LMG/1790 7th St/Green Bay,Real Estate,,50001,100000,0,Y,,
"",Federal Thrift Savings Plan,Unknown,"Brokerage, IRA, 401k",50001,100000,0,Y,,
"",Capital Income Builder Fund,Unknown,Mutual Fund,18004,95000,0,Y,,
D000000470,Washington Mutual,Savings & Loans,,16002,65000,0,Y,Y,
"",Janus Fund,Unknown,Mutual Fund,16002,65000,0,Y,,
"",Wisconsin Retirement Systems,Unknown,"Brokerage, IRA, 401k",15001,50000,0,Y,,
"",Vanguard Institutional Index Fund Plus,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Southeast Wisconsin Pro Baseball,Unknown,,15001,50000,0,Y,,
"",Putnam Allstate Variable Annuity,Unknown,Insurance policies & Annuities,15001,50000,0,Y,,
D000042066,PIMCO,Securities/Invest,Mutual Fund,15001,50000,0,Y,,
D000051182,Gannett Co,Publishing,,15001,50000,0,Y,Y,
"",Fidelity Contrafund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",EuroPacific Growth Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",American Legacy/Lincoln Annuity,Unknown,Insurance policies & Annuities,15001,50000,0,Y,,
"",Fundamental Investors Fund,Unknown,Mutual Fund,2002,30000,0,Y,,
"","Washoe County, NV Municipal Bond",Unknown,Government Bond,1001,15000,0,Y,,
"",Van Kampen,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Scudder Inv Total Return-IRA,Unknown,Mutual Fund,1001,15000,0,Y,,
D000000025,Salomon Brothers,Securities/Invest,,1001,15000,0,Y,,
"",Putnam Growth & Income Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Pacific Life,Unknown,,1001,15000,0,Y,,
D000020844,OppenheimerFunds,Securities/Invest,Mutual Fund,1001,15000,0,Y,,
"",Milwaukee Municipal Bond,Unknown,Government Bond,1001,15000,0,Y,,
"",Michigan State Municipal Bond,Unknown,Government Bond,1001,15000,0,Y,,
"",MFS Ser Tri Tech,Unknown,Unknown,1001,15000,0,Y,,
"",MFS Ser Tr II Growth,Unknown,Mutual Fund,1001,15000,0,Y,,
"",MFS Capital Opportunities Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",MFS,Unknown,Unknown,1001,15000,0,Y,,
"",Mercury Advisors,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Massachusetts Investors Trust,Unknown,"""Account"" or Combination of other types (I.e.Stocks & Bonds)",1001,15000,0,Y,,
"",Massachusetts Investors Growth Fund,Unknown,,1001,15000,0,Y,,
"","Maricopa, AZ IDA",Unknown,Unknown,1001,15000,0,Y,,
D000035294,Lazard Ltd,Securities/Invest,Unknown,1001,15000,0,Y,Y,
"",Growth Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
D000000085,Goldman Sachs,Securities/Invest,,1001,15000,0,Y,Y,
"",FlexFunds Money Market,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",EuroPacific,Unknown,Mutual Fund,1001,15000,0,Y,,
"",AIM,Unknown,Mutual Fund,1001,15000,0,Y,,
D000000125,General Electric,Misc Mfg/Distrib,,1,1000,0,Y,Y,Y
D000000212,Coca-Cola Co,Food & Beverage,,1,1000,0,Y,Y,
