orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Hartzler Farms,Crop Production,,1000001,5000000,0,Y,,
"",Hartzler Equipment,Agricultural Svcs,,1000001,5000000,0,Y,,
"",Farm Real Estate/S East Outer Rd,Crop Production,,500001,1000000,0,Y,,
"",Farm Real Estate/29615 S Hartzler Rd,Crop Production,,500001,1000000,0,Y,,
"",Farm Real Estate/S State Rt TT,Crop Production,,215003,550000,0,Y,,
"",Farm Real Estate/E 299th St,Crop Production,,200002,500000,0,Y,,
"",Farm Real Estate/E 291st St,Crop Production,,250001,500000,0,Y,,
"",Farm Real Estate/26005 E 283rd St,Crop Production,,250001,500000,0,Y,,
"",KLD Farms,Crop Production,,100001,250000,0,Y,,
"",Farm Real Estate/30218 S Pleasant Rdg Rd,Crop Production,,100001,250000,0,Y,,
"",Community Bank,Commercial Banks,Cash/Money Market/Savings/Checking,100001,250000,0,Y,,
"",RBC Insurance Whole Life,Unknown,Insurance policies & Annuities,50001,100000,0,Y,,
"",Heartland Aviation LLC,Air Transport,,50001,100000,0,Y,,
"",PIMCO RealReturn Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Calvert/Cash,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",American Balanced Fund,Unknown,Mutual Fund,2002,30000,0,Y,,
"",Vision Financial Markets,Misc Finance,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",Union Central 401k Plan Deposit Account,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",New Perspective Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Missouri Deferred Compensation Plan,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",Capital Income Builder Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
D000024029,American United Life Insurance,Insurance,,1001,15000,0,Y,Y,
"",American Funds Investment Co of America,Unknown,Mutual Fund,1001,15000,0,Y,,
