orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Winyah Commercial LLC,Misc Finance,,1050002,5100000,0,A,,
"",Rice REI LLC,Real Estate,,1000001,5000000,0,A,,
"",Rice Properties LLC,Real Estate,,1000001,5000000,0,A,,
"",Parkway Office Plaza LLC,Unknown,,1000001,5000000,0,A,,
"",Calhoun Rice LLC,Real Estate,,1000001,5000000,0,A,,
"",Winyah Commercial LLC,Real Estate,,500001,1000000,0,A,,
"",POP Plus LLC,Unknown,,250001,500000,0,A,,
"",Graves Rice Investments,Unknown,,250001,500000,0,A,,
"",Wells Fargo Advantage Money Market,Unknown,Cash/Money Market/Savings/Checking,100001,250000,0,A,,
"",POP 3 LLC,Unknown,,100001,250000,0,A,,
"",Partial Interest in Tracts,Unknown,,100001,250000,0,A,,
"",Rice Commercial Inc,Unknown,,15001,50000,0,A,,
"",L&I LLC,Unknown,,15001,50000,0,A,,
"",American Funds Money Market,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,A,,
D000032194,Burroughs & Chapin,Real Estate,,2002,30000,0,A,Y,Y
"",Myrtle Beach SC,Unknown,Government Bond,1001,15000,0,A,,
