orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Vanguard Prime Money Market Fund,Unknown,Mutual Fund,500001,1000000,0,N,,
"",Vanguard LifeStrategy Growth Fund,Unknown,Mutual Fund,100001,250000,0,N,,
"",Mineral Interest,Mining,,50001,100000,0,N,,
"",Cache Bank Savings & Checking Account,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,N,,
"",Vanguard Windsor II Fund,Unknown,Mutual Fund,15001,50000,0,N,,
"",Vanguard Healthcare Fund,Misc Health,,15001,50000,0,N,,
"",Vanguard Emerging Markets Stock Index,Unknown,Mutual Fund,15001,50000,0,N,,
"",Vanguard Capital Opportunity Fund,Unknown,Mutual Fund,15001,50000,0,N,,
"",Transocean Ltd,Oil & Gas,,1,1000,0,N,,
D000019642,Northwestern Mutual Life Insurance,Insurance,Insurance policies & Annuities,1,1000,0,N,,
