orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",ING Voya Fixed,Unknown,Mutual Fund,250001,500000,0,O,,
"",Vanguard Institutional Index,Unknown,Mutual Fund,100001,250000,0,O,,
"",Bank of New Zealand,Unknown,Cash/Money Market/Savings/Checking,65002,150000,0,O,,
"",Sentinel Balanced fund,Unknown,Mutual Fund,50001,100000,0,O,,
"","Rental Property/Akaroa, New Zealand",Real Estate,,50001,100000,0,O,,
"",Fidelity Contrafund,Unknown,Mutual Fund,50001,100000,0,O,,
"","53880 Pine Grove Rd/Lapine, OR",Real Estate,,50001,100000,0,O,,
"",Oakmark Select Fund,Unknown,Mutual Fund,15001,50000,0,O,,
"",Oakmark Equity & Income Fund,Unknown,Mutual Fund,15001,50000,0,O,,
"",JPMorgan Mid Cap Value Fund,Unknown,Mutual Fund,15001,50000,0,O,,
"",American Funds Europacific Growth Fund,Unknown,Mutual Fund,15001,50000,0,O,,
"",Selco Credit Union,Unknown,Cash/Money Market/Savings/Checking,2002,30000,0,O,,
"",Wright Patnam Congressional FCU,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,O,,
"",Vanguard Small Cap Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",Vanguard Mid Cap Index Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",Marrone Bio Innovations Inc,Unknown,,1001,15000,0,O,,
"",Dodge & Cox International Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",Antigenics Inc,Unknown,,1,1000,0,O,,
