orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Bank of America/Checking,Commercial Banks,Cash/Money Market/Savings/Checking,100001,250000,0,Y,,
"",Northern Trust/Checking,,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",MFB Northern Funds Global Tactical Asset Allocatio,,Mutual Fund,15001,50000,0,Y,,
"",Centennial IRA - CO,,"Brokerage, IRA, 401k",15001,50000,0,Y,,
"",MFO DFA Invt Dimensions Group,Unknown,,3003,45000,0,Y,,
"",MFB Northern Intl Equity Index Fund,,Mutual Fund,2002,30000,0,Y,,
"",MFB Northern Funds Fixed Income Fund,,Mutual Fund,2002,30000,0,Y,,
"",MFO Oppenheimer Developing Markets Funds Class 1,,Mutual Fund,1001,15000,0,Y,,
"",MFO DFA Invt Equity Index Fund,,Mutual Fund,1001,15000,0,Y,,
"",MFO Causeway Cap Mgmt Tr Intl Value Fund,,Mutual Fund,1001,15000,0,Y,,
"",MFB Northern Mid Cap Index Fund,,Mutual Fund,1001,15000,0,Y,,
"",MFB Northern High Yield Fixed Income Fund,,Mutual Fund,1001,15000,0,Y,,
"",MFB Northern Funds Tax Exempt Fund,,Mutual Fund,1001,15000,0,Y,,
"",MFB Northern Funds Stock Index Fund,,Mutual Fund,1001,15000,0,Y,,
"",MFB Norther High Yield Fixed Income,,Mutual Fund,1001,15000,0,Y,,
"",DFA US Small Cap Portfolio,,Mutual Fund,1001,15000,0,Y,,
"",Cash-Money Market Fund,,Mutual Fund,1001,15000,0,Y,,
"",Cash - Money Market Fund,,Mutual Fund,1001,15000,0,Y,,
"",Cash & Money Market Fund,,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",MFC Flexshares T Morningstar Global Upstream Natur,Unknown,,0,1000,0,Y,,
"",FlexShares Morningstar Global Upstream Natural Res,Unknown,,0,1000,0,Y,,
