orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Vanguard S&P 500 Fund,Unknown,Mutual Fund,100001,250000,0,N,,
"",Fidelity Center Fund,Unknown,Mutual Fund,100001,250000,0,N,,
"",American Funds Growth Fund of America,Unknown,Mutual Fund,100001,250000,0,N,,
"",State Bank of Newburg accounts,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,N,,
"",First Bank-Accounts,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,N,,
"",Europacific,Unknown,Mutual Fund,50001,100000,0,N,,
"","Condominium/West Bend, WI",Real Estate,,50001,100000,0,N,,
"",American Funds Income Fund of America,Unknown,Mutual Fund,50001,100000,0,N,,
"",American Funds Capital Income Builder Fund,Unknown,Mutual Fund,50001,100000,0,N,,
"",State Bank of Horizon accounts,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,N,,
"","Lot/Kewaskum, WI",Real Estate,,15001,50000,0,N,,
"",Commerce Bank-Accounts,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,N,,
"",BMO Harris Accounts,Unknown,"Brokerage, IRA, 401k",15001,50000,0,N,,
D000000487,US Bancorp,Commercial Banks,,1001,15000,0,N,Y,
"",American Funds Small Cap World Fund,Unknown,Mutual Fund,1001,15000,0,N,,
