orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Guidestone Small Cap Equity,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Guidestone Growth Equity,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Guidestone Aggressive Allocation,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Global Equity Index Option - TIAA CREF,Unknown,Mutual Fund,2002,30000,0,Y,,
"",Fidelity New Insights Fund,Unknown,Mutual Fund,2002,30000,0,Y,,
"",Fidelity Capital Appreciation Fund,Unknown,Mutual Fund,2002,30000,0,Y,,
"",Columbia Value & Restructuring,Unknown,Mutual Fund,2002,30000,0,Y,,
"",American Beacon Large Cap Investor Fund,Unknown,Mutual Fund,2002,30000,0,Y,,
"",Guidestone Value Equity,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Guidestone International Equity,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Guidestone Growth Allocation,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Guidestone Equity Index,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Guidestone Balanced Allocation,Unknown,Mutual Fund,1001,15000,0,Y,,
