orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Fidelity vip Gr Svc 2r,,Mutual Fund,115002,300000,0,Y,,
"",USAA Conservative Portfolio,,"Brokerage, IRA, 401k",50001,100000,0,Y,,
"",Bank of America Account,Commercial Banks,Cash/Money Market/Savings/Checking,50001,100000,0,Y,,
"",USAA income fund,,Mutual Fund,16002,65000,0,Y,,
"",USAA Small Cap Stock Fund,,Mutual Fund,1001,15000,0,Y,,
"",USAA short term Bond Fund,,Mutual Fund,1001,15000,0,Y,,
"",USAA Real Return Fund,,Mutual Fund,1001,15000,0,Y,,
"",USAA Money Market,,Mutual Fund,1001,15000,0,Y,,
"",USAA Managed Allocation Fund Retail,,Mutual Fund,1001,15000,0,Y,,
"",USAA International Fund,,Mutual Fund,1001,15000,0,Y,,
"",USAA Intermediate Term Bond Fund,,Mutual Fund,1001,15000,0,Y,,
"",USAA High Income Fund,,Mutual Fund,1001,15000,0,Y,,
"",USAA Growth Fund,,Mutual Fund,1001,15000,0,Y,,
"",USAA Emerging Markets Fund,,Mutual Fund,1001,15000,0,Y,,
"",USAA Precious Metals & Minerals Fund,Mining,,1,1000,0,Y,,
