orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Property on Washington St,Real Estate,,250001,500000,0,Y,,
"",TX State Retirement Account (Not Self Directed),,"Brokerage, IRA, 401k",100001,250000,0,Y,,
"",Property on Victoria St,Real Estate,,100001,250000,0,Y,,
"",Blackrock Liquidity Funds Temp Fund Institutional,,Mutual Fund,100001,250000,0,Y,,
"",Texas Prepaid Tuition Plan (DC #2),,"Brokerage, IRA, 401k",50001,100000,0,Y,,
"",Texas Prepaid Tuition Plan (DC #1),,"Brokerage, IRA, 401k",50001,100000,0,Y,,
"",Condo on Marcella Ave,,,50001,100000,0,Y,,
"",Property on Reynolds (Rear) St,Real Estate,,15001,50000,0,Y,,
"",Property on Reynolds (Middle) St,Real Estate,,15001,50000,0,Y,,
"",Institutional Capital Fund,,Mutual Fund,15001,50000,0,Y,,
"",Bank of America Cash Reserve Mutal Fund - Cash,,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Wells Fargo Advantage DJ Target Today,,Mutual Fund,1001,15000,0,Y,,
"",Property on San Bernardo,Real Estate,,1001,15000,0,Y,,
"",Mobile Home on Reynolds St,,,1001,15000,0,Y,,
D000019420,General American Life Insurance,,Insurance policies & Annuities,1001,15000,0,Y,,
D000023333,Allianz Life Insurance,,Insurance policies & Annuities,1001,15000,0,Y,,
"","IVCZ Parts, Supplies & Services",Unknown,,1,1000,0,Y,,
"",IRC Business Solutions,Unknown,,1,1000,0,Y,,
