orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",MSW Communications,Unknown,,500001,1000000,0,A,,
"",Cascade Central CU money market,Unknown,Cash/Money Market/Savings/Checking,250003,600000,0,A,,
"",American Funds Money Market,Unknown,Cash/Money Market/Savings/Checking,230004,600000,0,A,,
"",Tower Property,Real Estate,,250001,500000,0,A,,
"",Columbia Gorge Broadcasters,Unknown,,250001,500000,0,A,,
"",Congressional Federal Credit Union Account,Unknown,Cash/Money Market/Savings/Checking,100001,250000,0,A,,
"",Columbia State Bank-various accounts,Unknown,Cash/Money Market/Savings/Checking,100001,250000,0,A,,
"",Fidelity Tax Free Money Market,Unknown,Mutual Fund,16002,65000,0,A,,
"",Ishares Core S&P 500 ETF,Unknown,Mutual Fund,4004,60000,0,A,,
"",Oregon Public Employees Retirement System,Unknown,"Brokerage, IRA, 401k",15001,50000,0,A,,
"",Home lot/2909 Hidden Valley Dr,Real Estate,,15001,50000,0,A,,
"",Columbia Gorge Community College Bond,Unknown,Government Bond,15001,50000,0,A,,
"","Portland, OR Sewer System First Lien Bond",Unknown,Government Bond,2002,30000,0,A,,
"",Cascade Central Credit Union,Unknown,Cash/Money Market/Savings/Checking,2002,30000,0,A,,
"",Wells Fargo/Checking,Commercial Banks,Cash/Money Market/Savings/Checking,1001,15000,0,A,,
"",Vanguard Prime Money Market Fund,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,A,,
D000032848,Continental Resources,Oil & Gas,,1001,15000,0,A,,
"",iShares by Blackrock Core S&P Small Cap,Unknown,Mutual Fund,2,2000,0,A,,
