orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Ranch,Livestock,,1000001,5000000,0,Y,,
"",Garamendi Family Trust,Unknown,Mutual Fund,1000001,5000000,0,Y,,
"",House E Capitol,Unknown,Unknown,500001,1000000,0,Y,,
"",Grape Squaw Valley LLP,Real Estate,,500001,1000000,0,Y,,
"","7400 Gwin St Valley/Springs, CA",Real Estate,,250001,500000,0,Y,,
"","7344 Gwin St/Valley Springs, CA",Real Estate,,250001,500000,0,Y,,
"",JE Wilkinson Trust inherited not self di,Unknown,Mutual Fund,100001,250000,0,Y,,
"",Cabin Big Meadows Tract,Unknown,Unknown,100001,250000,0,Y,,
D000056868,Solazyme,Chemicals,,15001,50000,0,Y,Y,Y
"",Outreach Media Solution Loan,Unknown,Note/Note Receivable,15001,50000,0,Y,,
"",Health Fusion,Health Services,,15001,50000,0,Y,,
"",FNOMNIL Inv,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Bank of America/Account,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Wells Fargo/Account,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",New Economy,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Morgan Stanley Account,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",American Funds 401K Small Cap World,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Bank of Stockton/Account,Unknown,Cash/Money Market/Savings/Checking,1,1000,0,Y,,
