orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",TIAA-CREF CREF Stock Fund,Unknown,Mutual Fund,250001,500000,0,Y,,
"",Lincoln Moneyguard Reserve Universal Lif,Unknown,Insurance policies & Annuities,150002,350000,0,Y,,
"",Vanguard Total Stock Market Index,Unknown,Mutual Fund,150003,300000,0,Y,,
"",Vanguard Small Cap Value Index,Unknown,Mutual Fund,100001,250000,0,Y,,
"",Vanguard Prime Cap Fund,Unknown,Mutual Fund,100001,250000,0,Y,,
"",Vanguard Bd Index Inc Short Term Bond,Unknown,Mutual Fund,100001,250000,0,Y,,
"",TIAA-CREF CREF Growth Fund,Unknown,Mutual Fund,100001,250000,0,Y,,
"",TIAA-CREF CREF Global Equities Fund,Unknown,Mutual Fund,100001,250000,0,Y,,
"",TIAA-CREF CREF Equity Index,Unknown,"Brokerage, IRA, 401k",100001,250000,0,Y,,
"",Fidelity Tax-Exempt DMC,Unknown,Mutual Fund,100001,250000,0,Y,,
"",CGP Interest Holdings LLC,Misc Energy,,100001,250000,0,Y,,
"",Wells Fargo/Checking,Commercial Banks,Cash/Money Market/Savings/Checking,66003,165000,0,Y,,
"",Wells Fargo/Savings,Unknown,Cash/Money Market/Savings/Checking,65002,150000,0,Y,,
"",SPDR S&P 500 ETF Trust,Unknown,Mutual Fund,50001,100000,0,Y,,
"",JPMorgan US Large Cap Core Plus Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
"",Hines Global REIT,Real Estate,,50001,100000,0,Y,,
"",Fidelity Blue Chip Growth Fund,Unknown,Mutual Fund,30002,100000,0,Y,,
"",E. Esty HE-8 Trust,Unknown,,50001,100000,0,Y,,
"",AST First Trust Cap App Target Portfolio,Unknown,Mutual Fund,50001,100000,0,Y,,
"",AST Academic Strat Asset Allocation,Unknown,Mutual Fund,50001,100000,0,Y,,
"",American Funds Intl Growth & Income Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
"",LVIP SSgA S&P 500 Index Fund,Unknown,Mutual Fund,17003,80000,0,Y,,
"",LVIP Global Income Fund,Unknown,Mutual Fund,16002,65000,0,Y,,
"",Vanguard Index Vanguard Total Stock Mkt,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Vanguard Index Small Cap Vipers,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Vanguard Index Mid Cap Vipers,Unknown,Mutual Fund,15001,50000,0,Y,,
"",LVIP American Growth Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Lincoln VIP Am International Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",iShares Dow Jones EPAC Selection,Unknown,Mutual Fund,15001,50000,0,Y,,
"",iShares Barclays 1-3 Yr CD Bond Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",iShares Barclay Treasury Inflation Prot,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Harbor Capital Appreciation Fund,Unknown,,15001,50000,0,Y,,
"",Fidelity High Income Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",E Esty HE-4 Trust:,Unknown,,15001,50000,0,Y,,
"",Deco Ltd Pship,Building Materials,,15001,50000,0,Y,,
"",Boulder Point Assoc Ltd,Real Estate,,15001,50000,0,Y,,
"",Aviva Life & Annuity Flexible Premium Ad,Unknown,Insurance policies & Annuities,15001,50000,0,Y,,
"",AST Investment Grade Bond,Unknown,Government Bond,15001,50000,0,Y,,
"",Allinace Bernstein Small Medium Cap Val,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Allinace Bernstein Intl Value Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Allinace Bernstein Global Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Government Obligations Money Market,Unknown,Cash/Money Market/Savings/Checking,3003,45000,0,Y,,
"",LVIP TRP Structured Mid Cap Growth Fund,Unknown,Mutual Fund,2002,30000,0,Y,,
"",LVIP Am Global Small Capitalization Fund,Unknown,Mutual Fund,2002,30000,0,Y,,
"",Fidelity Contrafund,Unknown,Mutual Fund,2002,30000,0,Y,,
"",Wells Fargo/Account,Unknown,Cash/Money Market/Savings/Checking,1002,16000,0,Y,,
"",LVIP SSgA Emerging Markets 100 Fund,Unknown,Mutual Fund,1002,16000,0,Y,,
"",LVIP American Global Growth Fund,Unknown,Mutual Fund,1002,16000,0,Y,,
"",Franklin Templeton Small Mid Cap Fund,Unknown,Mutual Fund,1002,16000,0,Y,,
"",Del Emerging Markets,Unknown,Mutual Fund,1002,16000,0,Y,,
"",Vanguard Total Intl Stock Index Signal,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Vanguard Target Retirement 2025 Fund,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",Societe Generale/checking account,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Municipal Money Market,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",LVIP DE Diversified Floating Rate Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Invesco Money Market Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Fidelity Money Market,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Fidelity Growth & Income Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",American Fund New World Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
