orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Smith Barney S&P 500 Index,Unknown,Mutual Fund,1100004,2200000,0,Y,,
"",PIMCO Total Return Fund,Unknown,Mutual Fund,1000002,2000000,0,Y,,
"",PIMCO Real Return Fund,Unknown,Mutual Fund,1000002,2000000,0,Y,,
"",PIMCO Low Duration Fund,Unknown,Mutual Fund,1000002,2000000,0,Y,,
"",Fidelity New Insights Fund,Unknown,Mutual Fund,1000002,2000000,0,Y,,
"","Fairfax County, VA Muni Bonds",Unknown,Government Bond,1000002,2000000,0,Y,,
"",US Treasury Securities,Unknown,Government Bond,500002,1000000,0,Y,,
"",Smith Barney Muni Money Market,Unknown,Cash/Money Market/Savings/Checking,500001,1000000,0,Y,,
"",mith Barney Municipal Money Market,Unknown,Cash/Money Market/Savings/Checking,500001,1000000,0,Y,,
"",Fidelity Short Fixed Income Fund,Unknown,Mutual Fund,500002,1000000,0,Y,,
"",Schwab Dividend Equity Fund,Unknown,Mutual Fund,250001,500000,0,Y,,
"",Fidelity Equity Income Fund,Unknown,Mutual Fund,200002,500000,0,Y,,
"",Fidelity Balanced Fund,Unknown,Mutual Fund,200002,500000,0,Y,,
"",Charles Schwab Dividend Equity Fund,Unknown,Mutual Fund,250001,500000,0,Y,,
"",Fidelity Magellan Fund,Unknown,Mutual Fund,100002,200000,0,Y,,
"",Bank of America/Checking,Unknown,Cash/Money Market/Savings/Checking,30002,100000,0,Y,,
"",American Eagle Coins,Unknown,,30002,100000,0,Y,,
"",Columbia Cash Reserves Daily,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Columbia Cash Reserves,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",BB&T/Savings,Unknown,Cash/Money Market/Savings/Checking,3003,45000,0,Y,,
"",BB&T Bank/Savings,Unknown,Cash/Money Market/Savings/Checking,3003,45000,0,Y,,
