orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",NYC Deferred Compensation,Unknown,"Brokerage, IRA, 401k",100001,250000,0,Y,,
"",Smith Barney O Coupon IRA,Unknown,"Brokerage, IRA, 401k",50001,100000,0,Y,,
"",Congressional Federal Credit Union,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,Y,,
"",Smith Barney Beneficiary IRA,Unknown,"Brokerage, IRA, 401k",15001,50000,0,Y,,
"",Resources Accrued Mortgage,Real Estate,,15001,50000,0,Y,,
"",NYS College Savings Program,Unknown,"Brokerage, IRA, 401k",15001,50000,0,Y,,
"",Bright Start College Fund,Unknown,"Brokerage, IRA, 401k",15001,50000,0,Y,,
"",Federal Home Loan Bank Bond,Real Estate,,3003,45000,0,Y,,
"",Government Securities Fund,Unknown,Mutual Fund,2002,30000,0,Y,,
D000000163,Freddie Mac Bond,Real Estate,,2002,30000,0,Y,Y,
D000000205,Fannie Mae,Real Estate,,2002,30000,0,Y,Y,
"",Value Line Money Market,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",TIFIA,Unknown,,1001,15000,0,Y,,
"",TBTA Bonds,Unknown,Government Bond,1001,15000,0,Y,,
"","Pleasantville, NY Bonds",Unknown,Government Bond,1001,15000,0,Y,,
"",Municipal Credit Union,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Citibank/CD,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Catskill NY Center Bonds,Unknown,Government Bond,1001,15000,0,Y,,
