,t1,t2
0,30.76923076923077,33.16326530612245
1,30.76923076923077,33.16326530612245
2,30.76923076923077,33.16326530612245
3,30.76923076923077,32.6530612244898
4,30.76923076923077,32.6530612244898
5,30.76923076923077,32.6530612244898
6,30.256410256410255,32.6530612244898
7,29.230769230769234,31.63265306122449
8,22.564102564102566,28.57142857142857
9,22.564102564102566,28.061224489795915
10,10.256410256410255,27.55102040816326
