congID;details;id;name;year
111;New York Democrat, District 1;N00025413;Bishop, Timothy H;2010
111;Tennessee Republican, District 7;N00003105;Blackburn, Marsha;2010
111;Oregon Democrat, District 3;N00007727;Blumenauer, Earl;2010
111;Missouri Republican, District 7;N00005195;Blunt, Roy;2010
111;Ohio Democrat, District 16;N00029161;Boccieri, John A;2010
111;Ohio Republican, District 8;N00003675;Boehner, John;2010
111;Missouri Republican, Senate;N00005178;"Bond, Christopher ""Kit""";2010
111;Alabama Republican, District 1;N00025330;Bonner, Jo;2010
111;California Republican, District 45;N00007068;Bono Mack, Mary;2010
111;Arkansas Republican, District 3;N00013873;Boozman, John;2010
111;Guam Democrat, At Large;N00024866;Bordallo, Madeleine Z;2010
111;Oklahoma Democrat, District 2;N00026481;Boren, Dan;2010
111;Iowa Democrat, District 3;N00004208;Boswell, Leonard;2010
111;Virginia Democrat, District 9;N00002171;Boucher, Rick;2010
111;Louisiana Republican, District 7;N00026595;Boustany, Charles Jr;2010
111;California Democrat, Senate;N00006692;Boxer, Barbara;2010
111;Florida Democrat, District 2;N00002743;Boyd, Allen;2010
111;Texas Republican, District 8;N00005883;Brady, Kevin;2010
111;Pennsylvania Democrat, District 1;N00001619;Brady, Robert A;2010
111;Iowa Democrat, District 1;N00027464;Braley, Bruce;2010
111;Alabama Democrat, District 2;N00029838;Bright, Bobby;2010
111;Georgia Republican, District 10;N00028986;Broun, Paul;2010
111;Florida Democrat, District 3;N00002713;Brown, Corrine;2010
111;South Carolina Republican, District 1;N00002428;Brown, Henry;2010
111;Massachusetts Republican, Senate;N00031174;Brown, Scott;2010
111;Ohio Democrat, Senate;N00003535;Brown, Sherrod;2010
111;Florida Republican, District 5;N00024777;Brown-Waite, Ginny;2010
111;Kansas Republican, Senate;N00005244;Brownback, Sam;2010
111;Florida Republican, District 13;N00027626;Buchanan, Vernon;2010
111;Kentucky Republican, Senate;N00003437;Bunning, Jim;2010
111;Texas Republican, District 26;N00025219;Burgess, Michael;2010
111;North Carolina Republican, Senate;N00002221;Burr, Richard;2010
111;Illinois Democrat, Senate;N00015389;Burris, Roland;2010
111;Indiana Republican, District 5;N00000010;Burton, Dan;2010
111;North Carolina Democrat, District 1;N00027035;Butterfield, G K;2010
111;Indiana Republican, District 4;N00003924;Buyer, Steve;2010
111;California Republican, District 44;N00007099;Calvert, Ken;2010
111;Michigan Republican, District 4;N00008086;Camp, Dave;2010
111;California Republican, District 48;N00027565;Campbell, John;2010
111;Virginia Republican, District 7;N00013131;Cantor, Eric;2010
111;Washington Democrat, Senate;N00007836;Cantwell, Maria;2010
111;Louisiana Republican, District 2;N00030339;Cao, Joseph;2010
111;West Virginia Republican, District 2;N00009771;Capito, Shelley Moore;2010
111;California Democrat, District 23;N00007232;Capps, Lois;2010
111;Massachusetts Democrat, District 8;N00000267;Capuano, Michael E;2010
111;Maryland Democrat, Senate;N00001955;Cardin, Ben;2010
111;California Democrat, District 18;N00024874;Cardoza, Dennis;2010
111;Missouri Democrat, District 3;N00005181;Carnahan, Russ;2010
111;Pennsylvania Democrat, District 10;N00027703;Carney, Chris;2010
111;Delaware Democrat, Senate;N00012508;Carper, Tom;2010
111;Indiana Democrat, District 7;N00029513;Carson, Andre;2010
111;Texas Republican, District 31;N00025095;Carter, John;2010
111;Pennsylvania Democrat, Senate;N00027503;Casey, Bob;2010
111;Louisiana Republican, District 6;N00030245;Cassidy, Bill;2010
111;Delaware Republican, District 1;N00009775;Castle, Michael N;2010
111;Florida Democrat, District 11;N00027514;Castor, Kathy;2010
111;Utah Republican, District 3;N00028958;Chaffetz, Jason;2010
111;Georgia Republican, Senate;N00002685;Chambliss, Saxby;2010
111;Kentucky Democrat, District 6;N00026591;Chandler, Ben;2010
111;Mississippi Democrat, District 1;N00029692;Childers, Travis;2010
111;Virgin Islands Democrat, At Large;N00000133;Christian-Christensen, Donna;2010
111;California Democrat, District 32;N00030600;Chu, Judy;2010
111;New York Democrat, District 11;N00026961;Clarke, Yvette D;2010
111;Missouri Democrat, District 1;N00012460;Clay, William L Jr;2010
111;Missouri Democrat, District 5;N00026790;Cleaver, Emanuel;2010
111;South Carolina Democrat, District 6;N00002408;Clyburn, James E;2010
111;North Carolina Republican, District 6;N00002247;Coble, Howard;2010
111;Oklahoma Republican, Senate;N00005601;Coburn, Tom;2010
111;Mississippi Republican, Senate;N00003328;Cochran, Thad;2010
111;Colorado Republican, District 6;N00024753;Coffman, Mike;2010
111;Tennessee Democrat, District 9;N00003225;Cohen, Steve;2010
111;Oklahoma Republican, District 4;N00025726;Cole, Tom;2010
111;Maine Republican, Senate;N00000491;Collins, Susan M;2010
111;Texas Republican, District 11;N00026041;Conaway, Mike;2010
111;Virginia Democrat, District 11;N00029891;Connolly, Gerry;2010
111;North Dakota Democrat, Senate;N00004613;Conrad, Kent;2010
111;Michigan Democrat, District 14;N00004029;Conyers, John Jr;2010
111;Delaware Democrat, Senate;N00031820;Coons, Chris;2010
111;Tennessee Democrat, District 5;N00003132;Cooper, Jim;2010
111;Tennessee Republican, Senate;N00027441;Corker, Bob;2010
111;Texas Republican, Senate;N00024852;Cornyn, John;2010
111;California Democrat, District 20;N00026341;Costa, Jim;2010
111;Illinois Democrat, District 12;N00004956;Costello, Jerry F;2010
111;Connecticut Democrat, District 2;N00024842;Courtney, Joe;2010
111;Idaho Republican, Senate;N00006267;Crapo, Mike;2010
111;Florida Republican, District 4;N00012739;Crenshaw, Ander ;2010
111;Pennsylvania Democrat, District 12;N00032014;Critz, Mark;2010
111;New York Democrat, District 7;N00001127;Crowley, Joseph;2010
111;Texas Democrat, District 28;N00024978;Cuellar, Henry;2010
111;Texas Republican, District 7;N00009738;Culberson, John;2010
111;Maryland Democrat, District 7;N00001971;Cummings, Elijah E;2010
111;Pennsylvania Democrat, District 3;N00029414;Dahlkemper, Kathy;2010
111;Alabama Democrat, District 7;N00009570;Davis, Artur;2010
111;Illinois Democrat, District 7;N00004884;Davis, Danny K;2010
111;Kentucky Republican, District 4;N00024862;Davis, Geoff;2010
111;Tennessee Democrat, District 4;N00003264;Davis, Lincoln;2010
111;California Democrat, District 53;N00009604;Davis, Susan A;2010
111;Oregon Democrat, District 4;N00007781;DeFazio, Peter;2010
111;Colorado Democrat, District 1;N00006134;DeGette, Diana;2010
111;Massachusetts Democrat, District 10;N00000280;Delahunt, Bill;2010
111;Connecticut Democrat, District 3;N00000615;DeLauro, Rosa L;2010
111;South Carolina Republican, Senate;N00002472;DeMint, Jim;2010
111;Pennsylvania Republican, District 15;N00026171;Dent, Charlie;2010
111;Florida Democrat, District 19;N00031317;Deutch, Ted;2010
111;Florida Republican, District 21;N00002872;Diaz-Balart, Lincoln;2010
111;Florida Republican, District 25;N00025337;Diaz-Balart, Mario;2010
111;Washington Democrat, District 6;N00007918;Dicks, Norm;2010
111;Michigan Democrat, District 15;N00001783;Dingell, John D;2010
111;Hawaii Republican, District 1;N00029460;Djou, Charles;2010
111;Connecticut Democrat, Senate;N00000581;Dodd, Chris;2010
111;Texas Democrat, District 25;N00006023;Doggett, Lloyd;2010
111;Indiana Democrat, District 2;N00026586;Donnelly, Joe;2010
111;North Dakota Democrat, Senate;N00004615;Dorgan, Byron L;2010
111;Pennsylvania Democrat, District 14;N00001373;Doyle, Mike;2010
111;California Republican, District 26;N00006932;Dreier, David;2010
111;Ohio Democrat, District 1;N00029211;Driehaus, Steve;2010
111;Tennessee Republican, District 2;N00003209;Duncan, John J Jr;2010
111;Illinois Democrat, Senate;N00004981;Durbin, Dick;2010
111;Texas Democrat, District 17;N00005794;Edwards, Chet;2010
111;Maryland Democrat, District 4;N00028249;Edwards, Donna;2010
111;Michigan Republican, District 3;N00004166;Ehlers, Vernon J;2010
111;Minnesota Democrat, District 5;N00028257;Ellison, Keith;2010
111;Indiana Democrat, District 8;N00027575;Ellsworth, Brad;2010
111;Missouri Republican, District 8;N00005090;Emerson, Jo Ann;2010
111;New York Democrat, District 17;N00001003;Engel, Eliot L;2010
111;Nevada Republican, Senate;N00006619;Ensign, John;2010
111;Wyoming Republican, Senate;N00006249;Enzi, Mike;2010
111;California Democrat, District 14;N00007335;Eshoo, Anna;2010
111;North Carolina Democrat, District 2;N00002269;Etheridge, Bob;2010
111;American Samoa Democrat, At Large;N00007632;Faleomavaega, Eni F H;2010
111;California Democrat, District 17;N00007312;Farr, Sam;2010
111;Pennsylvania Democrat, District 2;N00001746;Fattah, Chaka;2010
111;Wisconsin Democrat, Senate;N00000036;Feingold, Russ;2010
111;California Democrat, Senate;N00007364;Feinstein, Dianne;2010
111;California Democrat, District 51;N00007033;Filner, Bob;2010
111;Arizona Republican, District 6;N00009573;Flake, Jeff;2010
111;Louisiana Republican, District 4;N00029679;Fleming, John;2010
111;Virginia Republican, District 4;N00013799;Forbes, Randy;2010
111;Nebraska Republican, District 1;N00026631;Fortenberry, Jeff;2010
111;Illinois Democrat, District 14;N00029139;Foster, Bill;2010
111;North Carolina Republican, District 5;N00026166;Foxx, Virginia;2010
111;Massachusetts Democrat, District 4;N00000275;Frank, Barney;2010
111;Minnesota Democrat, Senate;N00029016;Franken, Al;2010
111;Arizona Republican, District 2;N00006423;Franks, Trent;2010
111;New Jersey Republican, District 11;N00000684;Frelinghuysen, Rodney;2010
111;Ohio Democrat, District 11;N00030490;Fudge, Marcia L;2010
111;California Republican, District 24;N00007231;Gallegly, Elton;2010
111;California Democrat, District 10;N00030856;Garamendi, John;2010
111;New Jersey Republican, District 5;N00000743;Garrett, Scott;2010
111;Pennsylvania Republican, District 6;N00025025;Gerlach, Jim;2010
111;Arizona Democrat, District 8;N00027829;Giffords, Gabrielle;2010
111;New York Democrat, Senate;N00027658;Gillibrand, Kirsten;2010
111;Georgia Republican, District 11;N00024760;Gingrey, Phil;2010
111;Texas Republican, District 1;N00026148;Gohmert, Louis B Jr;2010
111;Texas Democrat, District 20;N00005960;Gonzalez, Charlie A;2010
111;Virginia Republican, District 6;N00009154;Goodlatte, Bob;2010
111;West Virginia Democrat, Senate;N00032762;Goodwin, Carte;2010
111;Tennessee Democrat, District 6;N00003126;Gordon, Bart;2010
111;South Carolina Republican, Senate;N00009975;Graham, Lindsey;2010
111;Texas Republican, District 12;N00008799;Granger, Kay;2010
111;Iowa Republican, Senate;N00001758;Grassley, Chuck;2010
111;Missouri Republican, District 6;N00013323;Graves, Sam;2010
111;Georgia Republican, District 9;N00030788;Graves, Tom;2010
111;Florida Democrat, District 8;N00028418;Grayson, Alan;2010
111;Texas Democrat, District 9;N00026686;Green, Al;2010
111;Texas Democrat, District 29;N00005870;Green, Gene;2010
111;New Hampshire Republican, Senate;N00000444;Gregg, Judd;2010
111;Alabama Republican, District 5;N00029917;Griffith, Parker;2010
111;Arizona Democrat, District 7;N00025284;Grijalva, Raul M;2010
111;Kentucky Republican, District 2;N00029675;Guthrie, Brett;2010
111;Illinois Democrat, District 4;N00004874;Gutierrez, Luis V;2010
111;North Carolina Democrat, Senate;N00029617;Hagan, Kay R;2010
111;New York Democrat, District 19;N00027888;Hall, John;2010
111;Texas Republican, District 4;N00005645;Hall, Ralph;2010
111;Illinois Democrat, District 11;N00029377;Halvorson, Deborah;2010
111;Illinois Democrat, District 17;N00028234;Hare, Phil;2010
111;Iowa Democrat, Senate;N00004207;Harkin, Tom;2010
111;California Democrat, District 36;N00006750;Harman, Jane;2010
111;Mississippi Republican, District 3;N00029632;Harper, Gregg;2010
111;Florida Democrat, District 23;N00002884;Hastings, Alcee L;2010
111;Washington Republican, District 4;N00009157;Hastings, Doc;2010
111;Utah Republican, Senate;N00009869;Hatch, Orrin G;2010
111;New Mexico Democrat, District 1;N00029835;Heinrich, Martin;2010
111;Nevada Republican, District 2;N00027522;Heller, Dean;2010
111;Texas Republican, District 5;N00024922;Hensarling, Jeb;2010
111;California Republican, District 2;N00007584;Herger, Wally;2010
111;South Dakota Democrat, District 1;N00024773;Herseth Sandlin, Stephanie;2010
111;New York Democrat, District 27;N00027060;Higgins, Brian M;2010
111;Indiana Democrat, District 9;N00003875;Hill, Baron;2010
111;Connecticut Democrat, District 4;N00029070;Himes, Jim;2010
111;New York Democrat, District 22;N00001222;Hinchey, Maurice;2010
111;Texas Democrat, District 15;N00006008;Hinojosa, Ruben;2010
111;Hawaii Democrat, District 2;N00028139;Hirono, Mazie K;2010
111;New Hampshire Democrat, District 2;N00027048;Hodes, Paul W;2010
111;Michigan Republican, District 2;N00004155;Hoekstra, Peter;2010
111;Pennsylvania Democrat, District 17;N00001469;Holden, Tim;2010
111;New Jersey Democrat, District 12;N00000860;Holt, Rush;2010
111;California Democrat, District 15;N00012611;Honda, Mike;2010
111;Maryland Democrat, District 5;N00001821;Hoyer, Steny H;2010
111;California Republican, District 52;N00029258;Hunter, Duncan D;2010
111;Texas Republican, Senate;N00005675;Hutchison, Kay Bailey;2010
111;South Carolina Republican, District 4;N00002460;Inglis, Bob;2010
111;Oklahoma Republican, Senate;N00005582;Inhofe, James M;2010
111;Hawaii Democrat, Senate;N00001762;Inouye, Daniel K;2010
111;Washington Democrat, District 1;N00001725;Inslee, Jay;2010
111;Georgia Republican, Senate;N00002593;Isakson, Johnny;2010
111;New York Democrat, District 2;N00013345;Israel, Steve;2010
111;California Republican, District 49;N00007017;Issa, Darrell;2010
111;Texas Democrat, District 18;N00005818;Jackson Lee, Sheila;2010
111;Illinois Democrat, District 2;N00012457;Jackson, Jesse Jr;2010
111;Kansas Republican, District 2;N00029077;Jenkins, Lynn;2010
111;Nebraska Republican, Senate;N00029444;Johanns, Mike;2010
111;Texas Democrat, District 30;N00008122;Johnson, Eddie Bernice;2010
111;Georgia Democrat, District 4;N00027848;Johnson, Hank;2010
111;Texas Republican, District 3;N00008028;Johnson, Sam;2010
111;South Dakota Democrat, Senate;N00010084;Johnson, Tim;2010
111;Illinois Republican, District 15;N00012890;Johnson, Timothy;2010
111;North Carolina Republican, District 3;N00002299;Jones, Walter B Jr;2010
111;Ohio Republican, District 4;N00027894;Jordan, Jim;2010
111;Wisconsin Democrat, District 8;N00027618;Kagen, Steve;2010
111;Pennsylvania Democrat, District 11;N00001509;Kanjorski, Paul E;2010
111;Ohio Democrat, District 9;N00003522;Kaptur, Marcy;2010
111;Delaware Democrat, Senate;N00030767;Kaufman, Ted;2010
111;Rhode Island Democrat, District 1;N00000360;Kennedy, Patrick J;2010
111;Massachusetts Democrat, Senate;N00000245;Kerry, John;2010
111;Michigan Democrat, District 5;N00004070;Kildee, Dale E;2010
111;Michigan Democrat, District 13;N00004005;Kilpatrick, Carolyn Cheeks;2010
111;Ohio Democrat, District 15;N00027778;Kilroy, Mary Jo;2010
111;Wisconsin Democrat, District 3;N00004403;Kind, Ron;2010
111;New York Republican, District 3;N00001193;King, Pete;2010
111;Iowa Republican, District 5;N00025237;King, Steven A;2010
111;Georgia Republican, District 1;N00002656;Kingston, Jack;2010
111;Illinois Republican, District 10;N00012539;Kirk, Mark;2010
111;Arizona Democrat, District 1;N00029260;Kirkpatrick, Ann;2010
111;North Carolina Democrat, District 8;N00028859;Kissell, Larry;2010
111;Florida Democrat, District 22;N00027515;Klein, Ron;2010
111;Minnesota Republican, District 2;N00004436;Kline, John;2010
111;Minnesota Democrat, Senate;N00027500;Klobuchar, Amy;2010
111;Wisconsin Democrat, Senate;N00004309;Kohl, Herb;2010
111;Florida Democrat, District 24;N00029370;Kosmas, Suzanne;2010
111;Maryland Democrat, District 1;N00029146;Kratovil, Frank;2010
111;Ohio Democrat, District 10;N00003572;Kucinich, Dennis;2010
111;Arizona Republican, Senate;N00006406;Kyl, Jon;2010
111;Colorado Republican, District 5;N00028133;Lamborn, Douglas L;2010
111;New Jersey Republican, District 7;N00000898;Lance, Leonard;2010
111;Louisiana Democrat, Senate;N00005395;Landrieu, Mary L;2010
111;Rhode Island Democrat, District 2;N00009724;Langevin, Jim;2010
111;Washington Democrat, District 2;N00009759;Larsen, Rick;2010
111;Connecticut Democrat, District 1;N00000575;Larson, John B;2010
111;Iowa Republican, District 4;N00004227;Latham, Tom;2010
111;Ohio Republican, District 14;N00003545;LaTourette, Steve;2010
111;Ohio Republican, District 5;N00012233;Latta, Robert E;2010
111;New Jersey Democrat, Senate;N00000659;Lautenberg, Frank;2010
111;Vermont Democrat, Senate;N00009918;Leahy, Patrick;2010
111;California Democrat, District 9;N00008046;Lee, Barbara;2010
111;New York Republican, District 26;N00030198;Lee, Christopher J;2010
111;Florida Republican, Senate;N00031304;Lemieux, George S;2010
111;Michigan Democrat, Senate;N00001691;Levin, Carl;2010
111;Michigan Democrat, District 12;N00003950;Levin, Sander;2010
111;California Republican, District 41;N00007087;Lewis, Jerry;2010
111;Georgia Democrat, District 5;N00002577;Lewis, John;2010
111;Connecticut Independent, Senate;N00000616;Lieberman, Joe;2010
111;Arkansas Democrat, Senate;N00008092;Lincoln, Blanche;2010
111;Georgia Republican, District 7;N00002599;Linder, John;2010
111;Illinois Democrat, District 3;N00027239;Lipinski, Daniel;2010
111;New Jersey Republican, District 2;N00000851;LoBiondo, Frank;2010
111;Iowa Democrat, District 2;N00027741;Loebsack, David;2010
111;California Democrat, District 16;N00007479;Lofgren, Zoe;2010
111;New York Democrat, District 18;N00001024;Lowey, Nita M;2010
111;Oklahoma Republican, District 3;N00005559;Lucas, Frank D;2010
111;Missouri Republican, District 9;N00030026;Luetkemeyer, Blaine;2010
111;Indiana Republican, Senate;N00001764;Lugar, Richard G;2010
111;New Mexico Democrat, District 3;N00029562;Lujan, Ben Ray;2010
111;Wyoming Republican, District 1;N00029788;Lummis, Cynthia;2010
111;California Republican, District 3;N00011971;Lungren, Dan;2010
111;Massachusetts Democrat, District 9;N00013855;Lynch, Stephen F;2010
111;Florida Republican, District 14;N00026425;Mack, Connie;2010
111;New York Democrat, District 25;N00027891;Maffei, Dan;2010
111;New York Democrat, District 14;N00000078;Maloney, Carolyn B;2010
111;West Virginia Democrat, Senate;N00032838;Manchin, Joe;2010
111;Illinois Republican, District 16;N00004905;Manzullo, Don;2010
111;Texas Republican, District 24;N00026710;Marchant, Kenny;2010
111;Colorado Democrat, District 4;N00029128;Markey, Betsy;2010
111;Massachusetts Democrat, District 7;N00000270;Markey, Ed;2010
111;Georgia Democrat, District 8;N00009635;Marshall, Jim;2010
111;Utah Democrat, District 2;N00009753;Matheson, Jim;2010
111;California Democrat, District 5;N00027459;Matsui, Doris O;2010
111;Arizona Republican, Senate;N00006424;McCain, John;2010
111;New York Democrat, District 4;N00001148;McCarthy, Carolyn;2010
111;California Republican, District 22;N00028152;McCarthy, Kevin;2010
111;Missouri Democrat, Senate;N00027694;McCaskill, Claire;2010
111;Texas Republican, District 10;N00026460;McCaul, Michael;2010
111;California Republican, District 4;N00006863;McClintock, Tom;2010
111;Minnesota Democrat, District 4;N00012942;McCollum, Betty;2010
111;Kentucky Republican, Senate;N00003389;McConnell, Mitch;2010
111;Michigan Republican, District 11;N00013808;McCotter, Thaddeus G;2010
111;Washington Democrat, District 7;N00009829;McDermott, Jim;2010
111;Massachusetts Democrat, District 3;N00000179;McGovern, James P;2010
111;North Carolina Republican, District 10;N00026627;McHenry, Patrick;2010
111;North Carolina Democrat, District 7;N00002356;McIntyre, Mike;2010
111;California Republican, District 25;N00006882;McKeon, Buck;2010
111;New York Democrat, District 13;N00030267;McMahon, Michael E;2010
111;California Democrat, District 11;N00026926;McNerney, Jerry;2010
111;Florida Democrat, District 17;N00025692;Meek, Kendrick B;2010
111;New York Democrat, District 6;N00001171;Meeks, Gregory W;2010
111;Louisiana Democrat, District 3;N00026840;Melancon, Charles;2010
111;New Jersey Democrat, Senate;N00000699;Menendez, Robert;2010
111;Oregon Democrat, Senate;N00029303;Merkley, Jeff;2010
111;Florida Republican, District 7;N00002793;Mica, John L;2010
111;Maine Democrat, District 2;N00024770;Michaud, Mike;2010
111;Maryland Democrat, Senate;N00001945;Mikulski, Barbara A;2010
111;North Carolina Democrat, District 13;N00025093;Miller, Brad;2010
111;Michigan Republican, District 10;N00009795;Miller, Candice S;2010
111;California Republican, District 42;N00006954;Miller, Gary;2010
111;California Democrat, District 7;N00007390;Miller, George;2010
111;Florida Republican, District 1;N00013846;Miller, Jeff;2010
111;Idaho Democrat, District 1;N00006288;Minnick, Walt;2010
111;Arizona Democrat, District 5;N00028162;Mitchell, Harry;2010
111;West Virginia Democrat, District 1;N00002214;Mollohan, Alan B;2010
111;Kansas Democrat, District 3;N00005233;Moore, Dennis;2010
111;Wisconsin Democrat, District 4;N00026914;Moore, Gwen;2010
111;Kansas Republican, District 1;N00005282;Moran, Jerry;2010
111;Virginia Democrat, District 8;N00002083;Moran, Jim;2010
111;Alaska Independent, Senate;N00026050;Murkowski, Lisa;2010
111;Connecticut Democrat, District 5;N00027566;Murphy, Christopher S;2010
111;Pennsylvania Democrat, District 8;N00027594;Murphy, Patrick J;2010
111;New York Democrat, District 20;N00030682;Murphy, Scott;2010
111;Pennsylvania Republican, District 18;N00024992;Murphy, Tim;2010
111;Washington Democrat, Senate;N00007876;Murray, Patty;2010
111;North Carolina Republican, District 9;N00002327;Myrick, Sue;2010
111;New York Democrat, District 8;N00000939;Nadler, Jerrold;2010
111;California Democrat, District 38;N00006789;Napolitano, Grace;2010
111;Massachusetts Democrat, District 2;N00000153;Neal, Richard E;2010
111;Nebraska Democrat, Senate;N00005329;Nelson, Ben;2010
111;Florida Democrat, Senate;N00009926;Nelson, Bill;2010
111;Texas Republican, District 19;N00026043;Neugebauer, Randy;2010
111;District of Columbia Democrat, At Large;N00001692;Norton, Eleanor Holmes;2010
111;California Republican, District 21;N00007248;Nunes, Devin;2010
111;Virginia Democrat, District 2;N00029784;Nye, Glenn;2010
111;Minnesota Democrat, District 8;N00001806;Oberstar, James L;2010
111;Wisconsin Democrat, District 7;N00004394;Obey, David R;2010
111;Texas Republican, District 22;N00029285;Olson, Pete;2010
111;Massachusetts Democrat, District 1;N00000143;Olver, John W;2010
111;Texas Democrat, District 27;N00005998;Ortiz, Solomon P;2010
111;New York Democrat, District 23;N00031011;Owens, Bill;2010
111;New Jersey Democrat, District 6;N00000781;Pallone, Frank Jr;2010
111;New Jersey Democrat, District 8;N00000751;Pascrell, Bill Jr;2010
111;Arizona Democrat, District 4;N00006397;Pastor, Ed;2010
111;Texas Republican, District 14;N00005906;Paul, Ron;2010
111;Minnesota Republican, District 3;N00029391;Paulsen, Erik;2010
111;New Jersey Democrat, District 10;N00000716;Payne, Donald M;2010
111;California Democrat, District 8;N00007360;Pelosi, Nancy;2010
111;Indiana Republican, District 6;N00003765;Pence, Mike;2010
111;Colorado Democrat, District 7;N00027510;Perlmutter, Ed;2010
111;Virginia Democrat, District 5;N00029339;Perriello, Tom;2010
111;Michigan Democrat, District 9;N00029277;Peters, Gary;2010
111;Minnesota Democrat, District 7;N00004558;Peterson, Collin;2010
111;Wisconsin Republican, District 6;N00004426;Petri, Tom;2010
111;Puerto Rico Third Party, At Large;N00029168;Pierluisi, Pedro;2010
111;Maine Democrat, District 1;N00013817;Pingree, Chellie;2010
111;Pennsylvania Republican, District 16;N00001633;Pitts, Joe;2010
111;Pennsylvania Republican, District 19;N00009719;Platts, Todd;2010
111;Texas Republican, District 2;N00026457;Poe, Ted;2010
111;Colorado Democrat, District 2;N00029127;Polis, Jared;2010
111;North Dakota Democrat, District 1;N00008113;Pomeroy, Earl;2010
111;Florida Republican, District 15;N00029662;Posey, Bill;2010
111;North Carolina Democrat, District 4;N00002260;Price, David;2010
111;Georgia Republican, District 6;N00026160;Price, Tom;2010
111;Arkansas Democrat, Senate;N00013823;Pryor, Mark;2010
111;Florida Republican, District 12;N00009618;Putnam, Adam H;2010
111;Illinois Democrat, District 5;N00030581;Quigley, Mike;2010
111;California Republican, District 19;N00007507;Radanovich, George;2010
111;West Virginia Democrat, District 3;N00002198;Rahall, Nick;2010
111;New York Democrat, District 15;N00000964;Rangel, Charles B;2010
111;Rhode Island Democrat, Senate;N00000362;Reed, Jack;2010
111;New York Republican, District 29;N00030949;Reed, Tom;2010
111;Montana Republican, District 1;N00004645;Rehberg, Denny;2010
111;Washington Republican, District 8;N00026885;Reichert, Dave;2010
111;Nevada Democrat, Senate;N00009922;Reid, Harry;2010
111;Texas Democrat, District 16;N00006067;Reyes, Silvestre;2010
111;California Democrat, District 37;N00029112;Richardson, Laura;2010
111;Idaho Republican, Senate;N00029441;Risch, James E;2010
111;Kansas Republican, Senate;N00005285;Roberts, Pat;2010
111;West Virginia Democrat, Senate;N00001685;Rockefeller, Jay;2010
111;Washington Republican, District 5;N00026314;Rodgers, Cathy McMorris;2010
111;Texas Democrat, District 23;N00009828;Rodriguez, Ciro D;2010
111;Tennessee Republican, District 1;N00028463;Roe, Phil;2010
111;Kentucky Republican, District 5;N00003473;Rogers, Hal;2010
111;Michigan Republican, District 8;N00009668;Rogers, Mike;2010
111;Alabama Republican, District 3;N00024759;Rogers, Mike D;2010
111;California Republican, District 46;N00007151;Rohrabacher, Dana;2010
111;Florida Republican, District 16;N00029018;Rooney, Tom;2010
111;Florida Republican, District 18;N00002858;Ros-Lehtinen, Ileana;2010
111;Illinois Republican, District 6;N00004719;Roskam, Peter;2010
111;Arkansas Democrat, District 4;N00009571;Ross, Mike;2010
111;New Jersey Democrat, District 9;N00008619;Rothman, Steven R;2010
111;California Democrat, District 34;N00006671;Roybal-Allard, Lucille;2010
