id;link;name;year
N00031647;https://www.opensecrets.org/members-of-congress/summary?cid=N00031647&cycle=2018;Kelly, Mike;2018
N00035215;https://www.opensecrets.org/members-of-congress/summary?cid=N00035215&cycle=2018;Kelly, Robin;2018
N00037003;https://www.opensecrets.org/members-of-congress/summary?cid=N00037003&cycle=2018;Kelly, Trent;2018
N00034044;https://www.opensecrets.org/members-of-congress/summary?cid=N00034044&cycle=2018;Kennedy, Joe III;2018
N00026823;https://www.opensecrets.org/members-of-congress/summary?cid=N00026823&cycle=2018;Kennedy, John;2018
N00026427;https://www.opensecrets.org/members-of-congress/summary?cid=N00026427&cycle=2018;Khanna, Ro;2018
N00033530;https://www.opensecrets.org/members-of-congress/summary?cid=N00033530&cycle=2018;Kihuen, Ruben;2018
N00033395;https://www.opensecrets.org/members-of-congress/summary?cid=N00033395&cycle=2018;Kildee, Dan;2018
N00034453;https://www.opensecrets.org/members-of-congress/summary?cid=N00034453&cycle=2018;Kilmer, Derek;2018
N00004403;https://www.opensecrets.org/members-of-congress/summary?cid=N00004403&cycle=2018;Kind, Ron;2018
N00034580;https://www.opensecrets.org/members-of-congress/summary?cid=N00034580&cycle=2018;King, Angus;2018
N00001193;https://www.opensecrets.org/members-of-congress/summary?cid=N00001193&cycle=2018;King, Pete;2018
N00025237;https://www.opensecrets.org/members-of-congress/summary?cid=N00025237&cycle=2018;King, Steven A;2018
N00030667;https://www.opensecrets.org/members-of-congress/summary?cid=N00030667&cycle=2018;Kinzinger, Adam;2018
N00027500;https://www.opensecrets.org/members-of-congress/summary?cid=N00027500&cycle=2018;Klobuchar, Amy;2018
N00035820;https://www.opensecrets.org/members-of-congress/summary?cid=N00035820&cycle=2018;Knight, Steve;2018
N00033240;https://www.opensecrets.org/members-of-congress/summary?cid=N00033240&cycle=2018;Krishnamoorthi, Raja;2018
N00030875;https://www.opensecrets.org/members-of-congress/summary?cid=N00030875&cycle=2018;Kuster, Ann;2018
N00025445;https://www.opensecrets.org/members-of-congress/summary?cid=N00025445&cycle=2018;Kustoff, David;2018
N00006406;https://www.opensecrets.org/members-of-congress/summary?cid=N00006406&cycle=2018;Kyl, Jon;2018
N00031377;https://www.opensecrets.org/members-of-congress/summary?cid=N00031377&cycle=2018;Labrador, Raul;2018
N00037031;https://www.opensecrets.org/members-of-congress/summary?cid=N00037031&cycle=2018;LaHood, Darin;2018
N00033987;https://www.opensecrets.org/members-of-congress/summary?cid=N00033987&cycle=2018;LaMalfa, Doug;2018
N00041870;https://www.opensecrets.org/members-of-congress/summary?cid=N00041870&cycle=2018;Lamb, Conor;2018
N00028133;https://www.opensecrets.org/members-of-congress/summary?cid=N00028133&cycle=2018;Lamborn, Douglas L;2018
N00000898;https://www.opensecrets.org/members-of-congress/summary?cid=N00000898&cycle=2018;Lance, Leonard;2018
N00009724;https://www.opensecrets.org/members-of-congress/summary?cid=N00009724&cycle=2018;Langevin, Jim;2018
N00031129;https://www.opensecrets.org/members-of-congress/summary?cid=N00031129&cycle=2018;Lankford, James;2018
N00009759;https://www.opensecrets.org/members-of-congress/summary?cid=N00009759&cycle=2018;Larsen, Rick;2018
N00000575;https://www.opensecrets.org/members-of-congress/summary?cid=N00000575&cycle=2018;Larson, John B;2018
N00012233;https://www.opensecrets.org/members-of-congress/summary?cid=N00012233&cycle=2018;Latta, Robert E;2018
N00034068;https://www.opensecrets.org/members-of-congress/summary?cid=N00034068&cycle=2018;Lawrence, Brenda;2018
N00030642;https://www.opensecrets.org/members-of-congress/summary?cid=N00030642&cycle=2018;Lawson, Al;2018
N00009918;https://www.opensecrets.org/members-of-congress/summary?cid=N00009918&cycle=2018;Leahy, Patrick;2018
N00008046;https://www.opensecrets.org/members-of-congress/summary?cid=N00008046&cycle=2018;Lee, Barbara;2018
N00031696;https://www.opensecrets.org/members-of-congress/summary?cid=N00031696&cycle=2018;Lee, Mike;2018
N00042056;https://www.opensecrets.org/members-of-congress/summary?cid=N00042056&cycle=2018;Lesko, Debbie;2018
N00003950;https://www.opensecrets.org/members-of-congress/summary?cid=N00003950&cycle=2018;Levin, Sander;2018
N00038400;https://www.opensecrets.org/members-of-congress/summary?cid=N00038400&cycle=2018;Lewis, Jason;2018
N00002577;https://www.opensecrets.org/members-of-congress/summary?cid=N00002577&cycle=2018;Lewis, John;2018
N00035825;https://www.opensecrets.org/members-of-congress/summary?cid=N00035825&cycle=2018;Lieu, Ted;2018
N00027239;https://www.opensecrets.org/members-of-congress/summary?cid=N00027239&cycle=2018;Lipinski, Daniel;2018
N00000851;https://www.opensecrets.org/members-of-congress/summary?cid=N00000851&cycle=2018;LoBiondo, Frank;2018
N00027741;https://www.opensecrets.org/members-of-congress/summary?cid=N00027741&cycle=2018;Loebsack, David;2018
N00007479;https://www.opensecrets.org/members-of-congress/summary?cid=N00007479&cycle=2018;Lofgren, Zoe;2018
N00030676;https://www.opensecrets.org/members-of-congress/summary?cid=N00030676&cycle=2018;Long, Billy;2018
N00035347;https://www.opensecrets.org/members-of-congress/summary?cid=N00035347&cycle=2018;Loudermilk, Barry;2018
N00033842;https://www.opensecrets.org/members-of-congress/summary?cid=N00033842&cycle=2018;Love, Mia;2018
N00033274;https://www.opensecrets.org/members-of-congress/summary?cid=N00033274&cycle=2018;Lowenthal, Alan;2018
N00001024;https://www.opensecrets.org/members-of-congress/summary?cid=N00001024&cycle=2018;Lowey, Nita M;2018
N00005559;https://www.opensecrets.org/members-of-congress/summary?cid=N00005559&cycle=2018;Lucas, Frank D;2018
N00030026;https://www.opensecrets.org/members-of-congress/summary?cid=N00030026&cycle=2018;Luetkemeyer, Blaine;2018
N00029562;https://www.opensecrets.org/members-of-congress/summary?cid=N00029562&cycle=2018;Lujan, Ben Ray;2018
N00013855;https://www.opensecrets.org/members-of-congress/summary?cid=N00013855&cycle=2018;Lynch, Stephen F;2018
N00036155;https://www.opensecrets.org/members-of-congress/summary?cid=N00036155&cycle=2018;MacArthur, Thomas;2018
N00000078;https://www.opensecrets.org/members-of-congress/summary?cid=N00000078&cycle=2018;Maloney, Carolyn B;2018
N00034277;https://www.opensecrets.org/members-of-congress/summary?cid=N00034277&cycle=2018;Maloney, Sean Patrick;2018
N00032838;https://www.opensecrets.org/members-of-congress/summary?cid=N00032838&cycle=2018;Manchin, Joe;2018
N00026710;https://www.opensecrets.org/members-of-congress/summary?cid=N00026710&cycle=2018;Marchant, Kenny;2018
N00031777;https://www.opensecrets.org/members-of-congress/summary?cid=N00031777&cycle=2018;Marino, Tom;2018
N00000270;https://www.opensecrets.org/members-of-congress/summary?cid=N00000270&cycle=2018;Markey, Ed;2018
N00037034;https://www.opensecrets.org/members-of-congress/summary?cid=N00037034&cycle=2018;Marshall, Roger;2018
N00034041;https://www.opensecrets.org/members-of-congress/summary?cid=N00034041&cycle=2018;Massie, Thomas;2018
N00037269;https://www.opensecrets.org/members-of-congress/summary?cid=N00037269&cycle=2018;Mast, Brian;2018
N00037161;https://www.opensecrets.org/members-of-congress/summary?cid=N00037161&cycle=2018;Masto, Catherine Cortez;2018
N00027459;https://www.opensecrets.org/members-of-congress/summary?cid=N00027459&cycle=2018;Matsui, Doris O;2018
N00028152;https://www.opensecrets.org/members-of-congress/summary?cid=N00028152&cycle=2018;McCarthy, Kevin;2018
N00027694;https://www.opensecrets.org/members-of-congress/summary?cid=N00027694&cycle=2018;McCaskill, Claire;2018
N00026460;https://www.opensecrets.org/members-of-congress/summary?cid=N00026460&cycle=2018;McCaul, Michael;2018
N00006863;https://www.opensecrets.org/members-of-congress/summary?cid=N00006863&cycle=2018;McClintock, Tom;2018
N00012942;https://www.opensecrets.org/members-of-congress/summary?cid=N00012942&cycle=2018;McCollum, Betty;2018
N00003389;https://www.opensecrets.org/members-of-congress/summary?cid=N00003389&cycle=2018;McConnell, Mitch;2018
N00039327;https://www.opensecrets.org/members-of-congress/summary?cid=N00039327&cycle=2018;McEachin, Donald;2018
N00000179;https://www.opensecrets.org/members-of-congress/summary?cid=N00000179&cycle=2018;McGovern, James P;2018
N00026627;https://www.opensecrets.org/members-of-congress/summary?cid=N00026627&cycle=2018;McHenry, Patrick;2018
N00031681;https://www.opensecrets.org/members-of-congress/summary?cid=N00031681&cycle=2018;McKinley, David;2018
N00026926;https://www.opensecrets.org/members-of-congress/summary?cid=N00026926&cycle=2018;McNerney, Jerry;2018
N00033982;https://www.opensecrets.org/members-of-congress/summary?cid=N00033982&cycle=2018;McSally, Martha;2018
N00033631;https://www.opensecrets.org/members-of-congress/summary?cid=N00033631&cycle=2018;Meadows, Mark R;2018
N00001171;https://www.opensecrets.org/members-of-congress/summary?cid=N00001171&cycle=2018;Meeks, Gregory W;2018
N00000699;https://www.opensecrets.org/members-of-congress/summary?cid=N00000699&cycle=2018;Menendez, Robert;2018
N00034547;https://www.opensecrets.org/members-of-congress/summary?cid=N00034547&cycle=2018;Meng, Grace;2018
N00029303;https://www.opensecrets.org/members-of-congress/summary?cid=N00029303&cycle=2018;Merkley, Jeff;2018
N00012546;https://www.opensecrets.org/members-of-congress/summary?cid=N00012546&cycle=2018;Messer, Luke;2018
N00036274;https://www.opensecrets.org/members-of-congress/summary?cid=N00036274&cycle=2018;Mitchell, Paul;2018
N00036275;https://www.opensecrets.org/members-of-congress/summary?cid=N00036275&cycle=2018;Moolenaar, John;2018
N00033814;https://www.opensecrets.org/members-of-congress/summary?cid=N00033814&cycle=2018;Mooney, Alex;2018
N00026914;https://www.opensecrets.org/members-of-congress/summary?cid=N00026914&cycle=2018;Moore, Gwen;2018
N00005282;https://www.opensecrets.org/members-of-congress/summary?cid=N00005282&cycle=2018;Moran, Jerry;2018
N00043207;https://www.opensecrets.org/members-of-congress/summary?cid=N00043207&cycle=2018;Morelle, Joseph D;2018
N00035431;https://www.opensecrets.org/members-of-congress/summary?cid=N00035431&cycle=2018;Moulton, Seth;2018
N00033410;https://www.opensecrets.org/members-of-congress/summary?cid=N00033410&cycle=2018;Mullin, Markwayne;2018
N00026050;https://www.opensecrets.org/members-of-congress/summary?cid=N00026050&cycle=2018;Murkowski, Lisa;2018
N00027566;https://www.opensecrets.org/members-of-congress/summary?cid=N00027566&cycle=2018;Murphy, Christopher S;2018
N00040133;https://www.opensecrets.org/members-of-congress/summary?cid=N00040133&cycle=2018;Murphy, Stephanie;2018
N00007876;https://www.opensecrets.org/members-of-congress/summary?cid=N00007876&cycle=2018;Murray, Patty;2018
N00000939;https://www.opensecrets.org/members-of-congress/summary?cid=N00000939&cycle=2018;Nadler, Jerrold;2018
N00006789;https://www.opensecrets.org/members-of-congress/summary?cid=N00006789&cycle=2018;Napolitano, Grace;2018
N00000153;https://www.opensecrets.org/members-of-congress/summary?cid=N00000153&cycle=2018;Neal, Richard E;2018
N00009926;https://www.opensecrets.org/members-of-congress/summary?cid=N00009926&cycle=2018;Nelson, Bill;2018
N00036403;https://www.opensecrets.org/members-of-congress/summary?cid=N00036403&cycle=2018;Newhouse, Dan;2018
N00032022;https://www.opensecrets.org/members-of-congress/summary?cid=N00032022&cycle=2018;Noem, Kristi;2018
N00021207;https://www.opensecrets.org/members-of-congress/summary?cid=N00021207&cycle=2018;Nolan, Rick;2018
N00036154;https://www.opensecrets.org/members-of-congress/summary?cid=N00036154&cycle=2018;Norcross, Don;2018
N00027783;https://www.opensecrets.org/members-of-congress/summary?cid=N00027783&cycle=2018;Norman, Ralph;2018
N00001692;https://www.opensecrets.org/members-of-congress/summary?cid=N00001692&cycle=2018;Norton, Eleanor Holmes;2018
N00007248;https://www.opensecrets.org/members-of-congress/summary?cid=N00007248&cycle=2018;Nunes, Devin;2018
N00037515;https://www.opensecrets.org/members-of-congress/summary?cid=N00037515&cycle=2018;O'Halleran, Tom;2018
N00033540;https://www.opensecrets.org/members-of-congress/summary?cid=N00033540&cycle=2018;O'Rourke, Beto;2018
N00029285;https://www.opensecrets.org/members-of-congress/summary?cid=N00029285&cycle=2018;Olson, Pete;2018
N00031958;https://www.opensecrets.org/members-of-congress/summary?cid=N00031958&cycle=2018;Palazzo, Steven;2018
N00000781;https://www.opensecrets.org/members-of-congress/summary?cid=N00000781&cycle=2018;Pallone, Frank Jr;2018
N00035691;https://www.opensecrets.org/members-of-congress/summary?cid=N00035691&cycle=2018;Palmer, Gary;2018
N00038601;https://www.opensecrets.org/members-of-congress/summary?cid=N00038601&cycle=2018;Panetta, Jimmy;2018
N00000751;https://www.opensecrets.org/members-of-congress/summary?cid=N00000751&cycle=2018;Pascrell, Bill Jr;2018
N00030836;https://www.opensecrets.org/members-of-congress/summary?cid=N00030836&cycle=2018;Paul, Rand;2018
N00029391;https://www.opensecrets.org/members-of-congress/summary?cid=N00029391&cycle=2018;Paulsen, Erik;2018
N00034639;https://www.opensecrets.org/members-of-congress/summary?cid=N00034639&cycle=2018;Payne, Donald M Jr;2018
N00012672;https://www.opensecrets.org/members-of-congress/summary?cid=N00012672&cycle=2018;Pearce, Steve;2018
N00007360;https://www.opensecrets.org/members-of-congress/summary?cid=N00007360&cycle=2018;Pelosi, Nancy;2018
N00035516;https://www.opensecrets.org/members-of-congress/summary?cid=N00035516&cycle=2018;Perdue, David;2018
N00027510;https://www.opensecrets.org/members-of-congress/summary?cid=N00027510&cycle=2018;Perlmutter, Ed;2018
N00034120;https://www.opensecrets.org/members-of-congress/summary?cid=N00034120&cycle=2018;Perry, Scott;2018
N00029277;https://www.opensecrets.org/members-of-congress/summary?cid=N00029277&cycle=2018;Peters, Gary;2018
N00033591;https://www.opensecrets.org/members-of-congress/summary?cid=N00033591&cycle=2018;Peters, Scott;2018
N00004558;https://www.opensecrets.org/members-of-congress/summary?cid=N00004558&cycle=2018;Peterson, Collin;2018
N00013817;https://www.opensecrets.org/members-of-congress/summary?cid=N00013817&cycle=2018;Pingree, Chellie;2018
N00034416;https://www.opensecrets.org/members-of-congress/summary?cid=N00034416&cycle=2018;Pittenger, Robert;2018
N00035000;https://www.opensecrets.org/members-of-congress/summary?cid=N00035000&cycle=2018;Plaskett, Stacey;2018
N00033549;https://www.opensecrets.org/members-of-congress/summary?cid=N00033549&cycle=2018;Pocan, Mark;2018
N00026457;https://www.opensecrets.org/members-of-congress/summary?cid=N00026457&cycle=2018;Poe, Ted;2018
N00034584;https://www.opensecrets.org/members-of-congress/summary?cid=N00034584&cycle=2018;Poliquin, Bruce;2018
N00029127;https://www.opensecrets.org/members-of-congress/summary?cid=N00029127&cycle=2018;Polis, Jared;2018
N00003682;https://www.opensecrets.org/members-of-congress/summary?cid=N00003682&cycle=2018;Portman, Rob;2018
N00029662;https://www.opensecrets.org/members-of-congress/summary?cid=N00029662&cycle=2018;Posey, Bill;2018
N00002260;https://www.opensecrets.org/members-of-congress/summary?cid=N00002260&cycle=2018;Price, David;2018
N00030581;https://www.opensecrets.org/members-of-congress/summary?cid=N00030581&cycle=2018;Quigley, Mike;2018
N00007635;https://www.opensecrets.org/members-of-congress/summary?cid=N00007635&cycle=2018;Radewagen, Amata Coleman;2018
N00037036;https://www.opensecrets.org/members-of-congress/summary?cid=N00037036&cycle=2018;Raskin, Jamie;2018
N00035972;https://www.opensecrets.org/members-of-congress/summary?cid=N00035972&cycle=2018;Ratcliffe, John Lee;2018
N00000362;https://www.opensecrets.org/members-of-congress/summary?cid=N00000362&cycle=2018;Reed, Jack;2018
N00030949;https://www.opensecrets.org/members-of-congress/summary?cid=N00030949&cycle=2018;Reed, Tom;2018
N00026885;https://www.opensecrets.org/members-of-congress/summary?cid=N00026885&cycle=2018;Reichert, Dave;2018
N00031127;https://www.opensecrets.org/members-of-congress/summary?cid=N00031127&cycle=2018;Renacci, Jim;2018
N00035927;https://www.opensecrets.org/members-of-congress/summary?cid=N00035927&cycle=2018;Rice, Kathleen;2018
N00033832;https://www.opensecrets.org/members-of-congress/summary?cid=N00033832&cycle=2018;Rice, Tom;2018
N00030184;https://www.opensecrets.org/members-of-congress/summary?cid=N00030184&cycle=2018;Richmond, Cedric;2018
N00029441;https://www.opensecrets.org/members-of-congress/summary?cid=N00029441&cycle=2018;Risch, James E;2018
N00005285;https://www.opensecrets.org/members-of-congress/summary?cid=N00005285&cycle=2018;Roberts, Pat;2018
N00030768;https://www.opensecrets.org/members-of-congress/summary?cid=N00030768&cycle=2018;Roby, Martha;2018
N00038414;https://www.opensecrets.org/members-of-congress/summary?cid=N00038414&cycle=2018;Rochester, Lisa Blunt;2018
N00026314;https://www.opensecrets.org/members-of-congress/summary?cid=N00026314&cycle=2018;Rodgers, Cathy McMorris;2018
N00028463;https://www.opensecrets.org/members-of-congress/summary?cid=N00028463&cycle=2018;Roe, Phil;2018
N00003473;https://www.opensecrets.org/members-of-congress/summary?cid=N00003473&cycle=2018;Rogers, Hal;2018
N00024759;https://www.opensecrets.org/members-of-congress/summary?cid=N00024759&cycle=2018;Rogers, Mike D;2018
N00007151;https://www.opensecrets.org/members-of-congress/summary?cid=N00007151&cycle=2018;Rohrabacher, Dana;2018
N00031741;https://www.opensecrets.org/members-of-congress/summary?cid=N00031741&cycle=2018;Rokita, Todd;2018
N00040007;https://www.opensecrets.org/members-of-congress/summary?cid=N00040007&cycle=2018;Rooney, Francis;2018
N00029018;https://www.opensecrets.org/members-of-congress/summary?cid=N00029018&cycle=2018;Rooney, Tom;2018
N00002858;https://www.opensecrets.org/members-of-congress/summary?cid=N00002858&cycle=2018;Ros-Lehtinen, Ileana;2018
N00038734;https://www.opensecrets.org/members-of-congress/summary?cid=N00038734&cycle=2018;Rosen, Jacky;2018
N00004719;https://www.opensecrets.org/members-of-congress/summary?cid=N00004719&cycle=2018;Roskam, Peter;2018
N00030645;https://www.opensecrets.org/members-of-congress/summary?cid=N00030645&cycle=2018;Ross, Dennis;2018
N00031253;https://www.opensecrets.org/members-of-congress/summary?cid=N00031253&cycle=2018;Rothfus, Keith J;2018
N00035187;https://www.opensecrets.org/members-of-congress/summary?cid=N00035187&cycle=2018;Rounds, Mike;2018
N00033527;https://www.opensecrets.org/members-of-congress/summary?cid=N00033527&cycle=2018;Rouzer, David;2018
N00006671;https://www.opensecrets.org/members-of-congress/summary?cid=N00006671&cycle=2018;Roybal-Allard, Lucille;2018
N00008264;https://www.opensecrets.org/members-of-congress/summary?cid=N00008264&cycle=2018;Royce, Ed;2018
N00030612;https://www.opensecrets.org/members-of-congress/summary?cid=N00030612&cycle=2018;Rubio, Marco;2018
N00033510;https://www.opensecrets.org/members-of-congress/summary?cid=N00033510&cycle=2018;Ruiz, Raul;2018
N00025482;https://www.opensecrets.org/members-of-congress/summary?cid=N00025482&cycle=2018;Ruppersberger, Dutch;2018
N00004887;https://www.opensecrets.org/members-of-congress/summary?cid=N00004887&cycle=2018;Rush, Bobby L;2018
N00036175;https://www.opensecrets.org/members-of-congress/summary?cid=N00036175&cycle=2018;Russell, Steven;2018
N00039777;https://www.opensecrets.org/members-of-congress/summary?cid=N00039777&cycle=2018;Rutherford, John;2018
N00004357;https://www.opensecrets.org/members-of-congress/summary?cid=N00004357&cycle=2018;Ryan, Paul;2018
N00025280;https://www.opensecrets.org/members-of-congress/summary?cid=N00025280&cycle=2018;Ryan, Tim;2018
N00024870;https://www.opensecrets.org/members-of-congress/summary?cid=N00024870&cycle=2018;Sanchez, Linda;2018
N00000528;https://www.opensecrets.org/members-of-congress/summary?cid=N00000528&cycle=2018;Sanders, Bernie;2018
N00002424;https://www.opensecrets.org/members-of-congress/summary?cid=N00002424&cycle=2018;Sanford, Mark;2018
N00027751;https://www.opensecrets.org/members-of-congress/summary?cid=N00027751&cycle=2018;Sarbanes, John;2018
N00035544;https://www.opensecrets.org/members-of-congress/summary?cid=N00035544&cycle=2018;Sasse, Ben;2018
N00009660;https://www.opensecrets.org/members-of-congress/summary?cid=N00009660&cycle=2018;Scalise, Steve;2018
N00042706;https://www.opensecrets.org/members-of-congress/summary?cid=N00042706&cycle=2018;Scanlon, Mary Gay;2018
N00004724;https://www.opensecrets.org/members-of-congress/summary?cid=N00004724&cycle=2018;Schakowsky, Jan;2018
N00028138;https://www.opensecrets.org/members-of-congress/summary?cid=N00028138&cycle=2018;Schatz, Brian;2018
N00009585;https://www.opensecrets.org/members-of-congress/summary?cid=N00009585&cycle=2018;Schiff, Adam;2018
N00033101;https://www.opensecrets.org/members-of-congress/summary?cid=N00033101&cycle=2018;Schneider, Brad;2018
N00030071;https://www.opensecrets.org/members-of-congress/summary?cid=N00030071&cycle=2018;Schrader, Kurt;2018
N00026106;https://www.opensecrets.org/members-of-congress/summary?cid=N00026106&cycle=2018;Schultz, Debbie Wasserman;2018
N00001093;https://www.opensecrets.org/members-of-congress/summary?cid=N00001093&cycle=2018;Schumer, Charles E;2018
N00006460;https://www.opensecrets.org/members-of-congress/summary?cid=N00006460&cycle=2018;Schweikert, David;2018
N00032457;https://www.opensecrets.org/members-of-congress/summary?cid=N00032457&cycle=2018;Scott, Austin;2018
N00002147;https://www.opensecrets.org/members-of-congress/summary?cid=N00002147&cycle=2018;Scott, Bobby;2018
N00024871;https://www.opensecrets.org/members-of-congress/summary?cid=N00024871&cycle=2018;Scott, David;2018
N00031782;https://www.opensecrets.org/members-of-congress/summary?cid=N00031782&cycle=2018;Scott, Tim;2018
N00004291;https://www.opensecrets.org/members-of-congress/summary?cid=N00004291&cycle=2018;Sensenbrenner, F James Jr;2018
N00001813;https://www.opensecrets.org/members-of-congress/summary?cid=N00001813&cycle=2018;Serrano, Jose E;2018
N00005681;https://www.opensecrets.org/members-of-congress/summary?cid=N00005681&cycle=2018;Sessions, Pete;2018
N00030622;https://www.opensecrets.org/members-of-congress/summary?cid=N00030622&cycle=2018;Sewell, Terri A;2018
N00024790;https://www.opensecrets.org/members-of-congress/summary?cid=N00024790&cycle=2018;Shaheen, Jeanne;2018
N00028091;https://www.opensecrets.org/members-of-congress/summary?cid=N00028091&cycle=2018;Shea-Porter, Carol;2018
N00009920;https://www.opensecrets.org/members-of-congress/summary?cid=N00009920&cycle=2018;Shelby, Richard C;2018
N00006897;https://www.opensecrets.org/members-of-congress/summary?cid=N00006897&cycle=2018;Sherman, Brad;2018
N00004961;https://www.opensecrets.org/members-of-congress/summary?cid=N00004961&cycle=2018;Shimkus, John M;2018
N00013770;https://www.opensecrets.org/members-of-congress/summary?cid=N00013770&cycle=2018;Shuster, Bill;2018
N00006263;https://www.opensecrets.org/members-of-congress/summary?cid=N00006263&cycle=2018;Simpson, Mike;2018
N00033983;https://www.opensecrets.org/members-of-congress/summary?cid=N00033983&cycle=2018;Sinema, Kyrsten;2018
N00027523;https://www.opensecrets.org/members-of-congress/summary?cid=N00027523&cycle=2018;Sires, Albio;2018
N00007833;https://www.opensecrets.org/members-of-congress/summary?cid=N00007833&cycle=2018;Smith, Adam;2018
N00027623;https://www.opensecrets.org/members-of-congress/summary?cid=N00027623&cycle=2018;Smith, Adrian;2018
N00009816;https://www.opensecrets.org/members-of-congress/summary?cid=N00009816&cycle=2018;Smith, Chris;2018
N00035282;https://www.opensecrets.org/members-of-congress/summary?cid=N00035282&cycle=2018;Smith, Jason;2018
N00001811;https://www.opensecrets.org/members-of-congress/summary?cid=N00001811&cycle=2018;Smith, Lamar;2018
N00042353;https://www.opensecrets.org/members-of-congress/summary?cid=N00042353&cycle=2018;Smith, Tina;2018
N00038781;https://www.opensecrets.org/members-of-congress/summary?cid=N00038781&cycle=2018;Smucker, Lloyd;2018
N00037422;https://www.opensecrets.org/members-of-congress/summary?cid=N00037422&cycle=2018;Soto, Darren;2018
N00029649;https://www.opensecrets.org/members-of-congress/summary?cid=N00029649&cycle=2018;Speier, Jackie;2018
N00004118;https://www.opensecrets.org/members-of-congress/summary?cid=N00004118&cycle=2018;Stabenow, Debbie;2018
N00035523;https://www.opensecrets.org/members-of-congress/summary?cid=N00035523&cycle=2018;Stefanik, Elise;2018
N00033932;https://www.opensecrets.org/members-of-congress/summary?cid=N00033932&cycle=2018;Stewart, Chris;2018
N00029574;https://www.opensecrets.org/members-of-congress/summary?cid=N00029574&cycle=2018;Stivers, Steve;2018
N00035774;https://www.opensecrets.org/members-of-congress/summary?cid=N00035774&cycle=2018;Sullivan, Dan;2018
N00038742;https://www.opensecrets.org/members-of-congress/summary?cid=N00038742&cycle=2018;Suozzi, Tom;2018
N00033508;https://www.opensecrets.org/members-of-congress/summary?cid=N00033508&cycle=2018;Swalwell, Eric;2018
N00006701;https://www.opensecrets.org/members-of-congress/summary?cid=N00006701&cycle=2018;Takano, Mark;2018
N00031263;https://www.opensecrets.org/members-of-congress/summary?cid=N00031263&cycle=2018;Taylor, Scott W;2018
N00036351;https://www.opensecrets.org/members-of-congress/summary?cid=N00036351&cycle=2018;Tenney, Claudia;2018
N00027605;https://www.opensecrets.org/members-of-congress/summary?cid=N00027605&cycle=2018;Tester, Jon;2018
N00003288;https://www.opensecrets.org/members-of-congress/summary?cid=N00003288&cycle=2018;Thompson, Bennie G;2018
N00029736;https://www.opensecrets.org/members-of-congress/summary?cid=N00029736&cycle=2018;Thompson, Glenn;2018
N00007419;https://www.opensecrets.org/members-of-congress/summary?cid=N00007419&cycle=2018;Thompson, Mike;2018
N00006052;https://www.opensecrets.org/members-of-congress/summary?cid=N00006052&cycle=2018;Thornberry, Mac;2018
N00004572;https://www.opensecrets.org/members-of-congress/summary?cid=N00004572&cycle=2018;Thune, John;2018
N00035492;https://www.opensecrets.org/members-of-congress/summary?cid=N00035492&cycle=2018;Tillis, Thom;2018
N00027509;https://www.opensecrets.org/members-of-congress/summary?cid=N00027509&cycle=2018;Tipton, Scott;2018
N00030191;https://www.opensecrets.org/members-of-congress/summary?cid=N00030191&cycle=2018;Titus, Dina;2018
N00030196;https://www.opensecrets.org/members-of-congress/summary?cid=N00030196&cycle=2018;Tonko, Paul;2018
N00001489;https://www.opensecrets.org/members-of-congress/summary?cid=N00001489&cycle=2018;Toomey, Pat;2018
N00036107;https://www.opensecrets.org/members-of-congress/summary?cid=N00036107&cycle=2018;Torres, Norma;2018
N00035607;https://www.opensecrets.org/members-of-congress/summary?cid=N00035607&cycle=2018;Trott, Dave;2018
N00029026;https://www.opensecrets.org/members-of-congress/summary?cid=N00029026&cycle=2018;Tsongas, Niki;2018
N00025175;https://www.opensecrets.org/members-of-congress/summary?cid=N00025175&cycle=2018;Turner, Michael R;2018
N00006561;https://www.opensecrets.org/members-of-congress/summary?cid=N00006561&cycle=2018;Udall, Tom;2018
N00004133;https://www.opensecrets.org/members-of-congress/summary?cid=N00004133&cycle=2018;Upton, Fred;2018
N00033367;https://www.opensecrets.org/members-of-congress/summary?cid=N00033367&cycle=2018;Valadao, David;2018
N00013820;https://www.opensecrets.org/members-of-congress/summary?cid=N00013820&cycle=2018;Van Hollen, Chris;2018
N00007021;https://www.opensecrets.org/members-of-congress/summary?cid=N00007021&cycle=2018;Vargas, Juan;2018
N00033839;https://www.opensecrets.org/members-of-congress/summary?cid=N00033839&cycle=2018;Veasey, Marc;2018
N00034349;https://www.opensecrets.org/members-of-congress/summary?cid=N00034349&cycle=2018;Vela, Filemon;2018
N00001102;https://www.opensecrets.org/members-of-congress/summary?cid=N00001102&cycle=2018;Velazquez, Nydia M;2018
N00003813;https://www.opensecrets.org/members-of-congress/summary?cid=N00003813&cycle=2018;Visclosky, Pete;2018
N00033106;https://www.opensecrets.org/members-of-congress/summary?cid=N00033106&cycle=2018;Wagner, Ann L;2018
N00026368;https://www.opensecrets.org/members-of-congress/summary?cid=N00026368&cycle=2018;Walberg, Tim;2018
N00007690;https://www.opensecrets.org/members-of-congress/summary?cid=N00007690&cycle=2018;Walden, Greg;2018
N00035311;https://www.opensecrets.org/members-of-congress/summary?cid=N00035311&cycle=2018;Walker, Mark;2018
N00031226;https://www.opensecrets.org/members-of-congress/summary?cid=N00031226&cycle=2018;Walorski, Jackie;2018
