congID;details;id;name;year
105;Florida Republican, District 4;N00002718;Fowler, Tillie;1998
105;Pennsylvania Republican, District 13;N00001541;Fox, Jon D;1998
105;Massachusetts Democrat, District 4;N00000275;Frank, Barney;1998
105;New Jersey Republican, District 7;N00000810;Franks, Bob;1998
105;New Jersey Republican, District 11;N00000684;Frelinghuysen, Rodney;1998
105;Tennessee Republican, Senate;N00003147;Frist, Bill;1998
105;Texas Democrat, District 24;N00005677;Frost, Martin;1998
105;Oregon Democrat, District 1;N00007710;Furse, Elizabeth;1998
105;California Republican, District 23;N00007231;Gallegly, Elton;1998
105;Iowa Republican, District 4;N00004221;Ganske, Greg;1998
105;Connecticut Democrat, District 2;N00000585;Gejdenson, Sam;1998
105;Pennsylvania Republican, District 17;N00001447;Gekas, George W;1998
105;Missouri Democrat, District 3;N00005037;Gephardt, Richard A;1998
105;Nevada Republican, District 2;N00006652;Gibbons, Jim;1998
105;Maryland Republican, District 1;N00002012;Gilchrest, Wayne T;1998
105;Ohio Republican, District 5;N00003660;Gillmor, Paul E;1998
105;New York Republican, District 20;N00001049;Gilman, Benjamin A;1998
105;Ohio Democrat, Senate;N00001871;Glenn, John;1998
105;Texas Democrat, District 20;N00005961;Gonzalez, Henry B;1998
105;Virginia Democrat, District 5;N00002167;Goode, Virgil;1998
105;Virginia Republican, District 6;N00009154;Goodlatte, Bob;1998
105;Pennsylvania Republican, District 19;N00001451;Goodling, Bill;1998
105;Tennessee Democrat, District 6;N00003126;Gordon, Bart;1998
105;Washington Republican, Senate;N00007879;Gorton, Slade;1998
105;Florida Republican, District 14;N00002960;Goss, Porter;1998
105;Florida Democrat, Senate;N00002742;Graham, Bob;1998
105;South Carolina Republican, District 3;N00009975;Graham, Lindsey;1998
105;Texas Republican, Senate;N00005709;Gramm, Phil;1998
105;Minnesota Republican, Senate;N00004468;Grams, Rod;1998
105;Texas Republican, District 12;N00008799;Granger, Kay;1998
105;Iowa Republican, Senate;N00001758;Grassley, Chuck;1998
105;Texas Democrat, District 29;N00005870;Green, Gene;1998
105;Pennsylvania Republican, District 8;N00001519;Greenwood, James C;1998
105;New Hampshire Republican, Senate;N00000444;Gregg, Judd;1998
105;Illinois Democrat, District 4;N00004874;Gutierrez, Luis V;1998
105;Minnesota Republican, District 1;N00004527;Gutknecht, Gil;1998
105;Nebraska Republican, Senate;N00005301;Hagel, Chuck;1998
105;Texas Democrat, District 4;N00005645;Hall, Ralph;1998
105;Ohio Democrat, District 3;N00003716;Hall, Tony P;1998
105;Indiana Democrat, District 9;N00003887;Hamilton, Lee H;1998
105;Utah Republican, District 1;N00006312;Hansen, James V;1998
105;Iowa Democrat, Senate;N00004207;Harkin, Tom;1998
105;California Democrat, District 36;N00006750;Harman, Jane;1998
105;Illinois Republican, District 14;N00004781;Hastert, Dennis;1998
105;Florida Democrat, District 23;N00002884;Hastings, Alcee L;1998
105;Washington Republican, District 4;N00009157;Hastings, Doc;1998
105;Utah Republican, Senate;N00009869;Hatch, Orrin G;1998
105;Arizona Republican, District 6;N00006455;Hayworth, J D;1998
105;Colorado Republican, District 5;N00000048;Hefley, Joel;1998
105;North Carolina Democrat, District 8;N00002314;Hefner, W G (Bill);1998
105;North Carolina Republican, Senate;N00002287;Helms, Jesse;1998
105;California Republican, District 2;N00007584;Herger, Wally;1998
105;Montana Republican, District 1;N00004644;Hill, Rick;1998
105;Tennessee Republican, District 4;N00003166;Hilleary, Van;1998
105;Alabama Democrat, District 7;N00003008;Hilliard, Earl F;1998
105;New York Democrat, District 26;N00001222;Hinchey, Maurice;1998
105;Texas Democrat, District 15;N00006008;Hinojosa, Ruben;1998
105;Ohio Republican, District 7;N00003725;Hobson, Dave;1998
105;Michigan Republican, District 2;N00004155;Hoekstra, Peter;1998
105;Pennsylvania Democrat, District 6;N00001469;Holden, Tim;1998
105;South Carolina Democrat, Senate;N00002423;Hollings, Fritz;1998
105;Oregon Democrat, District 5;N00007700;Hooley, Darlene;1998
105;California Republican, District 38;N00006821;Horn, Steve;1998
105;Indiana Republican, District 8;N00003897;Hostettler, John;1998
105;New York Republican, District 31;N00001329;Houghton, Amo;1998
105;Maryland Democrat, District 5;N00001821;Hoyer, Steny H;1998
105;Missouri Republican, District 9;N00008032;Hulshof, Kenny;1998
105;California Republican, District 52;N00006983;Hunter, Duncan;1998
105;Arkansas Republican, District 3;N00008190;Hutchinson, Asa;1998
105;Arkansas Republican, Senate;N00005499;Hutchinson, Tim;1998
105;Texas Republican, Senate;N00005675;Hutchison, Kay Bailey;1998
105;Illinois Republican, District 6;N00004702;Hyde, Henry J;1998
105;South Carolina Republican, District 4;N00002460;Inglis, Bob;1998
105;Oklahoma Republican, Senate;N00005582;Inhofe, James M;1998
105;Hawaii Democrat, Senate;N00001762;Inouye, Daniel K;1998
105;Oklahoma Republican, District 5;N00005551;Istook, Ernest J;1998
105;Texas Democrat, District 18;N00005818;Jackson Lee, Sheila;1998
105;Illinois Democrat, District 2;N00012457;Jackson, Jesse Jr;1998
105;Louisiana Democrat, District 2;N00005353;Jefferson, William J;1998
105;Vermont Republican, Senate;N00000534;Jeffords, James M;1998
105;Tennessee Republican, District 1;N00003202;Jenkins, Bill;1998
105;Louisiana Democrat, District 7;N00008038;John, Chris;1998
105;Texas Democrat, District 30;N00008122;Johnson, Eddie Bernice;1998
105;Wisconsin Democrat, District 8;N00004393;Johnson, Jay;1998
105;Connecticut Republican, District 6;N00000561;Johnson, Nancy L;1998
105;Texas Republican, District 3;N00008028;Johnson, Sam;1998
105;South Dakota Democrat, Senate;N00010084;Johnson, Tim;1998
105;North Carolina Republican, District 3;N00002299;Jones, Walter B Jr;1998
105;Pennsylvania Democrat, District 11;N00001509;Kanjorski, Paul E;1998
105;Ohio Democrat, District 9;N00003522;Kaptur, Marcy;1998
105;Ohio Republican, District 12;N00009778;Kasich, John;1998
105;New York Republican, District 19;N00001020;Kelly, Sue;1998
105;Idaho Republican, Senate;N00006283;Kempthorne, Dirk;1998
105;Massachusetts Democrat, Senate;N00000308;Kennedy, Edward M;1998
105;Massachusetts Democrat, District 8;N00000259;Kennedy, Joseph P II;1998
105;Rhode Island Democrat, District 1;N00000360;Kennedy, Patrick J;1998
105;Connecticut Democrat, District 1;N00000569;Kennelly, Barbara B;1998
105;Nebraska Democrat, Senate;N00005303;Kerrey, Bob;1998
105;Massachusetts Democrat, Senate;N00000245;Kerry, John;1998
105;Michigan Democrat, District 9;N00004070;Kildee, Dale E;1998
105;Michigan Democrat, District 15;N00004005;Kilpatrick, Carolyn Cheeks;1998
105;California Republican, District 41;N00006953;Kim, Jay C;1998
105;Wisconsin Democrat, District 3;N00004403;Kind, Ron;1998
105;New York Republican, District 3;N00001193;King, Pete;1998
105;Georgia Republican, District 1;N00002656;Kingston, Jack;1998
105;Wisconsin Democrat, District 4;N00004330;Kleczka, Jerry;1998
105;Pennsylvania Democrat, District 4;N00001399;Klink, Ron;1998
105;Wisconsin Republican, District 2;N00004374;Klug, Scott L;1998
105;Michigan Republican, District 11;N00004045;Knollenberg, Joe;1998
105;Wisconsin Democrat, Senate;N00004309;Kohl, Herb;1998
105;Arizona Republican, District 5;N00006486;Kolbe, Jim;1998
105;Ohio Democrat, District 10;N00003572;Kucinich, Dennis;1998
105;Arizona Republican, Senate;N00006406;Kyl, Jon;1998
105;New York Democrat, District 29;N00001305;LaFalce, John J;1998
105;Illinois Republican, District 18;N00004933;LaHood, Ray;1998
105;Texas Democrat, District 9;N00005928;Lampson, Nick;1998
105;Louisiana Democrat, Senate;N00005395;Landrieu, Mary L;1998
105;California Democrat, District 12;N00007382;Lantos, Tom;1998
105;Oklahoma Republican, District 1;N00005597;Largent, Steve;1998
105;Iowa Republican, District 5;N00004227;Latham, Tom;1998
105;Ohio Republican, District 19;N00003545;LaTourette, Steve;1998
105;New Jersey Democrat, Senate;N00000659;Lautenberg, Frank;1998
105;New York Republican, District 2;N00001176;Lazio, Rick A;1998
105;Iowa Republican, District 1;N00004280;Leach, Jim;1998
105;Vermont Democrat, Senate;N00009918;Leahy, Patrick;1998
105;California Democrat, District 9;N00008046;Lee, Barbara;1998
105;Michigan Democrat, Senate;N00001691;Levin, Carl;1998
105;Michigan Democrat, District 12;N00003950;Levin, Sander;1998
105;California Republican, District 40;N00007087;Lewis, Jerry;1998
105;Georgia Democrat, District 5;N00002577;Lewis, John;1998
105;Kentucky Republican, District 2;N00003476;Lewis, Ron;1998
105;Connecticut Democrat, Senate;N00000616;Lieberman, Joe;1998
105;Georgia Republican, District 11;N00002599;Linder, John;1998
105;Illinois Democrat, District 3;N00004856;Lipinski, Bill;1998
105;Louisiana Republican, District 1;N00001797;Livingston, Robert L;1998
105;New Jersey Republican, District 2;N00000851;LoBiondo, Frank;1998
105;California Democrat, District 16;N00007479;Lofgren, Zoe;1998
105;Mississippi Republican, Senate;N00003329;Lott, Trent;1998
105;New York Democrat, District 18;N00001024;Lowey, Nita M;1998
105;Oklahoma Republican, District 6;N00005559;Lucas, Frank D;1998
105;Indiana Republican, Senate;N00001764;Lugar, Richard G;1998
105;Minnesota Democrat, District 6;N00004440;Luther, Bill;1998
105;Florida Republican, Senate;N00001800;Mack, Connie;1998
105;New York Democrat, District 14;N00000078;Maloney, Carolyn B;1998
105;Connecticut Democrat, District 5;N00000637;Maloney, Jim;1998
105;New York Democrat, District 7;N00001068;Manton, Thomas J;1998
105;Illinois Republican, District 16;N00004905;Manzullo, Don;1998
105;Massachusetts Democrat, District 7;N00000270;Markey, Ed;1998
105;California Democrat, District 31;N00006949;Martinez, Matthew G;1998
105;Pennsylvania Democrat, District 20;N00001339;Mascara, Frank;1998
105;California Democrat, District 5;N00007571;Matsui, Robert T;1998
105;Arizona Republican, Senate;N00006424;McCain, John;1998
105;New York Democrat, District 4;N00001148;McCarthy, Carolyn;1998
105;Missouri Democrat, District 5;N00005119;McCarthy, Karen;1998
105;Florida Republican, District 8;N00002791;McCollum, Bill;1998
105;Kentucky Republican, Senate;N00003389;McConnell, Mitch;1998
105;Louisiana Republican, District 4;N00005414;McCrery, Jim;1998
105;Pennsylvania Republican, District 10;N00001498;McDade, Joseph M;1998
105;Washington Democrat, District 7;N00009829;McDermott, Jim;1998
105;Massachusetts Democrat, District 3;N00000179;McGovern, James P;1998
105;Pennsylvania Democrat, District 15;N00001475;McHale, Paul;1998
105;New York Republican, District 24;N00001276;McHugh, John M;1998
105;Colorado Republican, District 3;N00006213;McInnis, Scott;1998
105;Indiana Republican, District 2;N00003878;McIntosh, David M;1998
105;North Carolina Democrat, District 7;N00002356;McIntyre, Mike;1998
105;California Republican, District 25;N00006882;McKeon, Buck;1998
105;Georgia Democrat, District 4;N00002511;McKinney, Cynthia;1998
105;New York Democrat, District 21;N00001214;McNulty, Michael R;1998
105;Massachusetts Democrat, District 5;N00000205;Meehan, Marty;1998
105;Florida Democrat, District 17;N00002856;Meek, Carrie;1998
105;New York Democrat, District 6;N00001171;Meeks, Gregory W;1998
105;New Jersey Democrat, District 13;N00000699;Menendez, Robert;1998
105;Washington Republican, District 2;N00007895;Metcalf, Jack;1998
105;Florida Republican, District 7;N00002793;Mica, John L;1998
105;Maryland Democrat, Senate;N00001945;Mikulski, Barbara A;1998
105;California Democrat, District 37;N00006811;Millender-McDonald, Juanita;1998
105;Florida Republican, District 13;N00002963;Miller, Dan;1998
105;California Democrat, District 7;N00007390;Miller, George;1998
105;Minnesota Democrat, District 2;N00004547;Minge, David;1998
105;Hawaii Democrat, District 2;N00004229;Mink, Patsy T;1998
105;Massachusetts Democrat, District 9;N00000256;Moakley, Joe;1998
105;West Virginia Democrat, District 1;N00002214;Mollohan, Alan B;1998
105;Kansas Republican, District 1;N00005282;Moran, Jerry;1998
105;Virginia Democrat, District 8;N00002083;Moran, Jim;1998
105;Maryland Republican, District 8;N00001805;Morella, Connie;1998
105;New York Democrat, Senate;N00000968;Moynihan, Daniel Patrick;1998
105;Alaska Republican, Senate;N00008006;Murkowski, Frank H;1998
105;Washington Democrat, Senate;N00007876;Murray, Patty;1998
105;Pennsylvania Democrat, District 12;N00001408;Murtha, John P;1998
105;North Carolina Republican, District 9;N00002327;Myrick, Sue;1998
105;New York Democrat, District 8;N00000939;Nadler, Jerrold;1998
105;Massachusetts Democrat, District 2;N00000153;Neal, Richard E;1998
105;Washington Republican, District 5;N00008166;Nethercutt, George R Jr;1998
105;Wisconsin Republican, District 1;N00004356;Neumann, Mark W;1998
105;Ohio Republican, District 18;N00003532;Ney, Bob;1998
105;Oklahoma Republican, Senate;N00005617;Nickles, Don;1998
105;Kentucky Republican, District 3;N00003392;Northup, Anne M;1998
105;District of Columbia Democrat, At Large;N00001692;Norton, Eleanor Holmes;1998
105;Georgia Republican, District 10;N00002630;Norwood, Charles W;1998
105;Iowa Republican, District 2;N00004255;Nussle, Jim;1998
105;Minnesota Democrat, District 8;N00001806;Oberstar, James L;1998
105;Wisconsin Democrat, District 7;N00004394;Obey, David R;1998
105;Massachusetts Democrat, District 1;N00000143;Olver, John W;1998
105;Texas Democrat, District 27;N00005998;Ortiz, Solomon P;1998
105;New York Democrat, District 11;N00001074;Owens, Major R;1998
105;Ohio Republican, District 4;N00003736;Oxley, Michael G;1998
105;California Republican, District 48;N00007009;Packard, Ron;1998
105;New Jersey Democrat, District 6;N00000781;Pallone, Frank Jr;1998
105;New Jersey Republican, District 12;N00000664;Pappas, Mike;1998
105;Mississippi Republican, District 4;N00003362;Parker, Mike;1998
105;New Jersey Democrat, District 8;N00000751;Pascrell, Bill Jr;1998
105;Arizona Democrat, District 2;N00006397;Pastor, Ed;1998
105;Texas Republican, District 14;N00005906;Paul, Ron;1998
105;New York Republican, District 27;N00001307;Paxon, Bill;1998
105;New Jersey Democrat, District 10;N00000716;Payne, Donald M;1998
105;Indiana Republican, District 7;N00003910;Pease, Ed;1998
105;California Democrat, District 8;N00007360;Pelosi, Nancy;1998
105;Minnesota Democrat, District 7;N00004558;Peterson, Collin;1998
105;Pennsylvania Republican, District 5;N00001422;Peterson, John E;1998
105;Wisconsin Republican, District 6;N00004426;Petri, Tom;1998
105;Mississippi Republican, District 3;N00003341;Pickering, Charles (Chip) Jr;1998
105;Virginia Democrat, District 2;N00002140;Pickett, Owen B;1998
105;Pennsylvania Republican, District 16;N00001633;Pitts, Joe;1998
105;California Republican, District 11;N00007516;Pombo, Richard W;1998
105;North Dakota Democrat, District 1;N00008113;Pomeroy, Earl;1998
105;Illinois Republican, District 10;N00004700;Porter, John Edward;1998
105;Ohio Republican, District 2;N00003682;Portman, Rob;1998
105;Illinois Democrat, District 19;N00004997;Poshard, Glenn;1998
105;North Carolina Democrat, District 4;N00002260;Price, David;1998
105;Ohio Republican, District 15;N00003504;Pryce, Deborah;1998
105;New York Republican, District 30;N00001290;Quinn, Jack;1998
105;California Republican, District 19;N00007507;Radanovich, George;1998
105;West Virginia Democrat, District 3;N00002198;Rahall, Nick;1998
105;Minnesota Republican, District 3;N00004484;Ramstad, Jim;1998
105;New York Democrat, District 15;N00000964;Rangel, Charles B;1998
105;New Mexico Republican, District 3;N00006571;Redmond, Bill;1998
105;Rhode Island Democrat, Senate;N00000362;Reed, Jack;1998
105;Ohio Republican, District 16;N00003651;Regula, Ralph;1998
105;Nevada Democrat, Senate;N00009922;Reid, Harry;1998
105;Texas Democrat, District 16;N00006067;Reyes, Silvestre;1998
105;California Republican, District 1;N00007425;Riggs, Frank;1998
105;Alabama Republican, District 3;N00003071;Riley, Bob;1998
105;Michigan Democrat, District 13;N00003962;Rivers, Lynn N;1998
105;Virginia Democrat, Senate;N00002057;Robb, Charles S;1998
105;Kansas Republican, Senate;N00005285;Roberts, Pat;1998
105;West Virginia Democrat, Senate;N00001685;Rockefeller, Jay;1998
105;Texas Democrat, District 28;N00009828;Rodriguez, Ciro D;1998
105;Indiana Democrat, District 3;N00003828;Roemer, Tim;1998
105;California Republican, District 27;N00006832;Rogan, James E;1998
105;Kentucky Republican, District 5;N00003473;Rogers, Hal;1998
105;California Republican, District 45;N00007151;Rohrabacher, Dana;1998
105;Puerto Rico Third Party, At Large;N00000140;Romero-Barcelo, Carlos;1998
105;Florida Republican, District 18;N00002858;Ros-Lehtinen, Ileana;1998
105;Delaware Republican, Senate;N00001664;Roth, William V Jr;1998
105;New Jersey Democrat, District 9;N00008619;Rothman, Steven R;1998
105;New Jersey Republican, District 5;N00000740;Roukema, Marge;1998
105;California Democrat, District 33;N00006671;Roybal-Allard, Lucille;1998
105;California Republican, District 39;N00008264;Royce, Ed;1998
105;Illinois Democrat, District 1;N00004887;Rush, Bobby L;1998
105;Kansas Republican, District 2;N00005218;Ryun, Jim;1998
105;Minnesota Democrat, District 5;N00004489;Sabo, Martin Olav;1998
105;Arizona Republican, District 1;N00006446;Salmon, Matt;1998
105;California Democrat, District 46;N00008274;Sanchez, Loretta;1998
105;Vermont Independent, District 1;N00000528;Sanders, Bernie;1998
105;Texas Democrat, District 1;N00005724;Sandlin, Max;1998
