congID;details;id;name;year
116;California Democrat, District 48;N00040666;Harley Rouda;2020
116;Texas Republican, District 21;N00042268;Chip Roy;2020
116;Pennsylvania Democrat, District 5;N00042706;Mary Gay Scanlon;2020
116;Washington Democrat, District 8;N00041606;Kim Schrier;2020
116;Florida Republican, Senate;N00043290;Rick Scott;2020
116;Florida Democrat, District 27;N00042811;Donna Shalala;2020
116;New Jersey Democrat, District 11;N00041154;Mikie Sherrill;2020
116;Michigan Democrat, District 8;N00041357;Elissa Slotkin;2020
116;New Mexico Democrat, District 2;N00042467;Xochitl Torres Small;2020
116;Virginia Democrat, District 7;N00041418;Abigail Spanberger;2020
116;Florida Republican, District 15;N00043319;Ross Spano;2020
116;Arizona Democrat, District 9;N00041750;Greg Stanton;2020
116;Minnesota Republican, District 8;N00041511;Pete Stauber;2020
116;Wisconsin Republican, District 1;N00043379;Bryan Steil;2020
116;Florida Republican, District 17;N00042808;Greg Steube;2020
116;Michigan Democrat, District 11;N00040915;Haley Stevens;2020
116;Texas Republican, District 3;N00027709;Van Taylor;2020
116;South Carolina Republican, District 4;N00042715;William Timmons;2020
116;Michigan Democrat, District 13;N00042649;Rashida Tlaib;2020
116;Massachusetts Democrat, District 3;N00041808;Lori Trahan;2020
116;Maryland Democrat, District 6;N00039122;David Trone;2020
116;Illinois Democrat, District 14;N00041569;Lauren A Underwood;2020
116;New Jersey Democrat, District 2;N00042164;Jeff Van Drew;2020
116;Florida Republican, District 6;N00042403;Michael Waltz;2020
116;Kansas Republican, District 2;N00042126;Steve Watkins;2020
116;Virginia Democrat, District 10;N00041002;Jennifer Wexton;2020
116;Pennsylvania Democrat, District 7;N00041997;Susan Wild;2020
116;Texas Republican, District 6;N00042240;Ron Wright;2020
