congID;details;id;name;year
107;Illinois Republican, District 13;N00004762;Biggert, Judy;2002
107;Florida Republican, District 9;N00002982;Bilirakis, Michael;2002
107;New Mexico Democrat, Senate;N00006518;Bingaman, Jeff;2002
107;Georgia Democrat, District 2;N00002674;Bishop, Sanford;2002
107;Illinois Democrat, District 5;N00004816;Blagojevich, Rod;2002
107;Oregon Democrat, District 3;N00007727;Blumenauer, Earl;2002
107;Missouri Republican, District 7;N00005195;Blunt, Roy;2002
107;New York Republican, District 23;N00001267;Boehlert, Sherwood;2002
107;Ohio Republican, District 8;N00003675;Boehner, John;2002
107;Missouri Republican, Senate;N00005178;"Bond, Christopher ""Kit""";2002
107;Texas Republican, District 23;N00005985;Bonilla, Henry;2002
107;Michigan Democrat, District 10;N00003939;Bonior, David E;2002
107;California Republican, District 44;N00007068;Bono Mack, Mary;2002
107;Arkansas Republican, District 3;N00013873;Boozman, John;2002
107;Pennsylvania Democrat, District 3;N00001572;Borski, Bob;2002
107;Iowa Democrat, District 3;N00004208;Boswell, Leonard;2002
107;Virginia Democrat, District 9;N00002171;Boucher, Rick;2002
107;California Democrat, Senate;N00006692;Boxer, Barbara;2002
107;Florida Democrat, District 2;N00002743;Boyd, Allen;2002
107;Texas Republican, District 8;N00005883;Brady, Kevin;2002
107;Pennsylvania Democrat, District 1;N00001619;Brady, Robert A;2002
107;Louisiana Democrat, Senate;N00005385;Breaux, John;2002
107;Florida Democrat, District 3;N00002713;Brown, Corrine;2002
107;South Carolina Republican, District 1;N00002428;Brown, Henry;2002
107;Ohio Democrat, District 13;N00003535;Brown, Sherrod;2002
107;Kansas Republican, Senate;N00005244;Brownback, Sam;2002
107;Tennessee Republican, District 7;N00003258;Bryant, Ed;2002
107;Kentucky Republican, Senate;N00003437;Bunning, Jim;2002
107;Montana Republican, Senate;N00004638;Burns, Conrad;2002
107;North Carolina Republican, District 5;N00002221;Burr, Richard;2002
107;Indiana Republican, District 6;N00000010;Burton, Dan;2002
107;Indiana Republican, District 5;N00003924;Buyer, Steve;2002
107;West Virginia Democrat, Senate;N00002200;Byrd, Robert C;2002
107;Alabama Republican, District 1;N00003091;Callahan, Sonny;2002
107;California Republican, District 43;N00007099;Calvert, Ken;2002
107;Michigan Republican, District 4;N00008086;Camp, Dave;2002
107;Colorado Republican, Senate;N00006202;Campbell, Ben Nighthorse;2002
107;Utah Republican, District 3;N00006349;Cannon, Chris;2002
107;Virginia Republican, District 7;N00013131;Cantor, Eric;2002
107;Washington Democrat, Senate;N00007836;Cantwell, Maria;2002
107;West Virginia Republican, District 2;N00009771;Capito, Shelley Moore;2002
107;California Democrat, District 22;N00007232;Capps, Lois;2002
107;Massachusetts Democrat, District 8;N00000267;Capuano, Michael E;2002
107;Maryland Democrat, District 3;N00001955;Cardin, Ben;2002
107;Missouri Democrat, Senate;N00013739;Carnahan, Jean;2002
107;Delaware Democrat, Senate;N00012508;Carper, Tom;2002
107;Oklahoma Democrat, District 2;N00009704;Carson, Brad R;2002
107;Indiana Democrat, District 10;N00003758;Carson, Julia;2002
107;Delaware Republican, District 1;N00009775;Castle, Michael N;2002
107;Ohio Republican, District 1;N00003689;Chabot, Steve;2002
107;Rhode Island Republican, Senate;N00009954;Chafee, Lincoln;2002
107;Georgia Republican, District 8;N00002685;Chambliss, Saxby;2002
107;Virgin Islands Democrat, At Large;N00000133;Christian-Christensen, Donna;2002
107;Missouri Democrat, District 1;N00012460;Clay, William L Jr;2002
107;North Carolina Democrat, District 1;N00002302;Clayton, Eva M;2002
107;Georgia Democrat, Senate;N00001751;Cleland, Max;2002
107;Tennessee Democrat, District 5;N00009779;Clement, Bob;2002
107;New York Democrat, Senate;N00000019;Clinton, Hillary;2002
107;South Carolina Democrat, District 6;N00002408;Clyburn, James E;2002
107;North Carolina Republican, District 6;N00002247;Coble, Howard;2002
107;Mississippi Republican, Senate;N00003328;Cochran, Thad;2002
107;Georgia Republican, District 3;N00002556;Collins, Mac;2002
107;Maine Republican, Senate;N00000491;Collins, Susan M;2002
107;Texas Republican, District 19;N00006055;Combest, Larry;2002
107;California Democrat, District 18;N00007502;Condit, Gary A;2002
107;North Dakota Democrat, Senate;N00004613;Conrad, Kent;2002
107;Michigan Democrat, District 14;N00004029;Conyers, John Jr;2002
107;Louisiana Republican, District 5;N00005422;Cooksey, John;2002
107;Texas Republican, Senate;N00024852;Cornyn, John;2002
107;New Jersey Democrat, Senate;N00009945;Corzine, Jon S;2002
107;Illinois Democrat, District 12;N00004956;Costello, Jerry F;2002
107;California Republican, District 47;N00007124;Cox, Christopher;2002
107;Pennsylvania Democrat, District 14;N00001371;Coyne, William J;2002
107;Idaho Republican, Senate;N00002091;Craig, Larry;2002
107;Alabama Democrat, District 5;N00003042;Cramer, Bud;2002
107;Illinois Republican, District 8;N00004698;Crane, Phil;2002
107;Idaho Republican, Senate;N00006267;Crapo, Mike;2002
107;Florida Republican, District 4;N00012739;Crenshaw, Ander ;2002
107;New York Democrat, District 7;N00001127;Crowley, Joseph;2002
107;Wyoming Republican, District 1;N00006242;Cubin, Barbara;2002
107;Texas Republican, District 7;N00009738;Culberson, John;2002
107;Maryland Democrat, District 7;N00001971;Cummings, Elijah E;2002
107;California Republican, District 51;N00007050;Cunningham, Randy (Duke);2002
107;South Dakota Democrat, Senate;N00004583;Daschle, Tom;2002
107;Illinois Democrat, District 7;N00004884;Davis, Danny K;2002
107;Florida Democrat, District 11;N00002926;Davis, Jim;2002
107;Virginia Republican, District 1;N00013078;Davis, Jo Ann;2002
107;California Democrat, District 49;N00009604;Davis, Susan A;2002
107;Virginia Republican, District 11;N00002045;Davis, Tom;2002
107;Minnesota Democrat, Senate;N00013291;Dayton, Mark;2002
107;Georgia Republican, District 9;N00002610;Deal, Nathan;2002
107;Oregon Democrat, District 4;N00007781;DeFazio, Peter;2002
107;Colorado Democrat, District 1;N00006134;DeGette, Diana;2002
107;Massachusetts Democrat, District 10;N00000280;Delahunt, Bill;2002
107;Connecticut Democrat, District 3;N00000615;DeLauro, Rosa L;2002
107;Texas Republican, District 22;N00005892;DeLay, Tom;2002
107;South Carolina Republican, District 4;N00002472;DeMint, Jim;2002
107;Florida Democrat, District 20;N00002839;Deutsch, Peter;2002
107;Ohio Republican, Senate;N00003709;DeWine, Mike;2002
107;Florida Republican, District 21;N00002872;Diaz-Balart, Lincoln;2002
107;Washington Democrat, District 6;N00007918;Dicks, Norm;2002
107;Michigan Democrat, District 16;N00001783;Dingell, John D;2002
107;Connecticut Democrat, Senate;N00000581;Dodd, Chris;2002
107;Texas Democrat, District 10;N00006023;Doggett, Lloyd;2002
107;New Mexico Republican, Senate;N00006515;Domenici, Pete V;2002
107;California Democrat, District 20;N00007251;Dooley, Cal;2002
107;California Republican, District 4;N00007556;Doolittle, John T;2002
107;North Dakota Democrat, Senate;N00004615;Dorgan, Byron L;2002
107;Pennsylvania Democrat, District 18;N00001373;Doyle, Mike;2002
107;California Republican, District 28;N00006932;Dreier, David;2002
107;Tennessee Republican, District 2;N00003209;Duncan, John J Jr;2002
107;Washington Republican, District 8;N00007823;Dunn, Jennifer;2002
107;Illinois Democrat, Senate;N00004981;Durbin, Dick;2002
107;Texas Democrat, District 11;N00005794;Edwards, Chet;2002
107;North Carolina Democrat, Senate;N00002283;Edwards, John;2002
107;Michigan Republican, District 3;N00004166;Ehlers, Vernon J;2002
107;Maryland Republican, District 2;N00001925;Ehrlich, Bob;2002
107;Missouri Republican, District 8;N00005090;Emerson, Jo Ann;2002
107;New York Democrat, District 17;N00001003;Engel, Eliot L;2002
107;Pennsylvania Republican, District 21;N00001427;English, Phil;2002
107;Nevada Republican, Senate;N00006619;Ensign, John;2002
107;Wyoming Republican, Senate;N00006249;Enzi, Mike;2002
107;California Democrat, District 14;N00007335;Eshoo, Anna;2002
107;North Carolina Democrat, District 2;N00002269;Etheridge, Bob;2002
107;Illinois Democrat, District 17;N00004912;Evans, Lane;2002
107;Alabama Republican, District 2;N00003083;Everett, Terry;2002
107;American Samoa Democrat, At Large;N00007632;Faleomavaega, Eni F H;2002
107;California Democrat, District 17;N00007312;Farr, Sam;2002
107;Pennsylvania Democrat, District 2;N00001746;Fattah, Chaka;2002
107;Wisconsin Democrat, Senate;N00000036;Feingold, Russ;2002
107;California Democrat, Senate;N00007364;Feinstein, Dianne;2002
107;New Jersey Republican, District 7;N00000766;Ferguson, Mike;2002
107;California Democrat, District 50;N00007033;Filner, Bob;2002
107;Illinois Republican, Senate;N00004690;Fitzgerald, Peter G;2002
107;Arizona Republican, District 1;N00009573;Flake, Jeff;2002
107;Kentucky Republican, District 6;N00003430;Fletcher, Ernie;2002
107;Florida Republican, District 16;N00002898;Foley, Mark;2002
107;Virginia Republican, District 4;N00013799;Forbes, Randy;2002
107;Tennessee Democrat, District 9;N00003218;Ford, Harold E Jr;2002
107;New York Republican, District 13;N00000983;Fossella, Vito;2002
107;Massachusetts Democrat, District 4;N00000275;Frank, Barney;2002
107;New Jersey Republican, District 11;N00000684;Frelinghuysen, Rodney;2002
107;Tennessee Republican, Senate;N00003147;Frist, Bill;2002
107;Texas Democrat, District 24;N00005677;Frost, Martin;2002
107;California Republican, District 23;N00007231;Gallegly, Elton;2002
107;Iowa Republican, District 4;N00004221;Ganske, Greg;2002
107;Pennsylvania Republican, District 17;N00001447;Gekas, George W;2002
107;Missouri Democrat, District 3;N00005037;Gephardt, Richard A;2002
107;Nevada Republican, District 2;N00006652;Gibbons, Jim;2002
107;Maryland Republican, District 1;N00002012;Gilchrest, Wayne T;2002
107;Ohio Republican, District 5;N00003660;Gillmor, Paul E;2002
107;New York Republican, District 20;N00001049;Gilman, Benjamin A;2002
107;Texas Democrat, District 20;N00005960;Gonzalez, Charlie A;2002
107;Virginia Republican, District 5;N00002167;Goode, Virgil;2002
107;Virginia Republican, District 6;N00009154;Goodlatte, Bob;2002
107;Tennessee Democrat, District 6;N00003126;Gordon, Bart;2002
107;Florida Republican, District 14;N00002960;Goss, Porter;2002
107;Florida Democrat, Senate;N00002742;Graham, Bob;2002
107;South Carolina Republican, District 3;N00009975;Graham, Lindsey;2002
107;Texas Republican, Senate;N00005709;Gramm, Phil;2002
107;Texas Republican, District 12;N00008799;Granger, Kay;2002
107;Iowa Republican, Senate;N00001758;Grassley, Chuck;2002
107;Missouri Republican, District 6;N00013323;Graves, Sam;2002
107;Texas Democrat, District 29;N00005870;Green, Gene;2002
107;Wisconsin Republican, District 8;N00004391;Green, Mark;2002
107;Pennsylvania Republican, District 8;N00001519;Greenwood, James C;2002
107;New Hampshire Republican, Senate;N00000444;Gregg, Judd;2002
107;New York Republican, District 1;N00012774;Grucci, Felix J Jr;2002
107;Illinois Democrat, District 4;N00004874;Gutierrez, Luis V;2002
107;Minnesota Republican, District 1;N00004527;Gutknecht, Gil;2002
107;Nebraska Republican, Senate;N00005301;Hagel, Chuck;2002
107;Texas Democrat, District 4;N00005645;Hall, Ralph;2002
107;Utah Republican, District 1;N00006312;Hansen, James V;2002
107;Iowa Democrat, Senate;N00004207;Harkin, Tom;2002
107;California Democrat, District 36;N00006750;Harman, Jane;2002
107;Pennsylvania Republican, District 4;N00009715;Hart, Melissa;2002
107;Illinois Republican, District 14;N00004781;Hastert, Dennis;2002
107;Florida Democrat, District 23;N00002884;Hastings, Alcee L;2002
107;Washington Republican, District 4;N00009157;Hastings, Doc;2002
107;Utah Republican, Senate;N00009869;Hatch, Orrin G;2002
107;North Carolina Republican, District 8;N00002315;Hayes, Robin;2002
107;Arizona Republican, District 6;N00006455;Hayworth, J D;2002
107;Colorado Republican, District 5;N00000048;Hefley, Joel;2002
107;North Carolina Republican, Senate;N00002287;Helms, Jesse;2002
107;California Republican, District 2;N00007584;Herger, Wally;2002
107;Indiana Democrat, District 9;N00003875;Hill, Baron;2002
107;Tennessee Republican, District 4;N00003166;Hilleary, Van;2002
107;Alabama Democrat, District 7;N00003008;Hilliard, Earl F;2002
107;New York Democrat, District 26;N00001222;Hinchey, Maurice;2002
107;Texas Democrat, District 15;N00006008;Hinojosa, Ruben;2002
107;Ohio Republican, District 7;N00003725;Hobson, Dave;2002
107;Pennsylvania Democrat, District 13;N00001529;Hoeffel, Joseph M;2002
107;Michigan Republican, District 2;N00004155;Hoekstra, Peter;2002
107;Pennsylvania Democrat, District 6;N00001469;Holden, Tim;2002
107;South Carolina Democrat, Senate;N00002423;Hollings, Fritz;2002
107;New Jersey Democrat, District 12;N00000860;Holt, Rush;2002
107;California Democrat, District 15;N00012611;Honda, Mike;2002
107;Oregon Democrat, District 5;N00007700;Hooley, Darlene;2002
107;California Republican, District 38;N00006821;Horn, Steve;2002
107;Indiana Republican, District 8;N00003897;Hostettler, John;2002
107;New York Republican, District 31;N00001329;Houghton, Amo;2002
107;Maryland Democrat, District 5;N00001821;Hoyer, Steny H;2002
107;Missouri Republican, District 9;N00008032;Hulshof, Kenny;2002
107;California Republican, District 52;N00006983;Hunter, Duncan;2002
107;Arkansas Republican, Senate;N00005499;Hutchinson, Tim;2002
107;Texas Republican, Senate;N00005675;Hutchison, Kay Bailey;2002
107;Illinois Republican, District 6;N00004702;Hyde, Henry J;2002
107;Oklahoma Republican, Senate;N00005582;Inhofe, James M;2002
107;Hawaii Democrat, Senate;N00001762;Inouye, Daniel K;2002
107;Washington Democrat, District 1;N00001725;Inslee, Jay;2002
107;Georgia Republican, District 6;N00002593;Isakson, Johnny;2002
107;New York Democrat, District 2;N00013345;Israel, Steve;2002
107;California Republican, District 48;N00007017;Issa, Darrell;2002
107;Oklahoma Republican, District 5;N00005551;Istook, Ernest J;2002
107;Texas Democrat, District 18;N00005818;Jackson Lee, Sheila;2002
107;Illinois Democrat, District 2;N00012457;Jackson, Jesse Jr;2002
107;Louisiana Democrat, District 2;N00005353;Jefferson, William J;2002
107;Vermont Independent, Senate;N00000534;Jeffords, James M;2002
107;Tennessee Republican, District 1;N00003202;Jenkins, Bill;2002
107;Louisiana Democrat, District 7;N00008038;John, Chris;2002
107;Texas Democrat, District 30;N00008122;Johnson, Eddie Bernice;2002
107;Connecticut Republican, District 6;N00000561;Johnson, Nancy L;2002
107;Texas Republican, District 3;N00008028;Johnson, Sam;2002
107;South Dakota Democrat, Senate;N00010084;Johnson, Tim;2002
107;Illinois Republican, District 15;N00012890;Johnson, Timothy;2002
107;Ohio Democrat, District 11;N00003561;Jones, Stephanie Tubbs;2002
107;North Carolina Republican, District 3;N00002299;Jones, Walter B Jr;2002
107;Pennsylvania Democrat, District 11;N00001509;Kanjorski, Paul E;2002
107;Ohio Democrat, District 9;N00003522;Kaptur, Marcy;2002
107;Florida Republican, District 8;N00009614;Keller, Ric;2002
107;New York Republican, District 19;N00001020;Kelly, Sue;2002
107;Massachusetts Democrat, Senate;N00000308;Kennedy, Edward M;2002
107;Minnesota Republican, District 2;N00009670;Kennedy, Mark;2002
107;Rhode Island Democrat, District 1;N00000360;Kennedy, Patrick J;2002
107;Indiana Republican, District 7;N00012747;Kerns, Brian;2002
107;Massachusetts Democrat, Senate;N00000245;Kerry, John;2002
107;Michigan Democrat, District 9;N00004070;Kildee, Dale E;2002
107;Michigan Democrat, District 15;N00004005;Kilpatrick, Carolyn Cheeks;2002
107;Wisconsin Democrat, District 3;N00004403;Kind, Ron;2002
107;New York Republican, District 3;N00001193;King, Pete;2002
107;Georgia Republican, District 1;N00002656;Kingston, Jack;2002
107;Illinois Republican, District 10;N00012539;Kirk, Mark;2002
107;Wisconsin Democrat, District 4;N00004330;Kleczka, Jerry;2002
107;Michigan Republican, District 11;N00004045;Knollenberg, Joe;2002
107;Wisconsin Democrat, Senate;N00004309;Kohl, Herb;2002
107;Arizona Republican, District 5;N00006486;Kolbe, Jim;2002
107;Ohio Democrat, District 10;N00003572;Kucinich, Dennis;2002
107;Arizona Republican, Senate;N00006406;Kyl, Jon;2002
107;New York Democrat, District 29;N00001305;LaFalce, John J;2002
107;Illinois Republican, District 18;N00004933;LaHood, Ray;2002
107;Texas Democrat, District 9;N00005928;Lampson, Nick;2002
107;Louisiana Democrat, Senate;N00005395;Landrieu, Mary L;2002
107;Rhode Island Democrat, District 2;N00009724;Langevin, Jim;2002
107;California Democrat, District 12;N00007382;Lantos, Tom;2002
107;Washington Democrat, District 2;N00009759;Larsen, Rick;2002
107;Connecticut Democrat, District 1;N00000575;Larson, John B;2002
107;Iowa Republican, District 5;N00004227;Latham, Tom;2002
107;Ohio Republican, District 19;N00003545;LaTourette, Steve;2002
107;Iowa Republican, District 1;N00004280;Leach, Jim;2002
107;Vermont Democrat, Senate;N00009918;Leahy, Patrick;2002
107;California Democrat, District 9;N00008046;Lee, Barbara;2002
107;Michigan Democrat, Senate;N00001691;Levin, Carl;2002
107;Michigan Democrat, District 12;N00003950;Levin, Sander;2002
107;California Republican, District 40;N00007087;Lewis, Jerry;2002
107;Georgia Democrat, District 5;N00002577;Lewis, John;2002
107;Kentucky Republican, District 2;N00003476;Lewis, Ron;2002
107;Connecticut Democrat, Senate;N00000616;Lieberman, Joe;2002
107;Arkansas Democrat, Senate;N00008092;Lincoln, Blanche;2002
107;Georgia Republican, District 11;N00002599;Linder, John;2002
107;Illinois Democrat, District 3;N00004856;Lipinski, Bill;2002
107;New Jersey Republican, District 2;N00000851;LoBiondo, Frank;2002
107;California Democrat, District 16;N00007479;Lofgren, Zoe;2002
107;Mississippi Republican, Senate;N00003329;Lott, Trent;2002
107;New York Democrat, District 18;N00001024;Lowey, Nita M;2002
107;Oklahoma Republican, District 6;N00005559;Lucas, Frank D;2002
107;Kentucky Democrat, District 4;N00003444;Lucas, Ken;2002
107;Indiana Republican, Senate;N00001764;Lugar, Richard G;2002
107;Minnesota Democrat, District 6;N00004440;Luther, Bill;2002
107;Massachusetts Democrat, District 9;N00013855;Lynch, Stephen F;2002
107;New York Democrat, District 14;N00000078;Maloney, Carolyn B;2002
107;Connecticut Democrat, District 5;N00000637;Maloney, Jim;2002
107;Illinois Republican, District 16;N00004905;Manzullo, Don;2002
107;Massachusetts Democrat, District 7;N00000270;Markey, Ed;2002
107;Pennsylvania Democrat, District 20;N00001339;Mascara, Frank;2002
107;Utah Democrat, District 2;N00009753;Matheson, Jim;2002
107;California Democrat, District 5;N00007571;Matsui, Robert T;2002
107;Arizona Republican, Senate;N00006424;McCain, John;2002
107;New York Democrat, District 4;N00001148;McCarthy, Carolyn;2002
107;Missouri Democrat, District 5;N00005119;McCarthy, Karen;2002
107;Minnesota Democrat, District 4;N00012942;McCollum, Betty;2002
107;Kentucky Republican, Senate;N00003389;McConnell, Mitch;2002
107;Louisiana Republican, District 4;N00005414;McCrery, Jim;2002
107;Washington Democrat, District 7;N00009829;McDermott, Jim;2002
107;Massachusetts Democrat, District 3;N00000179;McGovern, James P;2002
107;New York Republican, District 24;N00001276;McHugh, John M;2002
107;Colorado Republican, District 3;N00006213;McInnis, Scott;2002
107;North Carolina Democrat, District 7;N00002356;McIntyre, Mike;2002
107;California Republican, District 25;N00006882;McKeon, Buck;2002
107;Georgia Democrat, District 4;N00002511;McKinney, Cynthia;2002
107;New York Democrat, District 21;N00001214;McNulty, Michael R;2002
107;Massachusetts Democrat, District 5;N00000205;Meehan, Marty;2002
107;Florida Democrat, District 17;N00002856;Meek, Carrie;2002
107;New York Democrat, District 6;N00001171;Meeks, Gregory W;2002
107;New Jersey Democrat, District 13;N00000699;Menendez, Robert;2002
107;Florida Republican, District 7;N00002793;Mica, John L;2002
107;Maryland Democrat, Senate;N00001945;Mikulski, Barbara A;2002
107;California Democrat, District 37;N00006811;Millender-McDonald, Juanita;2002
107;Florida Republican, District 13;N00002963;Miller, Dan;2002
107;California Republican, District 41;N00006954;Miller, Gary;2002
107;California Democrat, District 7;N00007390;Miller, George;2002
107;Florida Republican, District 1;N00013846;Miller, Jeff;2002
107;Georgia Democrat, Senate;N00013436;Miller, Zell;2002
107;West Virginia Democrat, District 1;N00002214;Mollohan, Alan B;2002
107;Kansas Democrat, District 3;N00005233;Moore, Dennis;2002
107;Kansas Republican, District 1;N00005282;Moran, Jerry;2002
107;Virginia Democrat, District 8;N00002083;Moran, Jim;2002
107;Maryland Republican, District 8;N00001805;Morella, Connie;2002
107;Alaska Republican, Senate;N00008006;Murkowski, Frank H;2002
107;Washington Democrat, Senate;N00007876;Murray, Patty;2002
107;Pennsylvania Democrat, District 12;N00001408;Murtha, John P;2002
107;North Carolina Republican, District 9;N00002327;Myrick, Sue;2002
107;New York Democrat, District 8;N00000939;Nadler, Jerrold;2002
107;California Democrat, District 34;N00006789;Napolitano, Grace;2002
107;Massachusetts Democrat, District 2;N00000153;Neal, Richard E;2002
107;Nebraska Democrat, Senate;N00005329;Nelson, Ben;2002
107;Florida Democrat, Senate;N00009926;Nelson, Bill;2002
107;Washington Republican, District 5;N00008166;Nethercutt, George R Jr;2002
107;Ohio Republican, District 18;N00003532;Ney, Bob;2002
107;Oklahoma Republican, Senate;N00005617;Nickles, Don;2002
107;Kentucky Republican, District 3;N00003392;Northup, Anne M;2002
107;District of Columbia Democrat, At Large;N00001692;Norton, Eleanor Holmes;2002
107;Georgia Republican, District 10;N00002630;Norwood, Charles W;2002
107;Iowa Republican, District 2;N00004255;Nussle, Jim;2002
107;Minnesota Democrat, District 8;N00001806;Oberstar, James L;2002
107;Wisconsin Democrat, District 7;N00004394;Obey, David R;2002
107;Massachusetts Democrat, District 1;N00000143;Olver, John W;2002
107;Texas Democrat, District 27;N00005998;Ortiz, Solomon P;2002
107;Nebraska Republican, District 3;N00012970;Osborne, Tom;2002
107;California Republican, District 3;N00007581;Ose, Doug;2002
107;Idaho Republican, District 1;N00009637;Otter, C L (Butch);2002
107;New York Democrat, District 11;N00001074;Owens, Major R;2002
107;Ohio Republican, District 4;N00003736;Oxley, Michael G;2002
107;New Jersey Democrat, District 6;N00000781;Pallone, Frank Jr;2002
107;New Jersey Democrat, District 8;N00000751;Pascrell, Bill Jr;2002
107;Arizona Democrat, District 2;N00006397;Pastor, Ed;2002
107;Texas Republican, District 14;N00005906;Paul, Ron;2002
107;New Jersey Democrat, District 10;N00000716;Payne, Donald M;2002
107;California Democrat, District 8;N00007360;Pelosi, Nancy;2002
107;Indiana Republican, District 2;N00003765;Pence, Mike;2002
107;Minnesota Democrat, District 7;N00004558;Peterson, Collin;2002
107;Pennsylvania Republican, District 5;N00001422;Peterson, John E;2002
107;Wisconsin Republican, District 6;N00004426;Petri, Tom;2002
107;Illinois Democrat, District 19;N00004991;Phelps, David;2002
107;Mississippi Republican, District 3;N00003341;Pickering, Charles (Chip) Jr;2002
107;Pennsylvania Republican, District 16;N00001633;Pitts, Joe;2002
107;Pennsylvania Republican, District 19;N00009719;Platts, Todd;2002
107;California Republican, District 11;N00007516;Pombo, Richard W;2002
107;North Dakota Democrat, District 1;N00008113;Pomeroy, Earl;2002
107;Ohio Republican, District 2;N00003682;Portman, Rob;2002
107;North Carolina Democrat, District 4;N00002260;Price, David;2002
107;Ohio Republican, District 15;N00003504;Pryce, Deborah;2002
107;Florida Republican, District 12;N00009618;Putnam, Adam H;2002
107;New York Republican, District 30;N00001290;Quinn, Jack;2002
107;California Republican, District 19;N00007507;Radanovich, George;2002
107;West Virginia Democrat, District 3;N00002198;Rahall, Nick;2002
107;Minnesota Republican, District 3;N00004484;Ramstad, Jim;2002
107;New York Democrat, District 15;N00000964;Rangel, Charles B;2002
107;Rhode Island Democrat, Senate;N00000362;Reed, Jack;2002
107;Ohio Republican, District 16;N00003651;Regula, Ralph;2002
107;Montana Republican, District 1;N00004645;Rehberg, Denny;2002
107;Nevada Democrat, Senate;N00009922;Reid, Harry;2002
107;Texas Democrat, District 16;N00006067;Reyes, Silvestre;2002
107;New York Republican, District 27;N00001295;Reynolds, Tom;2002
107;Alabama Republican, District 3;N00003071;Riley, Bob;2002
107;Michigan Democrat, District 13;N00003962;Rivers, Lynn N;2002
107;Kansas Republican, Senate;N00005285;Roberts, Pat;2002
107;West Virginia Democrat, Senate;N00001685;Rockefeller, Jay;2002
107;Texas Democrat, District 28;N00009828;Rodriguez, Ciro D;2002
107;Indiana Democrat, District 3;N00003828;Roemer, Tim;2002
107;Kentucky Republican, District 5;N00003473;Rogers, Hal;2002
107;Michigan Republican, District 8;N00009668;Rogers, Mike;2002
107;California Republican, District 45;N00007151;Rohrabacher, Dana;2002
107;Florida Republican, District 18;N00002858;Ros-Lehtinen, Ileana;2002
107;Arkansas Democrat, District 4;N00009571;Ross, Mike;2002
107;New Jersey Democrat, District 9;N00008619;Rothman, Steven R;2002
107;New Jersey Republican, District 5;N00000740;Roukema, Marge;2002
107;California Democrat, District 33;N00006671;Roybal-Allard, Lucille;2002
107;California Republican, District 39;N00008264;Royce, Ed;2002
107;Illinois Democrat, District 1;N00004887;Rush, Bobby L;2002
107;Wisconsin Republican, District 1;N00004357;Ryan, Paul;2002
107;Kansas Republican, District 2;N00005218;Ryun, Jim;2002
107;Minnesota Democrat, District 5;N00004489;Sabo, Martin Olav;2002
107;California Democrat, District 46;N00008274;Sanchez, Loretta;2002
107;Vermont Independent, District 1;N00000528;Sanders, Bernie;2002
107;Texas Democrat, District 1;N00005724;Sandlin, Max;2002
107;Pennsylvania Republican, Senate;N00001380;Santorum, Rick;2002
107;Maryland Democrat, Senate;N00001979;Sarbanes, Paul S;2002
107;Ohio Democrat, District 14;N00009799;Sawyer, Tom;2002
107;New Jersey Republican, District 3;N00000834;Saxton, Jim;2002
107;Colorado Republican, District 4;N00006182;Schaffer, Bob;2002
107;Illinois Democrat, District 9;N00004724;Schakowsky, Jan;2002
