id;link;name;year
N00035531;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035531&year=2015;Evan Jenkins (R-WVa);2015
N00003813;https://www.opensecrets.org/personal-finances/net-worth?cid=N00003813&year=2015;Pete Visclosky (D-Ind);2015
N00009774;https://www.opensecrets.org/personal-finances/net-worth?cid=N00009774&year=2015;Xavier Becerra (D-Calif);2015
N00031938;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031938&year=2015;Justin Amash (R-Mich);2015
N00008799;https://www.opensecrets.org/personal-finances/net-worth?cid=N00008799&year=2015;Kay Granger (R-Texas);2015
N00004558;https://www.opensecrets.org/personal-finances/net-worth?cid=N00004558&year=2015;Collin Peterson (D-Minn);2015
N00005681;https://www.opensecrets.org/personal-finances/net-worth?cid=N00005681&year=2015;Pete Sessions (R-Texas);2015
N00009585;https://www.opensecrets.org/personal-finances/net-worth?cid=N00009585&year=2015;Adam Schiff (D-Calif);2015
N00004403;https://www.opensecrets.org/personal-finances/net-worth?cid=N00004403&year=2015;Ron Kind (D-Wis);2015
N00006397;https://www.opensecrets.org/personal-finances/net-worth?cid=N00006397&year=2015;Ed Pastor (D-Ariz);2015
N00012739;https://www.opensecrets.org/personal-finances/net-worth?cid=N00012739&year=2015;Ander Crenshaw (R-Fla);2015
N00002893;https://www.opensecrets.org/personal-finances/net-worth?cid=N00002893&year=2015;Lois J Frankel (D-Fla);2015
N00027493;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027493&year=2015;Michele Bachmann (R-Minn);2015
N00034254;https://www.opensecrets.org/personal-finances/net-worth?cid=N00034254&year=2015;Julia Brownley (D-Calif);2015
N00001619;https://www.opensecrets.org/personal-finances/net-worth?cid=N00001619&year=2015;Robert A Brady (D-Pa);2015
N00009659;https://www.opensecrets.org/personal-finances/net-worth?cid=N00009659&year=2015;David Vitter (R-La);2015
N00030801;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030801&year=2015;Frank Guinta (R-NH);2015
N00013846;https://www.opensecrets.org/personal-finances/net-worth?cid=N00013846&year=2015;Jeff Miller (R-Fla);2015
N00030650;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030650&year=2015;Frederica Wilson (D-Fla);2015
N00034277;https://www.opensecrets.org/personal-finances/net-worth?cid=N00034277&year=2015;Sean Patrick Maloney (D-NY);2015
N00005645;https://www.opensecrets.org/personal-finances/net-worth?cid=N00005645&year=2015;Ralph Hall (R-Texas);2015
N00035403;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035403&year=2015;Carlos Curbelo (R-Fla);2015
N00009157;https://www.opensecrets.org/personal-finances/net-worth?cid=N00009157&year=2015;Doc Hastings (R-Wash);2015
N00035544;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035544&year=2015;Ben Sasse (R-Neb);2015
N00009795;https://www.opensecrets.org/personal-finances/net-worth?cid=N00009795&year=2015;Candice S Miller (R-Mich);2015
N00001861;https://www.opensecrets.org/personal-finances/net-worth?cid=N00001861&year=2015;Henry Waxman (D-Calif);2015
N00035825;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035825&year=2015;Ted Lieu (D-Calif);2015
N00033177;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033177&year=2015;Tim Kaine (D-Va);2015
N00035691;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035691&year=2015;Gary Palmer (R-Ala);2015
N00005559;https://www.opensecrets.org/personal-finances/net-worth?cid=N00005559&year=2015;Frank D Lucas (R-Okla);2015
N00027035;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027035&year=2015;G K Butterfield (D-NC);2015
N00009753;https://www.opensecrets.org/personal-finances/net-worth?cid=N00009753&year=2015;Jim Matheson (D-Utah);2015
N00007999;https://www.opensecrets.org/personal-finances/net-worth?cid=N00007999&year=2015;Don Young (R-Alaska);2015
N00013323;https://www.opensecrets.org/personal-finances/net-worth?cid=N00013323&year=2015;Sam Graves (R-Mo);2015
N00004981;https://www.opensecrets.org/personal-finances/net-worth?cid=N00004981&year=2015;Dick Durbin (D-Ill);2015
N00030736;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030736&year=2015;John Carney (D-Del);2015
N00030980;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030980&year=2015;Kelly Ayotte (R-NH);2015
N00009699;https://www.opensecrets.org/personal-finances/net-worth?cid=N00009699&year=2015;Patrick J Tiberi (R-Ohio);2015
N00030836;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030836&year=2015;Rand Paul (R-Ky);2015
N00001633;https://www.opensecrets.org/personal-finances/net-worth?cid=N00001633&year=2015;Joe Pitts (R-Pa);2015
N00035628;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035628&year=2015;Cresent Hardy (R-Nev);2015
N00036023;https://www.opensecrets.org/personal-finances/net-worth?cid=N00036023&year=2015;Barbara Comstock (R-Va);2015
N00006267;https://www.opensecrets.org/personal-finances/net-worth?cid=N00006267&year=2015;Mike Crapo (R-Idaho);2015
N00000226;https://www.opensecrets.org/personal-finances/net-worth?cid=N00000226&year=2015;John F Tierney (D-Mass);2015
N00005282;https://www.opensecrets.org/personal-finances/net-worth?cid=N00005282&year=2015;Jerry Moran (R-Kan);2015
N00029260;https://www.opensecrets.org/personal-finances/net-worth?cid=N00029260&year=2015;Ann Kirkpatrick (D-Ariz);2015
N00027459;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027459&year=2015;Doris O Matsui (D-Calif);2015
N00029574;https://www.opensecrets.org/personal-finances/net-worth?cid=N00029574&year=2015;Steve Stivers (R-Ohio);2015
N00025413;https://www.opensecrets.org/personal-finances/net-worth?cid=N00025413&year=2015;Timothy H Bishop (D-NY);2015
N00030768;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030768&year=2015;Martha Roby (R-Ala);2015
N00000851;https://www.opensecrets.org/personal-finances/net-worth?cid=N00000851&year=2015;Frank A LoBiondo (R-NJ);2015
N00003280;https://www.opensecrets.org/personal-finances/net-worth?cid=N00003280&year=2015;Roger Wicker (R-Miss);2015
N00007876;https://www.opensecrets.org/personal-finances/net-worth?cid=N00007876&year=2015;Patty Murray (D-Wash);2015
N00001971;https://www.opensecrets.org/personal-finances/net-worth?cid=N00001971&year=2015;Elijah E Cummings (D-Md);2015
N00033981;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033981&year=2015;Ron Barber (D-Ariz);2015
N00035391;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035391&year=2015;Mimi Walters (R-Calif);2015
N00026314;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026314&year=2015;Cathy McMorris Rodgers (R-Wash);2015
N00032019;https://www.opensecrets.org/personal-finances/net-worth?cid=N00032019&year=2015;David Cicilline (D-RI);2015
N00030968;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030968&year=2015;Reid Ribble (R-Wis);2015
N00033486;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033486&year=2015;Rick Perry (R);2015
N00034068;https://www.opensecrets.org/personal-finances/net-worth?cid=N00034068&year=2015;Brenda Lawrence (D-Mich);2015
N00027500;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027500&year=2015;Amy Klobuchar (D-Minn);2015
N00031958;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031958&year=2015;Steven Palazzo (R-Miss);2015
N00030752;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030752&year=2015;Jeff Duncan (R-SC);2015
N00030771;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030771&year=2015;Paul Gosar (R-Ariz);2015
N00035380;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035380&year=2015;Bradley Byrne (R-Ala);2015
N00013855;https://www.opensecrets.org/personal-finances/net-worth?cid=N00013855&year=2015;Stephen F Lynch (D-Mass);2015
N00007335;https://www.opensecrets.org/personal-finances/net-worth?cid=N00007335&year=2015;Anna Eshoo (D-Calif);2015
N00035616;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035616&year=2015;Ryan K Zinke (R-Mont);2015
N00034224;https://www.opensecrets.org/personal-finances/net-worth?cid=N00034224&year=2015;Paul Cook (R-Calif);2015
N00003689;https://www.opensecrets.org/personal-finances/net-worth?cid=N00003689&year=2015;Steve Chabot (R-Ohio);2015
N00007781;https://www.opensecrets.org/personal-finances/net-worth?cid=N00007781&year=2015;Peter DeFazio (D-Ore);2015
N00006249;https://www.opensecrets.org/personal-finances/net-worth?cid=N00006249&year=2015;Mike Enzi (R-Wyo);2015
N00007632;https://www.opensecrets.org/personal-finances/net-worth?cid=N00007632&year=2015;Eni F H Faleomavaega (D-AS);2015
N00036449;https://www.opensecrets.org/personal-finances/net-worth?cid=N00036449&year=2015;Mike Bishop (R-Mich);2015
N00012611;https://www.opensecrets.org/personal-finances/net-worth?cid=N00012611&year=2015;Mike Honda (D-Calif);2015
N00029168;https://www.opensecrets.org/personal-finances/net-worth?cid=N00029168&year=2015;Pedro Pierluisi (D-PR);2015
N00001093;https://www.opensecrets.org/personal-finances/net-worth?cid=N00001093&year=2015;Charles E Schumer (D-NY);2015
N00033640;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033640&year=2015;Hakeem Jeffries (D-NY);2015
N00030829;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030829&year=2015;Kenneth R Buck (R-Colo);2015
N00036409;https://www.opensecrets.org/personal-finances/net-worth?cid=N00036409&year=2015;Glenn S Grothman (R-Wis);2015
N00005870;https://www.opensecrets.org/personal-finances/net-worth?cid=N00005870&year=2015;Gene Green (D-Texas);2015
N00031317;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031317&year=2015;Ted Deutch (D-Fla);2015
N00025482;https://www.opensecrets.org/personal-finances/net-worth?cid=N00025482&year=2015;Dutch Ruppersberger (D-Md);2015
N00030673;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030673&year=2015;Bill Huizenga (R-Mich);2015
N00024852;https://www.opensecrets.org/personal-finances/net-worth?cid=N00024852&year=2015;John Cornyn (R-Texas);2015
N00024978;https://www.opensecrets.org/personal-finances/net-worth?cid=N00024978&year=2015;Henry Cuellar (D-Texas);2015
N00030891;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030891&year=2015;Marlin Stutzman (R-Ind);2015
N00029077;https://www.opensecrets.org/personal-finances/net-worth?cid=N00029077&year=2015;Lynn Jenkins (R-Kan);2015
N00036928;https://www.opensecrets.org/personal-finances/net-worth?cid=N00036928&year=2015;Dan Donovan (R-NY);2015
N00035535;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035535&year=2015;Mark Takai (D-Hawaii);2015
N00030670;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030670&year=2015;Todd Young (R-Ind);2015
N00021207;https://www.opensecrets.org/personal-finances/net-worth?cid=N00021207&year=2015;Rick Nolan (D-Minn);2015
N00031741;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031741&year=2015;Todd Rokita (R-Ind);2015
N00032441;https://www.opensecrets.org/personal-finances/net-worth?cid=N00032441&year=2015;Richard Nugent (R-Fla);2015
N00007390;https://www.opensecrets.org/personal-finances/net-worth?cid=N00007390&year=2015;George Miller (D-Calif);2015
N00024753;https://www.opensecrets.org/personal-finances/net-worth?cid=N00024753&year=2015;Mike Coffman (R-Colo);2015
N00035267;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035267&year=2015;Cory Booker (D-NJ);2015
N00012546;https://www.opensecrets.org/personal-finances/net-worth?cid=N00012546&year=2015;Luke Messer (R-Ind);2015
N00026586;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026586&year=2015;Joe Donnelly (D-Ind);2015
N00006789;https://www.opensecrets.org/personal-finances/net-worth?cid=N00006789&year=2015;Grace Napolitano (D-Calif);2015
N00029908;https://www.opensecrets.org/personal-finances/net-worth?cid=N00029908&year=2015;Joe Garcia (D-Fla);2015
N00034120;https://www.opensecrets.org/personal-finances/net-worth?cid=N00034120&year=2015;Scott Perry (R-Pa);2015
N00008122;https://www.opensecrets.org/personal-finances/net-worth?cid=N00008122&year=2015;Eddie Bernice Johnson (D-Texas);2015
N00004719;https://www.opensecrets.org/personal-finances/net-worth?cid=N00004719&year=2015;Peter Roskam (R-Ill);2015
N00026627;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026627&year=2015;Patrick McHenry (R-NC);2015
N00026595;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026595&year=2015;Charles W. Boustany Jr (R-La);2015
N00009829;https://www.opensecrets.org/personal-finances/net-worth?cid=N00009829&year=2015;Jim McDermott (D-Wash);2015
N00024992;https://www.opensecrets.org/personal-finances/net-worth?cid=N00024992&year=2015;Tim Murphy (R-Pa);2015
N00024870;https://www.opensecrets.org/personal-finances/net-worth?cid=N00024870&year=2015;Linda Sanchez (D-Calif);2015
N00003288;https://www.opensecrets.org/personal-finances/net-worth?cid=N00003288&year=2015;Bennie G Thompson (D-Miss);2015
N00031141;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031141&year=2015;Steve Fincher (R-Tenn);2015
N00036097;https://www.opensecrets.org/personal-finances/net-worth?cid=N00036097&year=2015;Ruben Gallego (D-Ariz);2015
N00026885;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026885&year=2015;Dave Reichert (R-Wash);2015
N00001102;https://www.opensecrets.org/personal-finances/net-worth?cid=N00001102&year=2015;Nydia M Velazquez (D-NY);2015
N00000528;https://www.opensecrets.org/personal-finances/net-worth?cid=N00000528&year=2015;Bernie Sanders (I-Vt);2015
N00031777;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031777&year=2015;Tom Marino (R-Pa);2015
N00004614;https://www.opensecrets.org/personal-finances/net-worth?cid=N00004614&year=2015;Kevin Cramer (R-ND);2015
N00026335;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026335&year=2015;Daniel Webster (R-Fla);2015
N00033982;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033982&year=2015;Martha McSally (R-Ariz);2015
N00036158;https://www.opensecrets.org/personal-finances/net-worth?cid=N00036158&year=2015;Bonnie Coleman (D-NJ);2015
N00030788;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030788&year=2015;Tom Graves (R-Ga);2015
N00032088;https://www.opensecrets.org/personal-finances/net-worth?cid=N00032088&year=2015;Bill Johnson (R-Ohio);2015
N00000362;https://www.opensecrets.org/personal-finances/net-worth?cid=N00000362&year=2015;Jack Reed (D-RI);2015
N00030910;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030910&year=2015;Mo Brooks (R-Ala);2015
N00033030;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033030&year=2015;Jared Huffman (D-Calif);2015
N00033539;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033539&year=2015;Randy Weber (R-Texas);2015
N00008264;https://www.opensecrets.org/personal-finances/net-worth?cid=N00008264&year=2015;Ed Royce (R-Calif);2015
N00033631;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033631&year=2015;Mark R Meadows (R-NC);2015
N00006052;https://www.opensecrets.org/personal-finances/net-worth?cid=N00006052&year=2015;Mac Thornberry (R-Texas);2015
N00027503;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027503&year=2015;Bob Casey (D-Pa);2015
N00031227;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031227&year=2015;Larry Bucshon (R-Ind);2015
N00004961;https://www.opensecrets.org/personal-finances/net-worth?cid=N00004961&year=2015;John M Shimkus (R-Ill);2015
N00024842;https://www.opensecrets.org/personal-finances/net-worth?cid=N00024842&year=2015;Joe Courtney (D-Conn);2015
N00036013;https://www.opensecrets.org/personal-finances/net-worth?cid=N00036013&year=2015;Dave Brat (R-Va);2015
N00003765;https://www.opensecrets.org/personal-finances/net-worth?cid=N00003765&year=2015;Mike Pence (R-Ind);2015
N00003535;https://www.opensecrets.org/personal-finances/net-worth?cid=N00003535&year=2015;Sherrod Brown (D-Ohio);2015
N00026080;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026080&year=2015;John Barrow (D-Ga);2015
N00030490;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030490&year=2015;Marcia L Fudge (D-Ohio);2015
N00034453;https://www.opensecrets.org/personal-finances/net-worth?cid=N00034453&year=2015;Derek Kilmer (D-Wash);2015
N00002299;https://www.opensecrets.org/personal-finances/net-worth?cid=N00002299&year=2015;Walter B Jones Jr. (R-NC);2015
N00035527;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035527&year=2015;Bruce Westerman (R-Ark);2015
N00002073;https://www.opensecrets.org/personal-finances/net-worth?cid=N00002073&year=2015;Frank Wolf (R-Va);2015
N00005656;https://www.opensecrets.org/personal-finances/net-worth?cid=N00005656&year=2015;Joe Barton (R-Texas);2015
N00028958;https://www.opensecrets.org/personal-finances/net-worth?cid=N00028958&year=2015;Jason Chaffetz (R-Utah);2015
N00003105;https://www.opensecrets.org/personal-finances/net-worth?cid=N00003105&year=2015;Marsha Blackburn (R-Tenn);2015
N00024809;https://www.opensecrets.org/personal-finances/net-worth?cid=N00024809&year=2015;Joe Wilson (R-SC);2015
N00027860;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027860&year=2015;Tammy Duckworth (D-Ill);2015
N00029400;https://www.opensecrets.org/personal-finances/net-worth?cid=N00029400&year=2015;Michelle Lujan Grisham (D-NM);2015
N00013770;https://www.opensecrets.org/personal-finances/net-worth?cid=N00013770&year=2015;Bill Shuster (R-Pa);2015
N00027741;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027741&year=2015;David Loebsack (D-Iowa);2015
N00030645;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030645&year=2015;Dennis Ross (R-Fla);2015
N00029391;https://www.opensecrets.org/personal-finances/net-worth?cid=N00029391&year=2015;Erik Paulsen (R-Minn);2015
N00005883;https://www.opensecrets.org/personal-finances/net-worth?cid=N00005883&year=2015;Kevin Brady (R-Texas);2015
N00002147;https://www.opensecrets.org/personal-finances/net-worth?cid=N00002147&year=2015;Bobby Scott (D-Va);2015
N00009668;https://www.opensecrets.org/personal-finances/net-worth?cid=N00009668&year=2015;Mike Rogers (R-Mich);2015
N00001127;https://www.opensecrets.org/personal-finances/net-worth?cid=N00001127&year=2015;Joseph Crowley (D-NY);2015
N00012539;https://www.opensecrets.org/personal-finances/net-worth?cid=N00012539&year=2015;Mark Kirk (R-Ill);2015
N00001945;https://www.opensecrets.org/personal-finances/net-worth?cid=N00001945&year=2015;Barbara A Mikulski (D-Md);2015
N00027658;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027658&year=2015;Kirsten Gillibrand (D-NY);2015
N00026171;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026171&year=2015;Charlie Dent (R-Pa);2015
N00029662;https://www.opensecrets.org/personal-finances/net-worth?cid=N00029662&year=2015;Bill Posey (R-Fla);2015
N00033527;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033527&year=2015;David Rouzer (R-NC);2015
N00009975;https://www.opensecrets.org/personal-finances/net-worth?cid=N00009975&year=2015;Lindsey Graham (R-SC);2015
N00000133;https://www.opensecrets.org/personal-finances/net-worth?cid=N00000133&year=2015;Donna Christian-Christensen (D-VI);2015
N00006806;https://www.opensecrets.org/personal-finances/net-worth?cid=N00006806&year=2015;Janice Hahn (D-Calif);2015
N00031244;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031244&year=2015;Joe Heck (R-Nev);2015
N00035483;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035483&year=2015;Joni Ernst (R-Iowa);2015
N00032022;https://www.opensecrets.org/personal-finances/net-worth?cid=N00032022&year=2015;Kristi Noem (R-SD);2015
N00008091;https://www.opensecrets.org/personal-finances/net-worth?cid=N00008091&year=2015;Spencer Bachus (R-Ala);2015
N00009573;https://www.opensecrets.org/personal-finances/net-worth?cid=N00009573&year=2015;Jeff Flake (R-Ariz);2015
N00006690;https://www.opensecrets.org/personal-finances/net-worth?cid=N00006690&year=2015;Maxine Waters (D-Calif);2015
N00026457;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026457&year=2015;Ted Poe (R-Texas);2015
N00027229;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027229&year=2015;Michael G Fitzpatrick (R-Pa);2015
N00033518;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033518&year=2015;Doug Collins (R-Ga);2015
N00033363;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033363&year=2015;Tom Cotton (R-Ark);2015
N00004367;https://www.opensecrets.org/personal-finances/net-worth?cid=N00004367&year=2015;Tammy Baldwin (D-Wis);2015
N00000699;https://www.opensecrets.org/personal-finances/net-worth?cid=N00000699&year=2015;Robert Menendez (D-NJ);2015
N00035282;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035282&year=2015;Jason Smith (R-Mo);2015
N00004572;https://www.opensecrets.org/personal-finances/net-worth?cid=N00004572&year=2015;John Thune (R-SD);2015
N00025095;https://www.opensecrets.org/personal-finances/net-worth?cid=N00025095&year=2015;John Carter (R-Texas);2015
N00035451;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035451&year=2015;Alma Adams (D-NC);2015
N00033932;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033932&year=2015;Chris Stewart (R-Utah);2015
N00002858;https://www.opensecrets.org/personal-finances/net-worth?cid=N00002858&year=2015;Ileana Ros-Lehtinen (R-Fla);2015
N00000743;https://www.opensecrets.org/personal-finances/net-worth?cid=N00000743&year=2015;Scott Garrett (R-NJ);2015
N00030744;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030744&year=2015;Mike Pompeo (R-Kan);2015
N00028133;https://www.opensecrets.org/personal-finances/net-worth?cid=N00028133&year=2015;Douglas L Lamborn (R-Colo);2015
N00030622;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030622&year=2015;Terri A Sewell (D-Ala);2015
N00013820;https://www.opensecrets.org/personal-finances/net-worth?cid=N00013820&year=2015;Chris Van Hollen (D-Md);2015
N00026926;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026926&year=2015;Jerry McNerney (D-Calif);2015
N00027510;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027510&year=2015;Ed Perlmutter (D-Colo);2015
N00004887;https://www.opensecrets.org/personal-finances/net-worth?cid=N00004887&year=2015;Bobby L Rush (D-Ill);2015
N00032029;https://www.opensecrets.org/personal-finances/net-worth?cid=N00032029&year=2015;Morgan Griffith (R-Va);2015
N00035820;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035820&year=2015;Steve Knight (R-Calif);2015
N00004436;https://www.opensecrets.org/personal-finances/net-worth?cid=N00004436&year=2015;John Kline (R-Minn);2015
N00031857;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031857&year=2015;Steve Womack (R-Ark);2015
N00002408;https://www.opensecrets.org/personal-finances/net-worth?cid=N00002408&year=2015;James E Clyburn (D-SC);2015
N00031782;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031782&year=2015;Tim Scott (R-SC);2015
N00036275;https://www.opensecrets.org/personal-finances/net-worth?cid=N00036275&year=2015;John Moolenaar (R-Mich);2015
N00030667;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030667&year=2015;Adam Kinzinger (R-Ill);2015
N00031877;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031877&year=2015;Karen Bass (D-Calif);2015
N00027751;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027751&year=2015;John Sarbanes (D-Md);2015
N00004724;https://www.opensecrets.org/personal-finances/net-worth?cid=N00004724&year=2015;Jan Schakowsky (D-Ill);2015
N00027623;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027623&year=2015;Adrian Smith (R-Neb);2015
N00031226;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031226&year=2015;Jackie Walorski (R-Ind);2015
N00031233;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031233&year=2015;Andy Barr (R-Ky);2015
N00033842;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033842&year=2015;Mia Love (R-Utah);2015
N00033510;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033510&year=2015;Raul Ruiz (D-Calif);2015
N00009759;https://www.opensecrets.org/personal-finances/net-worth?cid=N00009759&year=2015;Rick Larsen (D-Wash);2015
N00000575;https://www.opensecrets.org/personal-finances/net-worth?cid=N00000575&year=2015;John B Larson (D-Conn);2015
N00001193;https://www.opensecrets.org/personal-finances/net-worth?cid=N00001193&year=2015;Pete King (R-NY);2015
N00034784;https://www.opensecrets.org/personal-finances/net-worth?cid=N00034784&year=2015;Rodney Davis (R-Ill);2015
N00033549;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033549&year=2015;Mark Pocan (D-Wis);2015
N00009738;https://www.opensecrets.org/personal-finances/net-worth?cid=N00009738&year=2015;John Culberson (R-Texas);2015
N00031129;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031129&year=2015;James Lankford (R-Okla);2015
N00000716;https://www.opensecrets.org/personal-finances/net-worth?cid=N00000716&year=2015;Donald M Payne (D-NJ);2015
N00003209;https://www.opensecrets.org/personal-finances/net-worth?cid=N00003209&year=2015;John J Duncan Jr. (R-Tenn);2015
N00029736;https://www.opensecrets.org/personal-finances/net-worth?cid=N00029736&year=2015;Glenn Thompson (R-Pa);2015
N00033395;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033395&year=2015;Dan Kildee (D-Mich);2015
N00025284;https://www.opensecrets.org/personal-finances/net-worth?cid=N00025284&year=2015;Raul M Grijalva (D-Ariz);2015
N00025280;https://www.opensecrets.org/personal-finances/net-worth?cid=N00025280&year=2015;Tim Ryan (D-Ohio);2015
N00035215;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035215&year=2015;Robin Kelly (D-Ill);2015
N00027566;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027566&year=2015;Christopher S Murphy (D-Conn);2015
N00029562;https://www.opensecrets.org/personal-finances/net-worth?cid=N00029562&year=2015;Ben R Lujan (D-NM);2015
N00007833;https://www.opensecrets.org/personal-finances/net-worth?cid=N00007833&year=2015;Adam Smith (D-Wash);2015
N00036135;https://www.opensecrets.org/personal-finances/net-worth?cid=N00036135&year=2015;Garret Graves (R-La);2015
N00030612;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030612&year=2015;Marco Rubio (R-Fla);2015
N00031134;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031134&year=2015;Patrick Meehan (R-Pa);2015
N00035927;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035927&year=2015;Kathleen Rice (D-NY);2015
N00004884;https://www.opensecrets.org/personal-finances/net-worth?cid=N00004884&year=2015;Danny K Davis (D-Ill);2015
N00009918;https://www.opensecrets.org/personal-finances/net-worth?cid=N00009918&year=2015;Patrick Leahy (D-Vt);2015
N00027462;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027462&year=2015;Gus Bilirakis (R-Fla);2015
N00025237;https://www.opensecrets.org/personal-finances/net-worth?cid=N00025237&year=2015;Steven A King (R-Iowa);2015
N00000153;https://www.opensecrets.org/personal-finances/net-worth?cid=N00000153&year=2015;Richard E Neal (D-Mass);2015
N00008046;https://www.opensecrets.org/personal-finances/net-worth?cid=N00008046&year=2015;Barbara Lee (D-Calif);2015
N00033541;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033541&year=2015;Pete Gallego (D-Texas);2015
N00026368;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026368&year=2015;Tim Walberg (R-Mich);2015
N00033390;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033390&year=2015;Cheri Bustos (D-Ill);2015
N00006446;https://www.opensecrets.org/personal-finances/net-worth?cid=N00006446&year=2015;Matt Salmon (R-Ariz);2015
