orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Merrill Lynch employee prof share plan,Unknown,"Brokerage, IRA, 401k",1000002,2000000,0,N,,
"",Vanguard Money Market,Unknown,Cash/Money Market/Savings/Checking,500001,1000000,0,N,,
"",Vanguard 529,Unknown,,200002,500000,0,N,,
"",Vanguard 500 Index Fund,Unknown,Mutual Fund,250001,500000,0,N,,
"",Vanguard Wellesley Income Fund,Unknown,Mutual Fund,100001,250000,0,N,,
"",Vanguard Emerging Markets ETF,Unknown,Mutual Fund,100001,250000,0,N,,
"",Nantucket Holding Co,Unknown,,100001,250000,0,N,,
D000062216,"Lowey, Dannenberg et al",Lawyers/Law Firms,,50001,100000,0,A,,
"",Elfon Fund 95,Unknown,,50001,100000,0,N,,
"",Columbia Acorn International Fund,Unknown,Mutual Fund,50001,100000,0,N,,
"",Wayne Bank account,Unknown,,15001,50000,0,N,,
"",Vanguard REIT Index,Real Estate,,15001,50000,0,N,,
"",Vanguard LT Bond Fund,Unknown,Mutual Fund,15001,50000,0,N,,
"",Penn Security Bank accounts,Unknown,,15001,50000,0,N,,
"",MetLife Whole Life Policy,Unknown,Insurance policies & Annuities,15001,50000,0,N,,
"",Dry Ships Inc,Unknown,,15001,50000,0,N,,
D000000015,Chevron Corp,Oil & Gas,,15001,50000,0,N,Y,
"",Bristol-Myers BMY,Unknown,,2002,30000,0,N,,
"",TD Ameritrade Ins Dep account,Unknown,,1001,15000,0,N,,
"",Ocean Rigs ORIG,Unknown,,1001,15000,0,N,,
"",JPMorgan Co JPM,Unknown,,1001,15000,0,N,,
D000000171,International Paper,Forest Products,,1001,15000,0,N,Y,
D000000125,General Electric,Misc Mfg/Distrib,,1001,15000,0,A,Y,
"",Family Beats,Unknown,,1001,15000,0,N,,
"",Co-Steel Co,Unknown,,1001,15000,0,N,,
"",Black Rock Mid Cap Growth Eq,Unknown,,1001,15000,0,N,,
D000021800,3M Co,Misc Mfg/Distrib,,1001,15000,0,N,Y,
"",Martha Stewart Omnimedia,Unknown,,1,1000,0,N,,
"",Imation IMN,Unknown,,1,1000,0,N,,
"",Evergreen Solar,Misc Energy,,1,1000,0,N,,
D000000570,Eastman Kodak,Misc Mfg/Distrib,,1,1000,0,N,Y,
D000000071,Citigroup Inc,Commercial Banks,,1,1000,0,N,Y,
