orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Freedom Ford,Automotive,,5000001,25000000,0,Y,,
"",Commercial Property,Real Estate,,2250004,7500000,0,Y,,
D000045227,TowneBank,Commercial Banks,Cash/Money Market/Savings/Checking,1000001,5000000,0,Y,,Y
"",New Vehicle Dealership - Volvo,Automotive,,1000001,5000000,0,Y,,
"",Freedom Investments LP Freedom Properties LLC Real,Real Estate,,1000001,5000000,0,Y,,
"",Schwab - Money Market - 3519,Unknown,Cash/Money Market/Savings/Checking,500001,1000000,0,Y,,
"",Laskin Properties LLC,Unknown,,500001,1000000,0,Y,,
"",Envest III LLC,Securities/Invest,,250001,500000,0,Y,,
"",Rigell Properties LLC,Real Estate,,115002,300000,0,Y,,
"",XOS Technologies Inc,Unknown,,100001,250000,0,Y,,
"",Meritage Fund I LLC,Unknown,Mutual Fund,100001,250000,0,Y,,
"",Guardian Life Insurance Whole Life Insurance Polic,Unknown,Insurance policies & Annuities,100001,250000,0,Y,,
"",CRD Properties LLC,Real Estate,,100001,250000,0,Y,,
"",Canada Life Whole Life Insurance Policy,Unknown,Insurance policies & Annuities,100001,250000,0,Y,,
"",Note Receivable - Freedom Properties LLC,Unknown,Note/Note Receivable,50001,100000,0,Y,,
"",NADART 401K/Neuberger Berman LC Growth,Unknown,Mutual Fund,50001,100000,0,Y,,
"",Managing Partner Freedom Investments LP,Unknown,,50001,100000,0,Y,,
"",Janus Adviser Mid Cap Growth Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
"",FFN 2008 Warranty Reinsurance Co,Insurance,,50001,100000,0,Y,,
"",Envest II LLC,Securities/Invest,,50001,100000,0,Y,,
"",East Coast Real Estate Equity Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
"",Waddell & Reed Core Equity Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",SSgA Retirement Income Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",SSgA 2025 Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",SSgA 2010 Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Schwab - Money Market - 8858,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",S&P 500 Large Cap Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",S&P 400 Mid Cap Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Russell 2000 Small Cap Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"","Restaurants in South Hill, VA",Unknown,,15001,50000,0,Y,,
"",NADART Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Money Market Fund,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Monarch Bank,Commercial Banks,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",International Investors Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",International Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Goldman Sachs Small Cap Value Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Freedom Gap Reinsurance,Unknown,,15001,50000,0,Y,,
"",Deposit Account,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Church Warranty Reinsurance Co,Unknown,,15001,50000,0,Y,,
"",7869 Lake Forest Bank - C/D,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",1385 GE Capital Bank - CD,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",1385 ALLY Bank CD,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",BMW Bank NA-CD,Unknown,Cash/Money Market/Savings/Checking,2002,30000,0,Y,,
"",Wells Fargo Bank/Checking,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",T Rowe Price Equity Income Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Oklahoma Storage Properties LLC,Unknown,,1001,15000,0,Y,,
"",Northeast Plaza Assoc,Real Estate,,1001,15000,0,Y,,
"",Enerbank USA NA/CD,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Discover Bank NA  CD,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",7869 BMW North Amer - CD (15),Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",PIMCO Total Return (Authority) Fund,Unknown,Mutual Fund,1,1000,0,Y,,
"",PIMCO All Asset Fund,Unknown,Mutual Fund,1,1000,0,Y,,
