orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Vanguard Total Market Index,Unknown,Mutual Fund,51002,115000,0,T,,
"",Fidelity Growth First Union Cap,Unknown,Mutual Fund,50001,100000,0,T,,
"",Wright Patman Congressional FCU,Credit Unions,Cash/Money Market/Savings/Checking,15001,50000,0,T,,
"",Vanguard Explorer Fund,Unknown,Mutual Fund,15001,50000,0,T,,
"",MFS Total Return Fund,Unknown,Mutual Fund,15001,50000,0,T,,
"",MFS Bond Fund,Unknown,Mutual Fund,15001,50000,0,T,,
"",Mass Inv Trust First Tenn Trust Div,Unknown,Unknown,15001,50000,0,T,,
"",First Union Evergreen Fund,Unknown,Mutual Fund,15001,50000,0,T,,
"",First Union Enhanced Stock Fund,Unknown,Mutual Fund,15001,50000,0,T,,
"",Delaware Decatur Total Return Fund,Unknown,Mutual Fund,15001,50000,0,T,,
"",Delaware Decatur Income Fund,Unknown,Mutual Fund,15001,50000,0,T,,
"",Crestar Bank,Commercial Banks,Cash/Money Market/Savings/Checking,15001,50000,0,T,,
"",MFS World Equity Fund,Unknown,Mutual Fund,1001,15000,0,T,,
"",MFS Emerging Growth Fund,Unknown,Mutual Fund,1001,15000,0,T,,
"",Income Fund of America,Unknown,Mutual Fund,1001,15000,0,T,,
"",First Growth Funds First Tenn Trust Div,Unknown,Mutual Fund,1001,15000,0,T,,
