orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Fidelity Retirement Money Market,Unknown,Cash/Money Market/Savings/Checking,100001,250000,0,Y,,
"",Coutts Bank Accounts,Unknown,Cash/Money Market/Savings/Checking,100001,250000,0,Y,,
"",Barclays Accounts,Unknown,"Brokerage, IRA, 401k",50001,100000,0,Y,,
"",WindCrest LLC,Unknown,,15001,50000,0,Y,,
"",Fidelity US Bond Index,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Trustco Accounts,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",Trustco,Unknown,,1001,15000,0,Y,,
"",Street Tracks Gold ETF,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Salomon Smith Barney Accounts,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",Morgan Stanley Fixed Income Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Market Vectors Gold Miners ETF,Mining,,1001,15000,0,Y,,
"",Fidelity Capital & Income Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",E*TRADE Accounts/Cash,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Citibank SEP Money Market,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Citibank Accounts/Checking & Savings,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",Ambient Corp,Unknown,,1001,15000,0,Y,,
