orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Franklin Templeton Mutual Shares Fund,Securities/Invest,Mutual Fund,104948,104948,0,Y,,
"",AMR Growth Fund,Unknown,Mutual Fund,104753,104753,0,Y,,
"",AMR Growth & Income Fund,Unknown,Mutual Fund,102029,102029,0,Y,,
"",MFS Total Return Fund,Unknown,Mutual Fund,99247,99247,0,Y,,
"",Franklin VA Tax Free Income Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Lord Abbett Mid Cap Value Fund,Unknown,Mutual Fund,22712,22712,0,Y,,
"",Templeton International Value Fund,Unknown,Mutual Fund,16228,16228,0,Y,,
"",US Savings Bonds,Unknown,Government Bond,1001,15000,0,Y,,
"",Deutsche Asset Management Dynamic Growth,Unknown,Mutual Fund,12751,12751,0,Y,,
"",T Rowe Price Health Sciences Fund,Misc Health,,12541,12541,0,Y,,
"","Grantham, Mayo et al",Unknown,Unknown,10542,10542,0,Y,,
"",AMR Global Growth Fund,Unknown,Mutual Fund,8403,8403,0,Y,,
"",MFS Value Series,Unknown,Mutual Fund,8010,8010,0,Y,,
D000055154,Pacific Investment Management,Securities/Invest,Mutual Fund,7822,7822,0,Y,Y,
"",AMR Blue Chip Fund,Unknown,Mutual Fund,7444,7444,0,Y,,
"",Franklin Templeton Income Security Fund,Unknown,Mutual Fund,7378,7378,0,Y,,
"",MFS New Discovery,Unknown,Mutual Fund,6802,6802,0,Y,,
"",AIM Capital Appreciation Fund,Unknown,Mutual Fund,4607,4607,0,Y,,
