orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Touchstone Sands Capital Growth Fund,Unknown,Mutual Fund,150002,350000,0,A,,
"",Dividend Plus Income Fund,Unknown,Mutual Fund,115002,300000,0,A,,
"",Mid Continent Car Sales,Unknown,,100001,250000,0,A,,
"",Fidelity Checking,Unknown,Cash/Money Market/Savings/Checking,100001,250000,0,A,,
"",Blackrock Muniassets Fund,Unknown,Mutual Fund,100001,250000,0,A,,
"",Arranair 60 Month S Note,Unknown,Note/Note Receivable,100001,250000,0,A,,
"",SPDR S&P 500 ETF Trust,Unknown,Mutual Fund,100002,200000,0,A,,
"",Healthy Foods LLC,Unknown,,100002,200000,0,A,,
"",SPDR Barclays Capital High Yield Bond,Unknown,Mutual Fund,66003,165000,0,A,,
"",iShares Emerging Market Index,Unknown,Mutual Fund,65002,150000,0,A,,
"",Fidelity Freedom 2030 Fund,Unknown,Mutual Fund,65002,150000,0,A,,
"",Vanguard Windsor II Fund,Unknown,Mutual Fund,50001,100000,0,A,,
"",Vanguard Index,Unknown,Mutual Fund,30002,100000,0,A,,
"",Templeton Global Fund,Unknown,Mutual Fund,50001,100000,0,A,,
"",SPDR Mid Cap ETF,Unknown,Mutual Fund,30002,100000,0,A,,
"",Oppenheimer Dev,Unknown,Mutual Fund,50001,100000,0,A,,
"",Harbor International Fund,Unknown,Mutual Fund,50001,100000,0,A,,
"",Fidelity Floating Rate High Income Fund,Unknown,Mutual Fund,50001,100000,0,A,,
"",Aston Mid Cap Fund,Unknown,Mutual Fund,50001,100000,0,A,,
"",SPDR Gold Trust ETF,Mining,,18004,95000,0,A,,
"",PowerShares Emerging Markets Fund,Unknown,Mutual Fund,16002,65000,0,A,,
"",iShares Russell 2000 Growth Index,Unknown,Mutual Fund,16002,65000,0,A,,
"",SPDR S&P Emerging Asia Pacific ETF,Unknown,Mutual Fund,15001,50000,0,A,,
"",PowerShares DB Agricultural Fund,Unknown,Mutual Fund,15001,50000,0,A,,
D000000103,JPMorgan Chase & Co,Commercial Banks,,15001,50000,0,A,Y,
"",IShares Russell Index,Unknown,Mutual Fund,15001,50000,0,A,,
"",iShares MSCI EAFE Index,Unknown,Mutual Fund,15001,50000,0,A,,
"",iShares MSCI,Unknown,Mutual Fund,15001,50000,0,A,,
"",Fidelity Floating Riv,Unknown,Mutual Fund,15001,50000,0,A,,
"",ASTON/TAMRO Small Cap Fund,Unknown,Mutual Fund,15001,50000,0,A,,
"",iShares Brazil Fund,Unknown,Mutual Fund,3003,45000,0,A,,
"",Fidelity Cash Reserves Fund,Unknown,Cash/Money Market/Savings/Checking,3003,45000,0,A,,
"",Technology Select Sector SPDR ETF,Unknown,,2002,30000,0,A,,
"",iShares South Korea,Unknown,Mutual Fund,2002,30000,0,A,,
"",iShares Canada Index,Unknown,Mutual Fund,2002,30000,0,A,,
"",Fidelity Tax Free Money Market,Unknown,Cash/Money Market/Savings/Checking,2002,30000,0,A,,
D000029955,YUM! Brands,Food & Beverage,,1001,15000,0,A,Y,
"",WisdomTree Emerging Markets Fund,Unknown,Mutual Fund,1001,15000,0,A,,
"",Westmoreland International,Unknown,,1001,15000,0,A,,
D000029689,Visa Inc,Finance/Credit,,1001,15000,0,A,Y,
"",Vanguard Specialized Portfolio,Unknown,Mutual Fund,1001,15000,0,A,,
"",Vanguard Small Cap Value ETF,Unknown,Mutual Fund,1001,15000,0,A,,
"",Vanguard Small Cap Growth ETF,Unknown,Mutual Fund,1001,15000,0,A,,
"",Teva Pharmaceuticals,Pharm/Health Prod,,1001,15000,0,A,,
"",Technology Select Sector SPDR Fund,Electronics Mfg/Eqp,,1001,15000,0,A,,
"",Tax Free Money Market,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,A,,
D000038575,T Rowe Price Group,Securities/Invest,,1001,15000,0,A,,
"",Style Street Corp,Unknown,Mutual Fund,1001,15000,0,A,,
"",Spiden Pressure Mobile,Unknown,Mutual Fund,1001,15000,0,A,,
