orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"","Residential Rental Property/Albuquerque, NM",Real Estate,,100001,250000,0,A,,
"",Scholar's Edge Ages 9-11 Portfolio,Unknown,Mutual Fund,15001,50000,0,A,,
"",Congressional Federal Credit Union Account,Unknown,Cash/Money Market/Savings/Checking,2002,30000,0,A,,
"",Fidelity Strategic Income Fund,Unknown,Mutual Fund,1001,16000,0,A,,
"",Fidelity Small Cap Fund,Unknown,Mutual Fund,1001,16000,0,A,,
"",Fidelity New Insights Fund,Unknown,Mutual Fund,1001,16000,0,A,,
"",Fidelity Advisor Mid Cap Fund,Unknown,Mutual Fund,1001,16000,0,A,,
"",Fidelity Advisor Consumer Staples,Unknown,Mutual Fund,1001,16000,0,A,,
"",VALIC Fixed Interest Option,Unknown,Mutual Fund,1001,15000,0,A,,
"",NM Federal Employees Credit Union,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,A,,
"",JPMorgan Equity Income Select,Unknown,Mutual Fund,1001,15000,0,A,,
"",Dreyfus Small Cap Stock Index,Unknown,Mutual Fund,1001,15000,0,A,,
"",Dreyfus Mid Cap Index,Unknown,Mutual Fund,1001,15000,0,A,,
"",American Funds EuroPacific Growth Fund,Unknown,Mutual Fund,1001,15000,0,A,,
