orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Pioneer Cullen Value Fund,Unknown,Mutual Fund,95520,95520,0,T,,
"",American Funds Growth Fund of America,Misc Finance,Mutual Fund,68204,68204,0,T,,
"",Franklin Custodian Funds,Unknown,Mutual Fund,60671,60671,0,T,,
"",Gartmore US Growth Leaders Fund,Unknown,Mutual Fund,37134,37134,0,T,,
"",American Capital World Growth & Income,Unknown,Mutual Fund,24528,24528,0,T,,
"",Mainstay Small Cap Opportunity Fund,Unknown,Mutual Fund,15471,15471,0,T,,
"",Hotchkis & Wiley Large Cap Value Fund,Unknown,Mutual Fund,13083,13083,0,T,,
"",Retirement Reserves,Unknown,Mutual Fund,7012,7012,0,T,,
"",UAM Fpa Crescent Port,Unknown,Mutual Fund,4408,4408,0,T,,
"",American AMCAP Fund,Unknown,Mutual Fund,3063,3063,0,T,,
"",CMA Money Fund,Unknown,Mutual Fund,1186,1186,0,T,,
"",Merrill Lynch Bank Deposit Program,Unknown,Cash/Money Market/Savings/Checking,122,122,0,T,,
