orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Thornberry Brothers Cattle Partnership,Livestock,,500001,1000000,0,Y,,
"",T3 Cattle,Unknown,,100001,250000,0,Y,,
"",Congressional Federal Credit Union,Credit Unions,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Ut 1244 Eqt Div,,Mutual Fund,1001,15000,0,Y,,
"",TerraForm Global Inc,Unknown,,1001,15000,0,Y,,
"",TACTICAL PLUS CLSD-END,,Mutual Fund,1001,15000,0,Y,,
"",MSCI Emerging Markets ETF,,Mutual Fund,1001,15000,0,Y,,
"",Msci Bric Etf,,Mutual Fund,1001,15000,0,Y,,
"",Macquarie/First Trust Global,,Mutual Fund,1001,15000,0,Y,,
"",1290 Business DEV COM OPPTYS,,Mutual Fund,1001,15000,0,Y,,
"",1303 TACT INC Closed-End,,Mutual Fund,1,1000,0,Y,,
