orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",American Century Fund-Amount Equity Fund,Unknown,Mutual Fund,1000001,5000000,0,N,,
"",Cole Credit Property Trust Reit,Real Estate,,500001,1000000,0,N,,
"",American Century Small Cap Growth Fund,Unknown,Mutual Fund,500001,1000000,0,N,,
"",Nuveen New Jersey Municipal Bond,Unknown,Mutual Fund,250001,500000,0,N,,
"",NFLPA Annuity Progress,Unknown,Insurance policies & Annuities,250001,500000,0,N,,
"",Inland American Reit,Unknown,,250001,500000,0,N,,
"",Goldman Sachs Mid Cap Value Fund,Unknown,Mutual Fund,250001,500000,0,N,,
"",American Century-Fund Term Gov Fund,Unknown,Mutual Fund,250001,500000,0,N,,
"",T Rowe Price Growth Equity,Unknown,Mutual Fund,100001,250000,0,N,,
"",iShares Russell Mid Cap Growth Index,Unknown,Mutual Fund,100001,250000,0,N,,
"",iShares Russell 2000 Index,Unknown,Mutual Fund,100001,250000,0,N,,
"",iShares MSCI ETFE Index,Unknown,Mutual Fund,100001,250000,0,N,,
"",Inland Western REIT,Real Estate,,100001,250000,0,N,,
"",Goldman Sachs Growth Opportunities Fund,Unknown,Mutual Fund,100001,250000,0,N,,
"",Dreyfus Care Equity Fund,Unknown,Mutual Fund,100001,250000,0,N,,
"",Direxion Large Cap Bull 3x,Unknown,Mutual Fund,100001,250000,0,N,,
"",American International Growth Fund,Unknown,Mutual Fund,100001,250000,0,N,,
"",American Funds Growth Fund of America,Unknown,Mutual Fund,100001,250000,0,N,,
"",American Century Capital Growth Fund,Unknown,Mutual Fund,100001,250000,0,N,,
"",US Bond Index,Unknown,Mutual Fund,50001,100000,0,N,,
"",T Rowe Price Mid Cap Growth Fund,Unknown,Mutual Fund,50001,100000,0,N,,
"",Sovereign Bank/Checking,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,N,,
"",NFLPA Value Fund,Unknown,Mutual Fund,50001,100000,0,N,,
"",NFLPA Small Cap Value,Unknown,Mutual Fund,50001,100000,0,N,,
"",NFLPA Index Fund,Unknown,Mutual Fund,50001,100000,0,N,,
"",NFLPA Growth Fund,Unknown,Mutual Fund,50001,100000,0,N,,
"",Money Funds,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,N,,
"",Mellon Capital Nasdaq 25,Unknown,Mutual Fund,50001,100000,0,N,,
"",Lazard Emerging Markets Fund,Unknown,Mutual Fund,50001,100000,0,N,,
"",JPMorgan Small Cap Equity Stock Fund,Unknown,Mutual Fund,50001,100000,0,N,,
"",Eagle Small Cap Equity,Unknown,Mutual Fund,50001,100000,0,N,,
"",American Funds International,Unknown,Mutual Fund,50001,100000,0,N,,
"",AIM International Growth Fund,Unknown,Mutual Fund,50001,100000,0,N,,
"",Mellon Capital Technology Sector,Unknown,Mutual Fund,15001,50000,0,N,,
