orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Capital Income Builder Fund,Unknown,Mutual Fund,101002,265000,0,Y,,
"",Hanston Insurance Agency,Insurance,,100001,250000,0,Y,,
D000000129,Exxon Mobil,Oil & Gas,,100001,250000,0,Y,Y,
"",Fidelity Growth Opportunity Fund,Unknown,Mutual Fund,16002,65000,0,Y,,
"",American Funds Investment Co of America,Unknown,Mutual Fund,16002,65000,0,Y,,
D000037414,Schlumberger Ltd,Oil & Gas,,15001,50000,0,Y,,
"",MFS Mass Investors Growth Stock Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
D000000281,Halliburton Co,Oil & Gas,,15001,50000,0,Y,Y,
"",First Trust Co of Onaga Money Market,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
D000000015,Chevron Corp,Oil & Gas,,15001,50000,0,Y,Y,
"",American Funds Income Fund of America,Unknown,Mutual Fund,3003,45000,0,Y,,
"",First Clearing Money Market,Unknown,Cash/Money Market/Savings/Checking,1001,17000,0,Y,,
D000000138,Pfizer Inc,Pharm/Health Prod,,1001,15000,0,Y,Y,Y
D000000100,Boeing Co,Defense Aerospace,,1001,15000,0,Y,Y,
"",Transocean Ltd,Oil & Gas,,0,1000,0,Y,,
