orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",HI ERS Retirement Contributory Plan Hawa,Unknown,"Brokerage, IRA, 401k",50001,100000,0,N,,
"",Small Cap Growth Fund,Unknown,Mutual Fund,15001,50000,0,N,,
"",Fidelity VIP Contrafund,Unknown,Mutual Fund,15001,50000,0,N,,
"",Fidelity Small Cap Value Fund,Unknown,Mutual Fund,15001,50000,0,N,,
"",Calvert VP SRI Balanced Portfolio,Unknown,Mutual Fund,15001,50000,0,N,,
"",Bank of Hawaii/Checking,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,N,,
"",Washington Mutual Investors Fund,Unknown,Mutual Fund,1001,16000,0,N,,
"",American Funds Investment Co of America,Unknown,Mutual Fund,1001,16000,0,N,,
"",TIAA Real Estate Fund,Real Estate,,1001,15000,0,N,,
"",T Rowe Price Spectrum Growth Fund,Unknown,Mutual Fund,1001,15000,0,N,,
"",SEI Fundamental Value Wellington Fund,Unknown,Mutual Fund,1001,15000,0,N,,
"",CREFF,Unknown,Mutual Fund,1001,15000,0,N,,
"",CREF Social Choice Fund,Unknown,Mutual Fund,1001,15000,0,N,,
"",CREF Equity Index,Unknown,Mutual Fund,1001,15000,0,N,,
"",Bank Of Hawaii/Savings,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,N,,
"",American Funds Euro Pacific Growth Fund,Unknown,Mutual Fund,1001,15000,0,N,,
"",Intermediate Bond Fund of America,Unknown,Mutual Fund,0,1000,0,N,,
"",American Funds Growth Fund of America,Unknown,Mutual Fund,0,1000,0,N,,
