orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Yasutake Family Trust/Land,Real Estate,,500001,1000000,0,Y,,
"","Residence/Bethesda, MD",Real Estate,,500001,1000000,0,Y,,
"",Yasutake Family Trust/Residence,Real Estate,,250001,500000,0,Y,,
"","Residence/Honolulu, HI",Real Estate,,250001,500000,0,Y,,
"",Yasutake Family Trust/Cash & Cash Equiva,Unknown,Cash/Money Market/Savings/Checking,100001,250000,0,Y,,
"",Transamerica 403b,Unknown,"Brokerage, IRA, 401k",100001,250000,0,Y,,
"",Pacific Life IRA,Unknown,"Brokerage, IRA, 401k",100001,250000,0,Y,,
D000024679,Central Pacific Financial,Misc Finance,,16002,65000,0,Y,,Y
"",US Savings Bonds,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Suntrust Bank/Checking,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Marriott Time Share,Real Estate,,15001,50000,0,Y,,
"",Bank of America/Checking & Savings,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Morgan Stanley Money Market,Unknown,Cash/Money Market/Savings/Checking,2002,30000,0,Y,,
"",Yasutake Family Trust/Other Assets,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"","Vacant Lot/3 Acres/Fern Forrest, HI",Real Estate,,1001,15000,0,Y,,
"",Union Bank IRA,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",Pacific Commerce Bank,Commercial Banks,,1001,15000,0,Y,,
D000024738,Chevy Chase Bank,Savings & Loans,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
