orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Gainesville Salvage & Disposal,Automotive,,2000002,10000000,0,Y,,
"","Commercial Building/Baldwin, GA",Real Estate,,1000001,5000000,0,Y,,
"",Wilder Outdoors,Misc Mfg/Distrib,,250001,500000,0,Y,,
"",28 Acres Inherited from Mother Estate,Real Estate,,100001,250000,0,Y,,
"",Community Bank & Trust Blind IRA,Unknown,"Brokerage, IRA, 401k",50001,100000,0,Y,,
"",American Balanced Fund,Unknown,Mutual Fund,54311,54311,0,Y,,
"",Money Market Prime Fund Daily Money,Unknown,Cash/Money Market/Savings/Checking,24668,24668,0,Y,,
"",Pioneer Global High Yield Fund,Unknown,Mutual Fund,16432,16432,0,Y,,
"",Wells Fargo Cap VIII Gtd Tr Pfd Secs Tr,Unknown,Mutual Fund,16040,16040,0,Y,,
"",American Capital World Grwth/Income Fund,Unknown,Mutual Fund,15508,15508,0,Y,,
D000000205,Fannie Mae Securities,Real Estate,,15009,15009,0,Y,Y,
"",Equity American Balanced,Unknown,Mutual Fund,11674,11674,0,Y,,
"",Blackrock Debt Strategies Fund,Unknown,Mutual Fund,8755,8755,0,Y,,
"",Citigroup Capital VII,Unknown,Mutual Fund,8510,8510,0,Y,,
"",GMAC LLC,Finance/Credit,,5900,5900,0,Y,,
D000022269,SunTrust Banks,Commercial Banks,,4850,4850,0,Y,,
"",Calamos Growth Fund,Unknown,Mutual Fund,4742,4742,0,Y,,
"",Fidelity Cash Reserves,Unknown,Cash/Money Market/Savings/Checking,4341,4341,0,Y,,
"",Pioneer High Yield Fund,Unknown,Mutual Fund,4069,4069,0,Y,,
"",Ginnie Mae Securities,Real Estate,,3103,3103,0,Y,,
"",United Community Banks,Commercial Banks,,2776,2776,0,Y,,
"",Fidelity Cash Reserves Money Market,Unknown,Cash/Money Market/Savings/Checking,2149,2149,0,Y,,
"",Horizons Resource Group Invest Account,Unknown,"Brokerage, IRA, 401k",238,238,0,Y,,
