orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",455 Shore Road/Chatham MA,Real Estate,,1000001,5000000,0,O,,
"","26 Auburn St/Charlestown, MA",Real Estate,,500001,1000000,0,O,,
"",JPMorgan US Large Cap Core Plus Fund,Unknown,Mutual Fund,100001,250000,0,O,,
"",Columbia MA Inter Muni Bond Fund,Unknown,Mutual Fund,100001,250000,0,O,,
"","Vanguard Short-term Corporate Bond
Etf",Unknown,Mutual Fund,50001,100000,0,O,,
"",Vanguard REIT Index,Real Estate,,50001,100000,0,O,,
"",Massachusetts Water Pollution Abatement Bond,Unknown,Government Bond,50001,100000,0,O,,
"","Lord Abbett Investment Tr Short
Duration Tax Free",Unknown,Mutual Fund,50001,100000,0,O,,
"",iShares Intermediate Credit Bond Fund,Unknown,Mutual Fund,50001,100000,0,O,,
"",Ishares Core S&P 500 ETF,Unknown,Mutual Fund,50001,100000,0,O,,
"",Goldman Sachs Strategic Income Fund,Unknown,Mutual Fund,50001,100000,0,O,,
"",Falmoouth Mass G/O Mun Purp Ln Bonds,Unknown,Government Bond,50001,100000,0,O,,
"",Columbia Large Cap Growth Fund,Unknown,Mutual Fund,50001,100000,0,O,,
"",Columbia Dividend Income Fund,Unknown,Mutual Fund,50001,100000,0,O,,
"",Auburn Mass Go Mun Purp Ln Bonds,Unknown,Government Bond,50001,100000,0,O,,
"","Wisdomtree Emerging Mkts Smallcap Div
Fund",Unknown,Mutual Fund,15001,50000,0,O,,
"",Vanguard Total World Stock Index Fund,Unknown,Mutual Fund,15001,50000,0,O,,
"",Vanguard Small Cap Fund,Unknown,Mutual Fund,15001,50000,0,O,,
"",Vanguard Mid-cap Eft,Unknown,Mutual Fund,15001,50000,0,O,,
"",Vanguard Mid Cap Growth Fund,Unknown,Mutual Fund,15001,50000,0,O,,
"","Undiscovered Managers Fds Behavioral
Value Fd",Unknown,Mutual Fund,15001,50000,0,O,,
"",SPDR Barclays Short Term High Yield Bond ETF,Unknown,Mutual Fund,15001,50000,0,O,,
"",Prudential Short-term Corporate Bond Fund,Unknown,Mutual Fund,15001,50000,0,O,,
"",Northeast Utilities,Electric Utilities,,15001,50000,0,O,,
"",MFS International New Discovery,Unknown,Mutual Fund,15001,50000,0,O,,
"",Mainstay Epoch Global Equity Fund,Unknown,Mutual Fund,15001,50000,0,O,,
"","John Hancock Fds Iii Disciplined Value
Mid Cap Fun",Unknown,Mutual Fund,15001,50000,0,O,,
"",Ivy Asset Strategy Fund,Unknown,Mutual Fund,15001,50000,0,O,,
"",Deleware Emerging Markets Fund,Unknown,Mutual Fund,15001,50000,0,O,,
"",Columbia High Yield Municipal Fund,Unknown,Mutual Fund,15001,50000,0,O,,
"",Columbia Acorn International Fund,Unknown,Mutual Fund,15001,50000,0,O,,
"",Boston Partners Long/Short Research Fund,Unknown,Mutual Fund,15001,50000,0,O,,
"",BOFA Tax Exempt Reserves,Unknown,Mutual Fund,15001,50000,0,O,,
"",Bank of America Account,Commercial Banks,Cash/Money Market/Savings/Checking,15001,50000,0,O,,
"",Vanguard Ftse Etf Devloped Markets,Unknown,Mutual Fund,1001,15000,0,O,,
"",Vanguard Emerging Markets Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",US Commodity Index,Unknown,Mutual Fund,1001,15000,0,O,,
"",Templeton Global Bond Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",SPDR DJ Wilshire International Real Estate ETF,Real Estate,,1001,15000,0,O,,
"",PIMCO Commodities Plus Strategy Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",MFS Emerging Markets Debt Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",iShares MSCI Hong Kong Index,Unknown,Mutual Fund,1001,15000,0,O,,
"",iShares International Select Dividend ETF,Unknown,Mutual Fund,1001,15000,0,O,,
"",iShares Emerging Markets Infra Etf,Unknown,Mutual Fund,1001,15000,0,O,,
"",Columbia Select Large Cap Equity Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",Columbia Mid Cap Growth Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",Aston Funds Montag & Caldwell Growth Fund,Unknown,Mutual Fund,1001,15000,0,O,,
