orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Retail Properties of America,Real Estate,,15001,50000,0,Y,,
"",PIMCO Floating Income Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",PIMCO Commodity RealReturn Strat Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",John Hancock,Insurance,Mutual Fund,1001,15000,0,Y,,
"",Janus Forty Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Ivy Asset Strategy Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Invesco Leaders Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Inland American,Unknown,Mutual Fund,1001,15000,0,Y,,
"",GSV Capital,Securities/Invest,,1001,15000,0,Y,,
"",Fidelity Independence Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
D000033563,Facebook Inc,Internet,,1001,15000,0,Y,Y,
"",American Century Heritage Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Amana Mutual Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Aetna College 529 Plan #2,Unknown,Mutual Fund,1001,15000,0,A,,
"",Aetna College 529 Plan #1,Unknown,Mutual Fund,1001,15000,0,A,,
