orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Butterfield & Co,Real Estate,,250001,500000,0,Y,,
"",Nash Plaza,Real Estate,,458749,458749,0,Y,,
"",Butterfield & Connie/211-213 Pender Stre,Real Estate,,355685,355685,0,Y,,
"",Butterfield & Connie/109 Wayfarer Court,Real Estate,,350000,350000,0,Y,,
"",Butterfield & Mills,Real Estate,,100001,250000,0,Y,,
"",Butterfield & Mills/darden Court,Real Estate,,240000,240000,0,Y,,
"",Barnes Corner,Real Estate,,240000,240000,0,Y,,
"",1001 Vance Street North,Real Estate,,160000,160000,0,Y,,
"",800 Hines Street,Real Estate,,151201,151201,0,Y,,
"",Carrons Funeral Home,Unknown,Note/Note Receivable,50001,100000,0,Y,,
"",BB&T Bank,Commercial Banks,Cash/Money Market/Savings/Checking,17004,81000,0,Y,,
"",5314 Ward Blvd,Real Estate,,70000,70000,0,Y,,
"",1702 Martin Luther King Parkway,Real Estate,,70000,70000,0,Y,,
"",Butterfield & Connie/137 Wayfarer Court,Real Estate,,30000,30000,0,Y,,
"",1614 Martin Luther King Parkway,Real Estate,,29000,29000,0,Y,,
"",State Employees Credit Union,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Note Receivable/JSL Development Center,Unknown,Note/Note Receivable,1001,15000,0,Y,,
"",1704 Martin Luther King Parkway,Real Estate,,15000,15000,0,Y,,
"",Congressional Federal Credit Union,Unknown,Cash/Money Market/Savings/Checking,1,1000,0,Y,,
