orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"","101 North Carolina Pl SE/Washington, DC",Real Estate,,100001,250000,0,Y,,
"","1005 Mooney Drive/Monterey Park, CA",Real Estate,,100001,250000,0,Y,,
"",Growth Fund of America,Unknown,Mutual Fund,30002,100000,0,Y,,
"",Washington Mutual Investors Fund,Unknown,Mutual Fund,16002,65000,0,Y,,
"",Marisco 21st Century Fund,Unknown,Mutual Fund,16002,65000,0,Y,,
"",ING Corporate Leaders,Unknown,Mutual Fund,16002,65000,0,Y,,
D000001065,GE Capital,Finance/Credit,,4004,60000,0,Y,,
"",Income Fund of America,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Charles Schwab Money Market,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Rainier Small Mid Cap Fund,Unknown,Mutual Fund,2002,30000,0,Y,,
"",Mutual Discovery Fund,Unknown,Mutual Fund,2002,30000,0,Y,,
D000000103,JPMorgan Chase & Co,Commercial Banks,,2002,30000,0,Y,Y,Y
D000066632,Healthcare Realty Trust,Real Estate,,2002,30000,0,Y,,
"",Discover Bank/CD,Unknown,Cash/Money Market/Savings/Checking,2002,30000,0,Y,,
"",Capital World Growth & Income Fund,Unknown,Mutual Fund,2002,30000,0,Y,,
"",Blackrock Mid Cap Value Fund,Unknown,Mutual Fund,2002,30000,0,Y,,
"",American Funds New Perspective Fund,Unknown,Mutual Fund,2002,30000,0,Y,,
D000019566,Wells Fargo Bank,Commercial Banks,Government Bond,1001,15000,0,Y,,
"",Tennessee Commerce Bank/CD,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",SW St Louis Bank/CD,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Small Cap World Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Schwab Money Fund,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Profinium Financial/CD,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",New Perspective Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Midfirst Bank/CD,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Healthcare Trust of America,Misc Health,,1001,15000,0,Y,,
"",Grubb & Ellis Apartment REIT,Real Estate,,1001,15000,0,Y,,
"",Goldman Sachs Bank/CD,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",GE Money Bank/CD,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",G REIT Inc,Real Estate,,1001,15000,0,Y,,
"",Fundamental Investors Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Congressional FCU/Checking,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Citibank/CDs,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Chase Bank/Checking,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Capmark Bank/CD,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Capital One Bank/CD,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",American Funds Money Funds,Unknown,Mutual Fund,1001,15000,0,Y,,
"",American Funds Investment Co of America,Unknown,,1001,15000,0,Y,,
"",American Chartered Bank/CD,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
